id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/hide_char_id,characters/3/hide_char_id,characters/4/hide_char_id,characters/5/hide_char_id,characters/6/hide_char_id,characters/7/hide_char_id,play_sound,set_camera_shake,fade,set_filter_01,set_filter_02,characters/8/show_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/8/hide_char_id
d_main_38_09_e_42,d_main_38_09_e,Monologue,ziz,,Locale_MainScenario:d_main_38_09_e_42,False,,,,,,,,,,,,,,15,delight,,,,,3,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_43,d_main_38_09_e,Monologue,ziz,,Locale_MainScenario:d_main_38_09_e_43,False,,,,,,,,,,,,,,15,delight,,,,,3,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_44,d_main_38_09_e,Speech,leviathan,leviathan,Locale_MainScenario:d_main_38_09_e_44,False,,,,,,,,,,,,,,15,delight,leviathan,17,pain,,S_170,S_170,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_45,d_main_38_09_e,Speech,maxwell_p,maxwell_p,Locale_MainScenario:d_main_38_09_e_45,True,laplace_p,5,angry_02,drake_p,3,delight,maxwell_p,1,no,rapi_red,13,no,,15,idle,,17,pain,,12,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_46,d_main_38_09_e,Speech,rapi_red,rapi_red,Locale_MainScenario:d_main_38_09_e_46,True,,5,angry_02,,3,delight,,1,no,,13,no,,15,idle,,17,pain,,12,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_47,d_main_38_09_e,Speech,laplace_p,laplace_p,Locale_MainScenario:d_main_38_09_e_47,True,,5,angry_02,,3,delight,,1,no,,13,no,,15,idle,,17,pain,,5,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_48,d_main_38_09_e,Speech,helm_op_l,helm_op_l,Locale_MainScenario:d_main_38_09_e_48,True,,5,angry_02,,3,delight,,1,no,,13,no,,15,idle,,17,pain,,5,5,1.0,,helm_op_l,OP_leftup,idle,anchor_op_r,OP_rightup,idle,,,,,,,,,,,,,,mast_op_c,OP_centerup,angry,
d_main_38_09_e_49,d_main_38_09_e,Self,helm_op_l,,Locale_MainScenario:d_main_38_09_e_49,False,,5,angry_02,,3,delight,,1,no,,13,no,,15,idle,,17,pain,,5,5,1.0,,,OP_leftup,idle,,OP_rightup,idle,,,,,,,,,,,,,,,OP_centerup,angry,
d_main_38_09_e_50,d_main_38_09_e,Speech,helm_op_l,helm_op_l,Locale_MainScenario:d_main_38_09_e_50,True,,5,angry_02,,3,delight,,1,no,,13,no,,15,idle,,17,pain,,5,5,1.0,,,OP_leftup,no,,OP_rightup,idle,,,,,,,,,,,,,,,OP_centerup,angry,
d_main_38_09_e_51,d_main_38_09_e,Speech,helm_op_l,helm_op_l,Locale_MainScenario:d_main_38_09_e_51,True,,5,angry_02,,3,delight,,1,no,,13,no,,15,idle,,17,pain,,5,5,1.0,,,OP_leftup,no,,OP_rightup,idle,,,,,,,,,,,,,,,OP_centerup,angry,
d_main_38_09_e_52,d_main_38_09_e,Speech,helm_op_l,helm_op_l,Locale_MainScenario:d_main_38_09_e_52,True,,5,angry_02,,3,delight,,1,no,,13,no,,15,idle,,17,pain,,5,5,1.0,,,OP_leftup,no,,OP_rightup,idle,,,,,,,,,,,,,,,OP_centerup,angry,
d_main_38_09_e_53,d_main_38_09_e,Speech,helm_op_l,helm_op_l,Locale_MainScenario:d_main_38_09_e_53,True,,5,angry_02,,3,delight,,1,no,,13,no,,15,idle,,17,pain,,5,5,1.0,,,OP_leftup,no,,OP_rightup,idle,,,,,,,,,,,,,,,OP_centerup,angry,
d_main_38_09_e_54,d_main_38_09_e,Speech,helm_op_l,helm_op_l,Locale_MainScenario:d_main_38_09_e_54,True,,5,angry_02,,3,delight,,1,no,,13,no,,15,idle,,17,pain,,5,5,1.0,,,OP_leftup,no,,OP_rightup,idle,,,,,,,,,,,,,,,OP_centerup,angry,
d_main_38_09_e_55,d_main_38_09_e,Speech,mast_op_c,mast_op_c,Locale_MainScenario:d_main_38_09_e_55,True,,5,angry_02,,3,delight,,1,no,,13,no,,15,idle,,17,pain,,5,5,1.0,,,OP_leftup,no,,OP_rightup,idle,,,,,,,,,,,,,,,OP_centerup,angry,
d_main_38_09_e_56,d_main_38_09_e,Speech,anchor_op_r,anchor_op_r,Locale_MainScenario:d_main_38_09_e_56,True,,5,angry_02,,3,delight,,1,no,,13,no,,15,idle,,17,pain,,5,5,1.0,,,OP_leftup,no,,OP_rightup,idle,,,,,,,,,,,,,,,OP_centerup,angry,
d_main_38_09_e_57,d_main_38_09_e,Self,anchor_op_r,,Locale_MainScenario:d_main_38_09_e_57,False,,5,angry_02,,3,delight,,1,no,,13,no,,15,idle,,17,pain,,5,5,1.0,,,OP_leftup,no,,OP_rightup,idle,,,,,,,,,,,,,,,OP_centerup,angry,
d_main_38_09_e_58,d_main_38_09_e,Speech,rapi_red,rapi_red,Locale_MainScenario:d_main_38_09_e_58,True,,5,angry_02,,3,delight,,1,no,,13,idle,,15,idle,,17,pain,,12,12,1.0,,,OP_leftup,no,,OP_rightup,idle,,,,,,,helm_op_l,anchor_op_r,,,,,,,OP_centerup,angry,mast_op_c
d_main_38_09_e_59,d_main_38_09_e,Speech,maxwell_p,maxwell_p,Locale_MainScenario:d_main_38_09_e_59,True,,5,angry_02,,3,delight,,1,no,,13,idle,,15,idle,,17,pain,,12,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_60,d_main_38_09_e,Speech,maxwell_p,maxwell_p,Locale_MainScenario:d_main_38_09_e_60,True,,5,angry_02,,3,delight,,1,no,,13,idle,,15,idle,,17,pain,,12,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_61,d_main_38_09_e,Speech,maxwell_p,maxwell_p,Locale_MainScenario:d_main_38_09_e_61,True,,5,angry_02,,3,delight,,1,no,,13,idle,,15,idle,,17,pain,,12,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_62,d_main_38_09_e,Speech,maxwell_p,maxwell_p,Locale_MainScenario:d_main_38_09_e_62,True,,5,angry_02,,3,delight,,1,no,,13,idle,,15,idle,,17,pain,,12,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_63,d_main_38_09_e,Speech,rapi_red,rapi_red,Locale_MainScenario:d_main_38_09_e_63,True,,5,angry_02,,3,delight,,1,no,,13,idle,,15,idle,,17,pain,,12,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_64,d_main_38_09_e,Speech,maxwell_p,maxwell_p,Locale_MainScenario:d_main_38_09_e_64,True,,5,angry_02,,3,delight,,1,no,,13,idle,,15,idle,,17,pain,,12,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_65,d_main_38_09_e,Speech,rapi_red,rapi_red,Locale_MainScenario:d_main_38_09_e_65,True,,5,angry_02,,3,delight,,1,no,,13,idle,,15,idle,,17,pain,,12,130,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_66,d_main_38_09_e,Speech,rapi_red,rapi_red,Locale_MainScenario:d_main_38_09_e_66,True,,5,angry_02,,3,delight,,1,no,,13,idle,,15,idle,,17,pain,,130,130,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_67,d_main_38_09_e,Speech,rapi_red,rapi_red,Locale_MainScenario:d_main_38_09_e_67,True,,5,angry_02,,3,delight,,1,no,,13,idle,,15,idle,,17,pain,,130,130,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_68,d_main_38_09_e,Speech,rapi_red,rapi_red,Locale_MainScenario:d_main_38_09_e_68,True,,5,angry_02,,3,delight,,1,no,,13,idle,,15,idle,,17,pain,,130,130,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_69,d_main_38_09_e,Speech,maxwell_p,maxwell_p,Locale_MainScenario:d_main_38_09_e_69,True,,5,angry_02,,3,delight,,1,worry,,13,idle,,15,idle,,17,pain,,130,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_70,d_main_38_09_e,Speech,rapi_red,rapi_red,Locale_MainScenario:d_main_38_09_e_70,True,,5,angry_02,,3,delight,,1,worry,,13,idle,,15,idle,,17,pain,,12,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_71,d_main_38_09_e,Speech,maxwell_p,maxwell_p,Locale_MainScenario:d_main_38_09_e_71,True,,5,angry_02,,3,delight,,1,worry,,13,idle,,15,idle,,17,pain,,12,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_72,d_main_38_09_e,Speech,rapi_red,rapi_red,Locale_MainScenario:d_main_38_09_e_72,True,,5,angry_02,,3,delight,,1,worry,,13,no,,15,idle,,17,pain,,12,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_73,d_main_38_09_e,Speech,maxwell_p,maxwell_p,Locale_MainScenario:d_main_38_09_e_73,True,,5,angry_02,,3,delight,,1,sad,,13,no,,15,idle,,17,pain,,12,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_74,d_main_38_09_e,Speech,laplace_p,maxwell_p,Locale_MainScenario:d_main_38_09_e_74,False,,5,angry_02,,3,delight,,1,no,,13,no,,15,idle,,17,pain,,12,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_75,d_main_38_09_e,Speech,laplace_p,laplace_p,Locale_MainScenario:d_main_38_09_e_75,True,,5,idle_02,,3,delight,,1,no,,13,no,,15,idle,,17,pain,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_76,d_main_38_09_e,Speech,drake_p,drake_p,Locale_MainScenario:d_main_38_09_e_76,True,,5,idle_02,,3,delight,,1,no,,13,no,,15,idle,,17,pain,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_77,d_main_38_09_e,Speech,maxwell_p,maxwell_p,Locale_MainScenario:d_main_38_09_e_77,True,,5,idle_02,,3,delight,,1,pain,,13,no,,15,idle,,17,pain,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_78,d_main_38_09_e,Speech,maxwell_p,maxwell_p,Locale_MainScenario:d_main_38_09_e_78,False,,5,idle_02,,3,delight,,1,pain,,13,no,,15,idle,,17,pain,,1,L_10,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_79,d_main_38_09_e,Speech,laplace_p,laplace_p,Locale_MainScenario:d_main_38_09_e_79,True,,5,no_02,,3,angry,,1,pain,,13,no,,15,idle,,17,pain,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_80,d_main_38_09_e,Speech,drake_p,drake_p,Locale_MainScenario:d_main_38_09_e_80,True,,5,no_02,,3,angry,,1,pain,,13,no,,15,idle,,17,pain,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_81,d_main_38_09_e,Self,drake_p,,Locale_MainScenario:d_main_38_09_e_81,False,,5,no_02,,3,angry,,1,pain,,13,idle,,15,idle,,17,angry,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_82,d_main_38_09_e,Monologue,ziz,,Locale_MainScenario:d_main_38_09_e_82,False,,5,no_02,,3,angry,,1,pain,,13,idle,,15,think,,17,angry,,4,16,1.5,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_83,d_main_38_09_e,Monologue,ziz,,Locale_MainScenario:d_main_38_09_e_83,False,,5,no_02,,3,angry,,1,pain,,13,idle,,15,think,,17,angry,,16,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_84,d_main_38_09_e,Speech,maxwell_p,maxwell_p,Locale_MainScenario:d_main_38_09_e_84,False,,5,no_02,,3,angry,,1,pain,,13,idle,,15,think,,17,angry,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_85,d_main_38_09_e,Speech,maxwell_p,maxwell_p,Locale_MainScenario:d_main_38_09_e_85,True,,5,no_02,,3,angry,,1,rage,,13,idle,,15,think,,17,angry,,1,L_10,0.7,bgm_chapter37_spot_struggle_b,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_86,d_main_38_09_e,Speech,leviathan,leviathan,Locale_MainScenario:d_main_38_09_e_86,True,,5,no_02,,3,angry,,1,rage,,13,idle,,15,think,,17,angry,,16,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_87,d_main_38_09_e,Speech,ziz,ziz,Locale_MainScenario:d_main_38_09_e_87,True,,5,no_02,,3,angry,,1,rage,,13,idle,,15,rage,,17,angry,,16,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_88,d_main_38_09_e,Narration,ziz,,Locale_MainScenario:d_main_38_09_e_88,False,,5,no_02,,3,angry,,1,rage,,13,idle,,15,rage,,17,angry,,16,16,1.0,,,,,,,,,,,,ziz,leviathan,,,sfx_scn_heavyjump,Low_2,,,,,,,
d_main_38_09_e_89,d_main_38_09_e,Monologue,ziz,,Locale_MainScenario:d_main_38_09_e_89,False,,5,no_02,,3,angry,,1,rage,,13,idle,,,,,,,,16,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_90,d_main_38_09_e,Monologue,ziz,,Locale_MainScenario:d_main_38_09_e_90,False,,5,no_02,,3,angry,,1,rage,,13,idle,,,,,,,,16,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_91,d_main_38_09_e,Self,rapi_red,,Locale_MainScenario:d_main_38_09_e_91,False,,5,no_02,,3,angry,,1,rage,,13,idle,,,,,,,,16,13,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_92,d_main_38_09_e,Speech,rapi_red,rapi_red,Locale_MainScenario:d_main_38_09_e_92,True,,5,no_02,,3,angry,,1,rage,,13,angry,,,,,,,,13,130,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_93,d_main_38_09_e,Speech,rapi_red,ziz,Locale_MainScenario:d_main_38_09_e_93,False,,5,no_02,,3,angry,,1,rage,,13,angry,,,,,,,,130,130,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_94,d_main_38_09_e,Monologue,rapi_red,,Locale_MainScenario:d_main_38_09_e_94,False,,5,no_02,,3,angry,,1,rage,,13,angry,,,,,,,,130,130,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_95,d_main_38_09_e,Monologue,rapi_red,,Locale_MainScenario:d_main_38_09_e_95,False,,5,no_02,,3,angry,,1,rage,,13,angry,,,,,,,,130,130,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_96,d_main_38_09_e,Speech,rapi_red,rapi_red,Locale_MainScenario:d_main_38_09_e_96,True,,5,no_02,,3,angry,,1,no,,13,no,,,,,,,,130,13,1.0,,,,,,,,,,,,,,,,,,,,,,,,
d_main_38_09_e_97,d_main_38_09_e,Speech,maxwell_p,maxwell_p,Locale_MainScenario:d_main_38_09_e_97,True,,5,no_02,,3,angry,,1,no,,13,no,,,,,,,,13,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,
