id,event_id,group_id,speech_window,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,highlight,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/hide_char_id,characters/3/hide_char_id,characters/4/hide_char_id,characters/5/hide_char_id,fade,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,jump_target,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/7/hide_char_id
event_bluewaterisland1_01_e_34,40020,event_bluewaterisland1_01_e,Speech,neon,Locale_SubScenario:event_bluewaterisland1_01_e_34,True,,6,idle,,4,no,,2,worry,,12,idle,,14,idle,,16,idle,,5,3,1.0,,,neon,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_35,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_35,True,,6,idle,,4,idle,,2,worry,,12,etc,,14,idle,,16,idle,,S_120,S_120,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_36,40020,event_bluewaterisland1_01_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_01_e_36,False,,6,idle,,4,idle,,2,idle,,12,etc,,14,idle,,16,idle,,S_120,S_120,1.0,,,,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_37,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_37,True,,6,idle,,4,idle,,2,idle,,12,etc,,14,idle,,16,idle,,S_120,S_120,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_38,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_38,True,,6,idle,,4,idle,,2,idle,,12,etc,,14,idle,,16,idle,,S_120,S_120,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_39,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_39,True,,6,idle,,4,idle,,2,idle,,12,etc,,14,idle,,16,idle,,S_120,S_120,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_40,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_40,True,,6,idle,,4,idle,,2,idle,,12,etc,,14,idle,,16,idle,,S_120,S_120,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_41,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_41,True,,6,idle,,4,idle,,2,idle,,12,etc,,14,idle,,16,idle,,S_120,S_120,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_42,40020,event_bluewaterisland1_01_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_01_e_42,False,,6,idle,,4,idle,,2,idle,,12,etc,,14,idle,,16,idle,,S_120,S_120,1.0,,,,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_43,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_43,True,,6,worry,,4,idle,,2,idle,,12,idle,,14,idle,,16,idle,,S_120,S_120,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_44,40020,event_bluewaterisland1_01_e,Speech,rapi,Locale_SubScenario:event_bluewaterisland1_01_e_44,False,,6,worry,,4,idle,,2,idle,,12,idle,,14,idle,,16,idle,,S_120,S_120,2.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_45,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_45,True,,6,worry,,4,idle,,2,idle,,12,idle,,14,idle,,16,idle,,S_120,S_120,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_46,40020,event_bluewaterisland1_01_e,Speech,anis,Locale_SubScenario:event_bluewaterisland1_01_e_46,False,,6,idle,,4,idle,,2,idle,,12,idle,,14,idle,,16,idle,,S_120,S_120,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_47,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_47,True,,6,idle,,4,idle,,2,idle,,12,idle,,14,idle,,16,idle,,S_120,S_1200,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_48,40020,event_bluewaterisland1_01_e,Speech,neon,Locale_SubScenario:event_bluewaterisland1_01_e_48,False,,6,idle,,4,idle,,2,idle,,12,idle,,14,idle,,16,idle,,S_1200,S_1200,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_49,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_49,True,,6,idle,,4,idle,,2,idle,,12,idle,,14,idle,,16,idle,,S_1200,S_1200,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_50,40020,event_bluewaterisland1_01_e,Speech,mary,Locale_SubScenario:event_bluewaterisland1_01_e_50,False,,6,idle,,4,idle,,2,idle,,12,idle,,14,idle,,16,idle,,S_1200,S_1200,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_51,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_51,True,,6,idle,,4,idle,,2,idle,,12,idle,,14,idle,,16,idle,,S_1200,S_1200,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_52,40020,event_bluewaterisland1_01_e,Speech,pepper,Locale_SubScenario:event_bluewaterisland1_01_e_52,False,,6,idle,,4,idle,,2,idle,,12,idle,,14,idle,,16,idle,,S_1200,S_1200,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_53,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_53,True,,6,idle,,4,idle,,2,idle,,12,sad,,14,idle,,16,idle,,S_1200,S_120,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_54,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_54,True,,6,idle,,4,idle,,2,idle,,12,idle,,14,idle,,16,idle,,S_120,S_120,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_55,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_55,True,,6,idle,,4,idle,,2,idle,,12,idle,,14,idle,,16,idle,,S_120,S_120,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_56,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_56,True,,6,idle,,4,idle,,2,idle,,12,idle,,14,idle,,16,idle,,S_120,S_120,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_57,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_57,True,,6,idle,,4,idle,,2,idle,,12,delight,,14,idle,,16,idle,,S_120,1,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_58,40020,event_bluewaterisland1_01_e,Speech,neon,Locale_SubScenario:event_bluewaterisland1_01_e_58,True,,6,idle,,4,idle,,2,angry,,12,delight,,14,idle,,16,idle,,1,1,1.0,,,neon,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_59,40020,event_bluewaterisland1_01_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_01_e_59,False,,6,idle,,4,idle,,2,angry,,12,idle,,14,idle,,16,idle,,1,1,1.0,,,,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_60,40020,event_bluewaterisland1_01_e,Speech,neon,Locale_SubScenario:event_bluewaterisland1_01_e_60,True,,6,idle,,4,idle,,2,angry,,12,idle,,14,idle,,16,idle,,1,1,1.0,,,neon,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_61,40020,event_bluewaterisland1_01_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_01_e_61,False,,6,idle,,4,idle,,2,angry,,12,idle,,14,idle,,16,idle,,1,1,1.0,,,,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_62,40020,event_bluewaterisland1_01_e,Speech,anis,Locale_SubScenario:event_bluewaterisland1_01_e_62,True,,6,idle,,4,angry,,2,idle,,12,idle,,14,idle,,16,idle,,40,40,1.0,,,anis,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_63,40020,event_bluewaterisland1_01_e,Speech,anis,Locale_SubScenario:event_bluewaterisland1_01_e_63,True,,6,idle,,4,angry,,2,idle,,12,idle,,14,idle,,16,idle,,40,40,1.0,,,anis,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_64,40020,event_bluewaterisland1_01_e,Speech,mary,Locale_SubScenario:event_bluewaterisland1_01_e_64,True,,6,idle,,4,angry,,2,idle,,12,idle,,14,idle,,16,idle,,XS_140,XS_140,1.0,,,mary,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_65,40020,event_bluewaterisland1_01_e,Speech,mary,Locale_SubScenario:event_bluewaterisland1_01_e_65,True,,6,idle,,4,idle,,2,idle,,12,idle,,14,idle,,16,idle,,XS_140,15,1.0,,,mary,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_66,40020,event_bluewaterisland1_01_e,Speech,pepper,Locale_SubScenario:event_bluewaterisland1_01_e_66,True,,6,idle,,4,idle,,2,idle,,12,idle,,14,idle,,16,surprise,,15,15,1.0,,,pepper,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_67,40020,event_bluewaterisland1_01_e,Speech,yan,Locale_SubScenario:event_bluewaterisland1_01_e_67,True,,6,idle,,4,idle,,2,idle,,12,delight,,14,idle,,16,surprise,,15,12,1.0,,,yan,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_68,40020,event_bluewaterisland1_01_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_01_e_68,False,,6,idle,,4,idle,,2,idle,,12,delight,,14,idle,,16,idle,,12,12,1.0,,,,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_69,40020,event_bluewaterisland1_01_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_01_e_69,False,,6,idle,,4,idle,,2,idle,,12,delight,,14,idle,,16,idle,,12,12,1.0,,none,,,,,,,,,,,,,,,,
event_bluewaterisland1_01_e_70,40020,event_bluewaterisland1_01_e,Speech,frima_s,Locale_SubScenario:event_bluewaterisland1_01_e_70,True,,6,idle,,4,idle,,2,idle,,12,delight,,14,idle,,16,idle,,black,black,1.0,,bgm_story_sunnycarnival,,rapi,anis,neon,yan,mary,pepper,black,,,,,,,,
event_bluewaterisland1_01_e_71,40020,event_bluewaterisland1_01_e,Speech,frima_s,Locale_SubScenario:event_bluewaterisland1_01_e_71,True,frima_s,7,delight,rapi_s,5,idle,,,,,,,,,,,,,,7,7,1.0,,,frima_s,,,,,,,,anis,17,idle,,,,,
event_bluewaterisland1_01_e_72,40020,event_bluewaterisland1_01_e,Speech,frima_s,Locale_SubScenario:event_bluewaterisland1_01_e_72,True,,7,delight,,5,idle,,,,,,,,,,,,,,7,7,1.0,,,frima_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_73,40020,event_bluewaterisland1_01_e,Speech,rapi_s,Locale_SubScenario:event_bluewaterisland1_01_e_73,True,,7,idle,,5,delight,,,,,,,,,,,,,,7,6,1.0,,,rapi_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_74,40020,event_bluewaterisland1_01_e,Speech,rapi_s,Locale_SubScenario:event_bluewaterisland1_01_e_74,True,,7,idle,,5,shy,,,,,,,,,,,,,,6,6,1.0,,,rapi_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_75,40020,event_bluewaterisland1_01_e,Speech,yan_s,Locale_SubScenario:event_bluewaterisland1_01_e_75,False,,7,idle,,5,shy,,,,,,,,,,,,,,6,6,1.0,,,rapi_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_76,40020,event_bluewaterisland1_01_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_01_e_76,True,,7,idle,,5,idle,pepper_s,3,angry,mary_s,1,idle,,,,,,,,XS_30,XS_30,1.0,,,pepper_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_77,40020,event_bluewaterisland1_01_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_01_e_77,True,,7,idle,,5,idle,,3,angry,,1,idle,,,,,,,,XS_30,XS_30,1.0,,,pepper_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_78,40020,event_bluewaterisland1_01_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_01_e_78,True,,7,idle,,5,idle,,3,angry,,1,idle,,,,,,,,XS_30,XS_30,1.0,,,pepper_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_79,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_79,True,,7,idle,,5,idle,,3,angry,,1,idle,,,,,,,,XS_30,2,1.0,,,mary_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_80,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_80,True,,7,idle,,5,idle,,3,angry,,1,idle,,,,,,,,2,2,1.0,,,mary_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_81,40020,event_bluewaterisland1_01_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_01_e_81,True,,7,idle,,5,idle,,3,surprise,,1,idle,,,,,,,,2,2,1.0,,,pepper_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_82,40020,event_bluewaterisland1_01_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_01_e_82,True,,7,idle,,5,idle,,3,surprise,,1,idle,,,,,,,,2,2,1.0,,,pepper_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_83,40020,event_bluewaterisland1_01_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_01_e_83,True,,7,idle,,5,idle,,3,angry,,1,idle,,,,,,,,2,2,1.0,,,pepper_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_84,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_84,True,,7,idle,,5,idle,,3,angry,,1,idle,,,,,,,,2,2,1.0,,,mary_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_85,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_85,True,,7,idle,,5,idle,,3,angry,,1,idle,,,,,,,,2,2,1.0,,,mary_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_86,40020,event_bluewaterisland1_01_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_01_e_86,True,,7,idle,,5,idle,,3,idle,,1,idle,neon_s,13,surprise,,,,,2,12,1.0,,,neon_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_87,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_87,True,,7,idle,,5,idle,,3,idle,,1,idle,,13,surprise,,,,,12,12,1.0,,,mary_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_88,40020,event_bluewaterisland1_01_e,Speech,anis,Locale_SubScenario:event_bluewaterisland1_01_e_88,True,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,,,,170,170,1.0,,,anis,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_89,40020,event_bluewaterisland1_01_e,Choice,,Locale_SubScenario:event_bluewaterisland1_01_e_89,False,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,,,,170,170,1.0,,,,,,,,,,,,17,idle,event_bluewaterisland1_01_e_91,,,,
event_bluewaterisland1_01_e_90,40020,event_bluewaterisland1_01_e,Choice,,Locale_SubScenario:event_bluewaterisland1_01_e_90,False,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,,,,170,170,1.0,,,,,,,,,,,,17,idle,event_bluewaterisland1_01_e_98,,,,
event_bluewaterisland1_01_e_91,40020,event_bluewaterisland1_01_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_01_e_91,True,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,,,,12,12,1.0,,,neon_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_92,40020,event_bluewaterisland1_01_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_01_e_92,True,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,,,,12,12,1.0,,,neon_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_93,40020,event_bluewaterisland1_01_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_01_e_93,True,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,,,,12,12,1.0,,,mary_s,,,,,,,,,17,idle,,,,,
event_bluewaterisland1_01_e_94,40020,event_bluewaterisland1_01_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_01_e_94,False,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,,,,12,12,1.0,,,,,,,,,,,,17,idle,,,,,
