id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,set_filter_01,speaker,play_sound,set_camera_shake,set_filter_02,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,fade,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/2/hide_char_id,characters/3/hide_char_id
event_unbreakablesphere2_03_e_20,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_20,True,,1,idle,,3,think,,black,black,1.0,,Vignetting,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_21,40076,event_unbreakablesphere2_03_e,Narration,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_21,False,,1,idle,,3,think,EventScene_unbreakablesphere_03_2,black,black,1.0,,,,sfx_scn_bodyfall_down,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_22,40076,event_unbreakablesphere2_03_e,Narration,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_22,False,,1,idle,,3,think,,unbreakablesphere_03_2_1,unbreakablesphere_03_2_2,0.5,,,,,,,yuni_n,mori,,,,,,,,,
event_unbreakablesphere2_03_e_23,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_23,True,,,,,,,,unbreakablesphere_03_2_2,unbreakablesphere_03_2_2,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_24,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_24,False,,,,,,,,unbreakablesphere_03_2_2,unbreakablesphere_03_2_3,2.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_25,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_25,False,,,,,,,,unbreakablesphere_03_2_3,unbreakablesphere_03_2_3,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_26,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_26,False,,,,,,,,unbreakablesphere_03_2_3,unbreakablesphere_03_2_3,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_27,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_27,False,,,,,,,,unbreakablesphere_03_2_3,1,2.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_28,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_28,False,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_29,40076,event_unbreakablesphere2_03_e,Narration,,Locale_MainScenario:event_unbreakablesphere2_03_e_29,False,,,,,,,,black,black,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_30,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_30,True,,,,,,,,unbreakablesphere_03_2_2,unbreakablesphere_03_2_2,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_31,40076,event_unbreakablesphere2_03_e,Narration,,Locale_MainScenario:event_unbreakablesphere2_03_e_31,False,,,,,,,,unbreakablesphere_03_2_2,unbreakablesphere_03_2_2,1.0,,,,sfx_scn_bonescrew,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_32,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_32,True,,,,,,,,unbreakablesphere_03_2_2,unbreakablesphere_03_2_2,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_33,40076,event_unbreakablesphere2_03_e,Narration,,Locale_MainScenario:event_unbreakablesphere2_03_e_33,False,,,,,,,EventScene_unbreakablesphere_03_3,unbreakablesphere_03_2_2,unbreakablesphere_03_2_2,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_34,40076,event_unbreakablesphere2_03_e,Speech,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_34,False,,,,,,,,unbreakablesphere_03_2_2,unbreakablesphere_03_2_2,1.0,,,yuni_n,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_35,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_35,True,,,,,,,,unbreakablesphere_03_2_2,unbreakablesphere_03_2_2,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_36,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_36,False,,,,,,,,unbreakablesphere_03_2_2,unbreakablesphere_03_2_3,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_37,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_37,True,,,,,,,,unbreakablesphere_03_2_3,unbreakablesphere_03_2_3,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_38,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_38,False,,,,,,,,unbreakablesphere_03_2_3,unbreakablesphere_03_2_3,1.0,,,,,Low_2,,,,,,,,,,,,
event_unbreakablesphere2_03_e_39,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_39,True,,,,,,,,unbreakablesphere_03_2_3,1,2.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_40,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_40,True,,,,,,,,1,1,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_41,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_41,True,,,,,,,,1,1,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_42,40076,event_unbreakablesphere2_03_e,Narration,,Locale_MainScenario:event_unbreakablesphere2_03_e_42,False,,,,,,,,1,1,1.0,,,,sfx_scn_smallwaterdrop,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_43,40076,event_unbreakablesphere2_03_e,Speech,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_43,False,,,,,,,,1,1,1.0,,,yuni_n,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_44,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_44,True,,,,,,,,1,1,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_45,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_45,False,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_46,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_46,False,,,,,,,,1,unbreakablesphere_03_2_3,2.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_47,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_47,False,,,,,,,,unbreakablesphere_03_2_3,unbreakablesphere_03_2_3,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_48,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_48,False,,,,,,,,unbreakablesphere_03_2_3,unbreakablesphere_03_2_3,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_49,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_49,False,,,,,,,,unbreakablesphere_03_2_3,unbreakablesphere_03_2_3,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_50,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_50,False,,,,,,,,unbreakablesphere_03_2_3,unbreakablesphere_03_2_3,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_51,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_51,False,,,,,,,,unbreakablesphere_03_2_3,unbreakablesphere_03_2_3,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_52,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_52,False,,,,,,,,unbreakablesphere_03_2_3,unbreakablesphere_03_2_2,2.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_53,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_53,False,,,,,,,,unbreakablesphere_03_2_2,unbreakablesphere_03_2_2,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_54,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_54,False,yuni_n,1,idle,mori,3,sad,ArkCleanIndoor,black,black,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_55,40076,event_unbreakablesphere2_03_e,Narration,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_55,False,,1,idle,,3,sad,,black,black,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_56,40076,event_unbreakablesphere2_03_e,Narration,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_56,False,,1,idle,,3,sad,,S_300,S_300,1.0,,,,sfx_scn_bodyfall_down,Low_2,,,,,,,,,,,,
event_unbreakablesphere2_03_e_57,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_57,True,,1,idle,,3,sad,,S_300,S_30,0.5,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_58,40076,event_unbreakablesphere2_03_e,Speech,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_58,True,,1,idle,,3,sad,,S_30,L_10,1.0,,,yuni_n,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_59,40076,event_unbreakablesphere2_03_e,Narration,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_59,False,,1,idle,,3,sad,,L_10,L_10,1.0,,,,sfx_scn_bodysit,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_60,40076,event_unbreakablesphere2_03_e,Narration,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_60,False,,1,idle,,3,sad,,L_10,L_10,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_61,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_61,True,,1,idle,,3,sad,,L_10,S_30,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_62,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_62,True,,1,idle,,3,sad,,S_30,S_30,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_63,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_63,True,,1,idle,,3,sad,,S_30,S_30,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_64,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_64,True,,1,idle,,3,sad,,S_30,S_30,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_65,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_65,False,,1,idle,,3,sad,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_66,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_66,True,,1,idle,,3,sad,,S_30,S_30,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_67,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_67,True,,1,idle,,3,sad,,S_30,S_30,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_68,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_68,True,,1,idle,,3,sad,,S_30,S_300,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_69,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_69,False,,1,idle,,3,sad,,L_100,L_100,1.0,,Vignetting,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_70,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_70,True,,1,idle,,3,sad,,S_300,S_30,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_71,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_71,True,,1,idle,,3,sad,,S_30,S_30,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_72,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_72,True,,1,idle,,3,sad,,S_30,S_30,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_73,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_73,True,,1,idle,,3,sad,,S_30,S_300,0.5,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_74,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_74,True,,1,idle,,3,sad,,S_300,S_300,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_75,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_75,False,,1,idle,,3,sad,,S_300,L_100,1.0,,Vignetting,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_76,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_76,False,,1,idle,,3,sad,,L_100,L_100,1.0,,Vignetting,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_77,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_77,False,,1,idle,,3,sad,,L_100,L_100,1.0,,Vignetting,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_78,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_78,False,,1,idle,,3,sad,,L_100,L_10,1.0,,Vignetting,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_79,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_79,False,,1,idle,,3,sad,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_80,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_80,False,,1,idle,,3,sad,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_81,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_81,False,,1,idle,,3,sad,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_82,40076,event_unbreakablesphere2_03_e,Narration,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_82,False,,1,sad,,3,sad,,black,black,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_83,40076,event_unbreakablesphere2_03_e,Speech,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_83,True,,1,sad,,3,sad,,L_10,L_10,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_84,40076,event_unbreakablesphere2_03_e,Speech,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_84,True,,1,sad,,3,sad,,L_10,L_10,1.0,,,yuni_n,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_85,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_85,False,,1,sad,,3,sad,,L_10,L_100,1.0,,Vignetting,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_86,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_86,False,,1,sad,,3,sad,,L_100,L_100,1.0,,Vignetting,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_87,40076,event_unbreakablesphere2_03_e,Monologue,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_87,False,,1,sad,,3,sad,,black,black,1.0,,Vignetting,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_88,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_88,True,,1,sad,,3,sad,,31,31,1.0,,,mori,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_89,40076,event_unbreakablesphere2_03_e,Speech,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_89,True,,1,sad,,3,sad,,31,31,1.0,,,yuni_n,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_90,40076,event_unbreakablesphere2_03_e,Narration,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_90,False,,1,sad,,3,sad,,black,black,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_91,40076,event_unbreakablesphere2_03_e,Narration,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_91,False,,1,sad,,3,sad,,black,black,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_92,40076,event_unbreakablesphere2_03_e,Narration,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_92,False,,1,sad,,3,sad,,black,black,1.0,,,,,,,,,,,,,,,,,
event_unbreakablesphere2_03_e_93,40076,event_unbreakablesphere2_03_e,Narration,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_93,False,,5,sad,,3,sad,,black,black,1.0,,,,,,,,,mihara_b,1,idle,,,,,,
event_unbreakablesphere2_03_e_94,40076,event_unbreakablesphere2_03_e,Speech,mihara_b,Locale_MainScenario:event_unbreakablesphere2_03_e_94,True,,5,idle,,3,idle,,10,100,1.0,,,mihara_b,,,,,,,1,idle,black,,,,,
event_unbreakablesphere2_03_e_95,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_95,True,,5,idle,,3,idle,,100,S_300,1.0,,,mori,,,,,,,1,idle,,,,,,
event_unbreakablesphere2_03_e_96,40076,event_unbreakablesphere2_03_e,Speech,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_96,True,,5,idle,,3,idle,,S_300,L_500,1.0,,,yuni_n,,,,,,,1,idle,,,,,,
event_unbreakablesphere2_03_e_97,40076,event_unbreakablesphere2_03_e,Narration,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_97,False,,3,idle,,5,idle,,black,black,1.0,,,,,,,,,,1,idle,,,,,,
event_unbreakablesphere2_03_e_98,40076,event_unbreakablesphere2_03_e,Speech,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_98,True,,3,idle,,5,idle,,L_300,L_30,1.0,,,yuni_n,,,,,,,1,idle,,,,,,
event_unbreakablesphere2_03_e_99,40076,event_unbreakablesphere2_03_e,Speech,mihara_b,Locale_MainScenario:event_unbreakablesphere2_03_e_99,True,,3,idle,,5,idle,,L_30,31,1.0,,,mihara_b,,,,,,,1,surprise,,,,,,
event_unbreakablesphere2_03_e_100,40076,event_unbreakablesphere2_03_e,Speech,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_100,True,,3,idle,,5,idle,,31,31,1.0,,,yuni_n,,,,,,,1,surprise,,,,,,
event_unbreakablesphere2_03_e_101,40076,event_unbreakablesphere2_03_e,Speech,mihara_b,Locale_MainScenario:event_unbreakablesphere2_03_e_101,True,,3,idle,,5,idle,,31,31,1.0,,,mihara_b,,,,,,,1,surprise,,,,,,
event_unbreakablesphere2_03_e_102,40076,event_unbreakablesphere2_03_e,Speech,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_102,False,,3,idle,,5,idle,,31,31,1.0,,,yuni_n,,,,,,,1,surprise,,,,,,
event_unbreakablesphere2_03_e_103,40076,event_unbreakablesphere2_03_e,Narration,yuni_n,Locale_MainScenario:event_unbreakablesphere2_03_e_103,False,,3,idle,,5,idle,,31,31,1.0,,,,,,,,,,1,surprise,,,,,,
event_unbreakablesphere2_03_e_104,40076,event_unbreakablesphere2_03_e,Speech,mihara_b,Locale_MainScenario:event_unbreakablesphere2_03_e_104,True,,3,idle,,5,idle,,31,10,1.0,,,mihara_b,,,,,,,1,think,,,,,,
event_unbreakablesphere2_03_e_105,40076,event_unbreakablesphere2_03_e,Speech,mihara_b,Locale_MainScenario:event_unbreakablesphere2_03_e_105,True,,3,idle,,5,idle,,10,10,1.0,,,mihara_b,,,,,,,1,think,,,,,,
event_unbreakablesphere2_03_e_106,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_106,True,,3,idle,,5,surprise,,S_500,S_500,1.0,,,mori,,,,,,,1,think,,,,,,
event_unbreakablesphere2_03_e_107,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_107,True,,3,idle,,5,surprise,,S_500,S_500,1.0,,,mori,,,,,,,1,think,,,,,,
event_unbreakablesphere2_03_e_108,40076,event_unbreakablesphere2_03_e,Speech,mori,Locale_MainScenario:event_unbreakablesphere2_03_e_108,True,,3,idle,,5,surprise,,S_500,S_50,1.0,,,mori,,,,,,,1,think,,,,,,
