id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,highlight,speaker,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,fade,set_filter_01
event_ce003_1_03_e_31,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_31,True,,1,think,,3,worry,,5,worry,,17,idle,,4,4,1.0,,,anis,anis,,13,idle,,15,idle,,
event_ce003_1_03_e_32,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_32,True,,1,think,,3,worry,,5,idle,,17,idle,,4,4,1.0,,,neon,neon,,13,idle,,15,idle,,
event_ce003_1_03_e_33,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_33,True,,1,think,,3,worry,,5,idle,,17,idle,,130,130,1.0,,,ce_003_02,ce_003_02,,13,idle,,15,idle,,
event_ce003_1_03_e_34,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_34,True,,1,think,,3,sad,,5,idle,,17,idle,,4,30,1.0,,,anis,anis,,13,idle,,15,idle,,
event_ce003_1_03_e_35,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_35,True,,1,think,,3,worry,,5,idle,,17,idle,,30,30,1.0,,,anis,anis,,13,idle,,15,idle,,
event_ce003_1_03_e_36,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_36,True,,1,think,,3,worry,,5,idle,,17,idle,,130,130,1.0,,,ce_003_02,ce_003_02,,13,surprise,,15,idle,,
event_ce003_1_03_e_37,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_37,True,,1,think,,3,worry,,5,idle,,17,idle,,130,1300,1.0,,,ce_003_02,ce_003_02,,13,idle,,15,idle,,
event_ce003_1_03_e_38,40041,event_ce003_1_03_e,Monologue,Locale_SubScenario:event_ce003_1_03_e_38,False,,1,think,,3,worry,,5,idle,,17,idle,,1300,1300,1.0,,,ce_003_02,,,13,idle,,15,idle,,
event_ce003_1_03_e_39,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_39,True,,1,think,,3,delight,,5,idle,,17,idle,,4,4,2.0,,,anis,anis,,13,idle,,15,idle,,
event_ce003_1_03_e_40,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_40,True,,1,think,,3,idle,,5,idle,,17,idle,,4,4,1.0,,,anis,anis,,13,idle,,15,idle,,
event_ce003_1_03_e_41,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_41,True,,1,think,,3,idle,,5,no,,17,idle,,4,4,1.0,,,neon,neon,,13,idle,,15,idle,,
event_ce003_1_03_e_42,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_42,True,,1,think,,3,idle,,5,no,,17,idle,,4,2,1.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_43,40041,event_ce003_1_03_e,Monologue,Locale_SubScenario:event_ce003_1_03_e_43,False,,1,think,,3,idle,,5,no,,17,idle,,2,10,1.0,,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_44,40041,event_ce003_1_03_e,Self,Locale_SubScenario:event_ce003_1_03_e_44,False,,1,worry,,3,worry,,5,no,,17,idle,,10,10,1.0,,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_45,40041,event_ce003_1_03_e,Monologue,Locale_SubScenario:event_ce003_1_03_e_45,False,,1,worry,,3,worry,,5,no,,17,idle,,black,black,1.0,,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_46,40041,event_ce003_1_03_e,Narration,Locale_SubScenario:event_ce003_1_03_e_46,False,,1,worry,,3,worry,,5,no,,17,idle,,black,black,1.0,sfx_scn_swallow,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_47,40041,event_ce003_1_03_e,Self,Locale_SubScenario:event_ce003_1_03_e_47,False,,1,worry,,3,void,,5,idle,,17,idle,,10,10,1.0,,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_48,40041,event_ce003_1_03_e,Monologue,Locale_SubScenario:event_ce003_1_03_e_48,False,,1,idle,,3,void,,5,idle,,17,idle,,10,10,1.0,,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_49,40041,event_ce003_1_03_e,Monologue,Locale_SubScenario:event_ce003_1_03_e_49,False,,1,idle,,3,void,,5,idle,,17,idle,,10,2,1.0,,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_50,40041,event_ce003_1_03_e,Self,Locale_SubScenario:event_ce003_1_03_e_50,False,,1,idle,,3,void,,5,idle,,17,idle,,2,2,1.0,,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_51,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_51,True,,1,idle,,3,worry,,5,idle,,17,idle,,2,2,1.0,,,anis,anis,,13,idle,,15,idle,,
event_ce003_1_03_e_52,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_52,True,,1,idle,,3,worry,,5,worry,,17,idle,,2,4,1.0,,,neon,neon,,13,idle,,15,idle,,
event_ce003_1_03_e_53,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_53,True,,1,idle,,3,worry,,5,worry,,17,idle,,10,10,1.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_54,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_54,True,,1,idle,,3,void,,5,worry,,17,idle,,10,130,1.0,,,ce_003_02,ce_003_02,,13,idle,,15,idle,,
event_ce003_1_03_e_55,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_55,True,,1,idle,,3,void,,5,worry,,17,idle,,130,130,1.0,,,ce_003_02,ce_003_02,,13,idle,,15,idle,,
event_ce003_1_03_e_56,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_56,True,,1,idle,,3,void,,5,worry,,17,idle,,130,12,1.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_57,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_57,True,,1,idle,,3,void,,5,worry,,17,idle,,12,12,1.0,,,ce_003_02,ce_003_02,,13,idle,,15,idle,,
event_ce003_1_03_e_58,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_58,True,,1,worry,,3,void,,5,worry,,17,idle,,12,12,1.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_59,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_59,True,,1,worry,,3,void,,5,worry,,17,idle,,12,12,1.0,,,ce_003_02,ce_003_02,,13,delight,,15,idle,,
event_ce003_1_03_e_60,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_60,True,,1,worry,,3,void,,5,worry,,17,idle,,12,12,1.0,,,ce_003_02,ce_003_02,,13,idle,,15,idle,,
event_ce003_1_03_e_61,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_61,True,,1,worry,,3,sad,,5,worry,,17,idle,,12,2,1.0,,,anis,anis,,13,idle,,15,idle,,
event_ce003_1_03_e_62,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_62,True,,1,worry,,3,sad,,5,worry,,17,idle,,130,130,1.0,,,ce_003_02,ce_003_02,,13,idle,,15,idle,,
event_ce003_1_03_e_63,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_63,True,,1,worry,,3,sad,,5,worry,,17,idle,,130,130,1.0,,,ce_003_02,ce_003_02,,13,idle,,15,idle,,
event_ce003_1_03_e_64,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_64,True,,1,worry,,3,sad,,5,worry,,17,idle,,130,130,1.0,,,ce_003_02,ce_003_02,,13,idle,,15,idle,,
event_ce003_1_03_e_65,40041,event_ce003_1_03_e,Self,Locale_SubScenario:event_ce003_1_03_e_65,False,,1,worry,,3,sad,,5,surprise,,17,idle,,130,130,1.0,,,ce_003_02,,,13,idle,,15,idle,,
event_ce003_1_03_e_66,40041,event_ce003_1_03_e,Monologue,Locale_SubScenario:event_ce003_1_03_e_66,False,,1,idle,,3,sad,,5,idle,,17,idle,,130,13,2.0,,,ce_003_02,,,13,idle,,15,idle,,
event_ce003_1_03_e_67,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_67,True,,1,idle,,3,angry,,5,idle,,17,idle,,30,30,1.0,,,anis,anis,,13,idle,,15,idle,,
event_ce003_1_03_e_68,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_68,True,,1,idle,,3,angry,,5,idle,,17,idle,,30,30,1.0,,,anis,anis,,13,idle,,15,idle,,
event_ce003_1_03_e_69,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_69,True,,1,idle,,3,angry,,5,idle,,17,idle,,130,130,1.0,,,ce_003_02,ce_003_02,,13,idle,,15,idle,,
event_ce003_1_03_e_70,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_70,True,,1,idle,,3,angry,,5,idle,,17,idle,,130,130,1.0,,,ce_003_02,ce_003_02,,13,idle,,15,idle,,
event_ce003_1_03_e_71,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_71,True,,1,idle,,3,angry,,5,idle,,17,idle,,30,300,1.0,,,anis,anis,,13,idle,,15,idle,,
event_ce003_1_03_e_72,40041,event_ce003_1_03_e,Self,Locale_SubScenario:event_ce003_1_03_e_72,False,,1,idle,,3,angry,,5,idle,,17,idle,,300,300,1.0,,,anis,,,13,idle,,15,idle,,
event_ce003_1_03_e_73,40041,event_ce003_1_03_e,Monologue,Locale_SubScenario:event_ce003_1_03_e_73,False,,1,idle,,3,worry,,5,idle,,17,idle,,300,30,1.0,,,anis,,,13,idle,,15,idle,,
event_ce003_1_03_e_74,40041,event_ce003_1_03_e,Narration,Locale_SubScenario:event_ce003_1_03_e_74,False,,1,idle,,3,void,,5,idle,,17,idle,,black,black,1.0,sfx_scn_snackbite,,anis,,,13,idle,,15,idle,,
event_ce003_1_03_e_75,40041,event_ce003_1_03_e,Monologue,Locale_SubScenario:event_ce003_1_03_e_75,False,,1,idle,,3,void,,5,idle,,17,idle,,30,30,1.0,,,anis,,,13,idle,,15,idle,,
event_ce003_1_03_e_76,40041,event_ce003_1_03_e,Self,Locale_SubScenario:event_ce003_1_03_e_76,False,,1,idle,,3,void,,5,idle,,17,idle,,30,30,1.0,,,anis,,,13,idle,,15,idle,,
event_ce003_1_03_e_77,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_77,True,,1,idle,,3,idle,,5,idle,,17,idle,,30,30,1.0,,,anis,anis,,13,idle,,15,idle,,
event_ce003_1_03_e_78,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_78,True,,1,idle,,3,idle,,5,surprise,,17,idle,,30,4,1.0,,,neon,neon,,13,idle,,15,idle,,
event_ce003_1_03_e_79,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_79,True,,1,idle,,3,idle,,5,idle,,17,idle,,4,2,1.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_80,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_80,True,,1,idle,,3,idle,,5,idle,,17,smile,,170,170,1.0,,,ce_003_03,ce_003_03,,13,idle,,15,idle,,
event_ce003_1_03_e_81,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_81,True,,1,idle,,3,idle,,5,idle,,17,idle,,170,170,1.0,,,ce_003_03,ce_003_03,,13,idle,,15,idle,,
event_ce003_1_03_e_82,40041,event_ce003_1_03_e,Self,Locale_SubScenario:event_ce003_1_03_e_82,False,,1,idle,,3,idle,,5,idle,,17,idle,,170,170,1.0,,,ce_003_03,,,13,idle,,15,idle,,
event_ce003_1_03_e_83,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_83,True,,1,worry,,3,idle,,5,idle,,17,idle,,10,100,2.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_84,40041,event_ce003_1_03_e,Monologue,Locale_SubScenario:event_ce003_1_03_e_84,False,,1,worry,,3,idle,,5,idle,,17,idle,,100,100,1.0,,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_85,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_85,True,,1,worry,,3,idle,,5,idle,,17,idle,,100,100,1.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_86,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_86,True,,1,worry,,3,idle,,5,idle,,17,idle,,100,100,1.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_87,40041,event_ce003_1_03_e,Self,Locale_SubScenario:event_ce003_1_03_e_87,False,,1,worry,,3,idle,,5,idle,,17,idle,,100,100,1.0,,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_88,40041,event_ce003_1_03_e,Monologue,Locale_SubScenario:event_ce003_1_03_e_88,False,,1,worry,,3,idle,,5,idle,,17,idle,,black,black,1.0,,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_89,40041,event_ce003_1_03_e,Self,Locale_SubScenario:event_ce003_1_03_e_89,False,,1,worry,,3,idle,,5,idle,,17,idle,,100,100,1.0,,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_90,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_90,True,,1,idle,,3,idle,,5,idle,,17,idle,,100,100,1.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_91,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_91,True,,1,idle,,3,idle,,5,idle,,17,idle,,100,100,1.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_92,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_92,True,,1,idle,,3,idle,,5,idle,,17,idle,,100,100,1.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_93,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_93,True,,1,idle,,3,idle,,5,idle,,17,idle,,100,100,1.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_94,40041,event_ce003_1_03_e,Self,Locale_SubScenario:event_ce003_1_03_e_94,False,,1,idle,,3,idle,,5,idle,,17,idle,,100,100,1.0,,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_95,40041,event_ce003_1_03_e,Self,Locale_SubScenario:event_ce003_1_03_e_95,False,,1,idle,,3,idle,,5,idle,,17,idle,,100,100,1.0,,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_96,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_96,True,,1,idle,,3,idle,,5,idle,,17,idle,,100,100,1.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_97,40041,event_ce003_1_03_e,Narration,Locale_SubScenario:event_ce003_1_03_e_97,False,,1,idle,,3,idle,,5,idle,,17,idle,,100,10,1.0,sfx_scn_phonevibration,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_98,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_98,True,,1,idle,,3,idle,,5,surprise,,17,idle,,S_50,S_50,1.0,,,neon,neon,,13,idle,,15,idle,,
event_ce003_1_03_e_99,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_99,True,,1,idle,,3,idle,,5,idle,,17,idle,,S_50,S_50,1.0,,,neon,neon,,13,idle,,15,idle,,
event_ce003_1_03_e_100,40041,event_ce003_1_03_e,Monologue,Locale_SubScenario:event_ce003_1_03_e_100,False,,1,idle,,3,idle,,5,idle,,17,idle,,S_50,S_500,1.0,sfx_scn_clothrustle,,neon,,,13,idle,,15,idle,,
event_ce003_1_03_e_101,40041,event_ce003_1_03_e,Monologue,Locale_SubScenario:event_ce003_1_03_e_101,False,,1,idle,,3,idle,,5,idle,,17,idle,,black,black,1.0,,,neon,,,13,idle,,15,idle,,
event_ce003_1_03_e_102,40041,event_ce003_1_03_e,Monologue,Locale_SubScenario:event_ce003_1_03_e_102,False,,1,idle,,3,idle,,5,idle,,17,idle,,black,black,1.0,,,neon,,,13,idle,,15,idle,,
event_ce003_1_03_e_103,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_103,True,,1,idle,,3,void,,5,idle,,17,idle,,S_500,300,1.0,,,anis,anis,,13,idle,,15,idle,,
event_ce003_1_03_e_104,40041,event_ce003_1_03_e,Self,Locale_SubScenario:event_ce003_1_03_e_104,False,,1,idle,,3,void,,5,idle,,17,idle,,300,300,1.0,,,anis,,,13,idle,,15,idle,,
event_ce003_1_03_e_105,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_105,True,,1,idle,,3,void,,5,idle,,17,idle,,300,300,1.0,,,anis,anis,,13,idle,,15,idle,,
event_ce003_1_03_e_106,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_106,True,,1,idle,,3,void,,5,idle,,17,idle,,300,30,1.0,,,anis,anis,,13,idle,,15,idle,,
event_ce003_1_03_e_107,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_107,True,,1,idle,,3,void,,5,idle,,17,idle,,30,30,1.0,,,anis,anis,,13,idle,,15,idle,,
event_ce003_1_03_e_108,40041,event_ce003_1_03_e,Narration,Locale_SubScenario:event_ce003_1_03_e_108,False,,1,idle,,3,void,,5,idle,,17,idle,,30,30,1.0,,,anis,,,13,idle,,15,idle,,
event_ce003_1_03_e_109,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_109,True,,1,idle,,3,void,,5,idle,,17,idle,,30,10,1.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_110,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_110,True,,1,idle,,3,void,,5,no,,17,idle,,10,10,1.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_111,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_111,True,,1,idle,,3,void,,5,no,,17,idle,,10,10,1.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_112,40041,event_ce003_1_03_e,Self,Locale_SubScenario:event_ce003_1_03_e_112,False,,1,idle,,3,void,,5,surprise,,17,idle,,10,10,1.0,,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_113,40041,event_ce003_1_03_e,Self,Locale_SubScenario:event_ce003_1_03_e_113,False,,1,idle,,3,void,,5,idle,,17,idle,,10,10,1.0,,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_114,40041,event_ce003_1_03_e,Speech,Locale_SubScenario:event_ce003_1_03_e_114,True,,1,idle,,3,void,,5,idle,,17,idle,,10,10,1.0,,,rapi,rapi,,13,idle,,15,idle,,
event_ce003_1_03_e_115,40041,event_ce003_1_03_e,Self,Locale_SubScenario:event_ce003_1_03_e_115,False,,1,idle,,3,void,,5,idle,,17,idle,,10,10,1.0,,,rapi,,,13,idle,,15,idle,,
event_ce003_1_03_e_116,40041,event_ce003_1_03_e,Self,Locale_SubScenario:event_ce003_1_03_e_116,False,,1,idle,,3,void,,5,idle,,17,idle,,10,10,1.0,,,rapi,,,13,idle,,15,idle,,
