id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,set_filter_01,set_filter_02,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/1/hide_char_id,characters/2/hide_char_id,characters/5/hide_char_id,characters/6/hide_char_id,characters/7/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/3/hide_char_id,characters/4/hide_char_id,play_sound,set_camera_shake,highlight,speaker,characters/0/hide_char_id
re_event_ce02_2_05_e_47,40083,re_event_ce02_2_05_e,Monologue,Locale_SubScenario:event_ce02_2_05_e_47,False,,17,idle,,17,17,1.0,,Vignetting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re_event_ce02_2_05_e_48,40083,re_event_ce02_2_05_e,Monologue,Locale_SubScenario:event_ce02_2_05_e_48,False,,17,idle,,17,17,1.0,,Vignetting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re_event_ce02_2_05_e_49,40083,re_event_ce02_2_05_e,Monologue,Locale_SubScenario:event_ce02_2_05_e_49,False,,17,idle,,17,17,1.0,,Vignetting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re_event_ce02_2_05_e_50,40083,re_event_ce02_2_05_e,Monologue,Locale_SubScenario:event_ce02_2_05_e_50,False,,17,idle,,17,17,1.0,,Vignetting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re_event_ce02_2_05_e_51,40083,re_event_ce02_2_05_e,Monologue,Locale_SubScenario:event_ce02_2_05_e_51,False,,17,idle,,17,17,1.0,,Vignetting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re_event_ce02_2_05_e_52,40083,re_event_ce02_2_05_e,Monologue,Locale_SubScenario:event_ce02_2_05_e_52,False,,17,idle,,17,17,1.0,,Vignetting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re_event_ce02_2_05_e_53,40083,re_event_ce02_2_05_e,Monologue,Locale_SubScenario:event_ce02_2_05_e_53,False,,17,idle,,17,17,1.0,,Vignetting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re_event_ce02_2_05_e_54,40083,re_event_ce02_2_05_e,Monologue,Locale_SubScenario:event_ce02_2_05_e_54,False,,17,idle,,17,17,1.0,,Vignetting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re_event_ce02_2_05_e_55,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_55,True,,17,idle,,13,130,1.5,,Vignetting,,,,,notmassproduction,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,notmassproduction,notmassproduction,
re_event_ce02_2_05_e_56,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_56,True,,17,idle,,17,170,1.5,,Vignetting,,,,,,13,idle,,,,,,,,,,,notmassproduction,,,,,,,,,,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_57,40083,re_event_ce02_2_05_e,Monologue,Locale_SubScenario:event_ce02_2_05_e_57,False,,17,idle,,170,170,1.0,,Vignetting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re_event_ce02_2_05_e_58,40083,re_event_ce02_2_05_e,Monologue,Locale_SubScenario:event_ce02_2_05_e_58,False,,17,idle,,170,170,1.0,,Vignetting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re_event_ce02_2_05_e_59,40083,re_event_ce02_2_05_e,Monologue,Locale_SubScenario:event_ce02_2_05_e_59,False,,17,idle,,170,170,1.0,,Vignetting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re_event_ce02_2_05_e_60,40083,re_event_ce02_2_05_e,Monologue,Locale_SubScenario:event_ce02_2_05_e_60,False,,17,idle,,black,black,1.0,,Vignetting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re_event_ce02_2_05_e_61,40083,re_event_ce02_2_05_e,Monologue,Locale_SubScenario:event_ce02_2_05_e_61,False,,17,idle,,black,black,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re_event_ce02_2_05_e_62,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_62,True,,17,idle,,17,1700,0.6,,,,6000d_02,15,idle,c1002_02,13,idle,rapi,5,angry,anis,7,angry,neon,9,idle,,,,,,ce_02_01,1,idle,ce_02_npc_01,3,think,,,,Low_2,b0006_02,b0006_02,
re_event_ce02_2_05_e_63,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_63,True,,17,idle,,1700,1700,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_64,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_64,True,,17,idle,,1700,1700,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_65,40083,re_event_ce02_2_05_e,Monologue,Locale_SubScenario:event_ce02_2_05_e_65,False,,17,idle,,1700,170,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,,,
re_event_ce02_2_05_e_66,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_66,True,,17,idle,,10,10,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,surprise,,3,think,,,,,ce_02_01,ce_02_01,
re_event_ce02_2_05_e_67,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_67,True,,17,idle,,50,50,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,surprise,,3,think,,,,,rapi,rapi,
re_event_ce02_2_05_e_68,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_68,True,,17,idle,,10,1,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,ce_02_01,ce_02_01,
re_event_ce02_2_05_e_69,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_69,True,,17,idle,,170,170,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_70,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_70,True,,17,idle,,170,170,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_71,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_71,True,,17,idle,,170,170,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_72,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_72,True,,17,idle,,170,170,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_73,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_73,True,,17,idle,,170,170,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_74,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_74,True,,17,idle,,170,170,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_75,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_75,True,,17,idle,,130,130,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,c1002_02,c1002_02,
re_event_ce02_2_05_e_76,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_76,True,,17,idle,,170,17,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_77,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_77,True,,17,idle,,17,17,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_78,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_78,True,,17,idle,,17,17,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_79,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_79,True,,17,idle,,1500,1500,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,6000d_02,6000d_02,
re_event_ce02_2_05_e_80,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_80,True,,17,idle,,17,17,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_81,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_81,True,,17,idle,,17,17,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_82,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_82,True,,17,idle,,17,17,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_83,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_83,True,,17,idle,,1500,1500,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,6000d_02,6000d_02,
re_event_ce02_2_05_e_84,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_84,True,,17,idle,,17,17,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_85,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_85,True,,17,idle,,17,17,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_86,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_86,True,,17,idle,,17,17,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,b0006_02,b0006_02,
re_event_ce02_2_05_e_87,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_87,True,,17,idle,,1500,15,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,6000d_02,6000d_02,
re_event_ce02_2_05_e_88,40083,re_event_ce02_2_05_e,Narration,Locale_SubScenario:event_ce02_2_05_e_88,False,,17,idle,,15,16,1.0,none,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,sfx_scn_aim,,,,
re_event_ce02_2_05_e_89,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_89,True,,17,idle,,black,black,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,6000d_02,6000d_02,
re_event_ce02_2_05_e_90,40083,re_event_ce02_2_05_e,Narration,Locale_SubScenario:event_ce02_2_05_e_90,False,,17,idle,,black,black,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,sfx_scn_finishshot,,,,
re_event_ce02_2_05_e_91,40083,re_event_ce02_2_05_e,Monologue,Locale_SubScenario:event_ce02_2_05_e_91,False,,17,idle,,170,17,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,,,b0006_02
re_event_ce02_2_05_e_92,40083,re_event_ce02_2_05_e,Narration,Locale_SubScenario:event_ce02_2_05_e_92,False,,,,,17,17,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,,,
re_event_ce02_2_05_e_93,40083,re_event_ce02_2_05_e,Monologue,Locale_SubScenario:event_ce02_2_05_e_93,False,,,,,17,17,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,idle,,3,think,,,,,,,
re_event_ce02_2_05_e_94,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_94,True,,,,,1,10,0.6,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,angry,,3,think,,,,,ce_02_01,ce_02_01,
re_event_ce02_2_05_e_95,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_95,True,,,,,3,30,0.6,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,angry,,3,angry,,,,,ce_02_npc_01,ce_02_npc_01,
re_event_ce02_2_05_e_96,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_96,True,,,,,5,50,0.6,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,angry,,3,angry,,,,,rapi,rapi,
re_event_ce02_2_05_e_97,40083,re_event_ce02_2_05_e,Speech,Locale_SubScenario:event_ce02_2_05_e_97,True,,,,,8,8,1.0,,,,,15,idle,,13,idle,,5,angry,,7,angry,,9,idle,,,,,,,1,angry,,3,angry,,,,,neon,neon,
