id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,play_sound,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim
event_boomtheghost2_05_e_31,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_31,True,,1,void,,13,angry,,10,113,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_32,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_32,True,,1,void,,13,angry,,113,113,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_33,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_33,True,,1,void,,13,angry,,113,113,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_34,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_34,False,,1,void,,13,angry,,113,113,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_35,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_35,True,,1,void,,13,angry,,113,113,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_36,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_36,False,,1,think,,13,angry,,113,113,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_37,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_37,True,,1,think,,13,angry,,113,113,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_38,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_38,True,,1,think,,13,angry,,113,113,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_39,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_39,True,,1,no,,13,angry,,113,113,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_40,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_40,False,,1,no,,13,think,,113,113,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_41,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_41,True,,1,no,,13,think,,113,113,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_42,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_42,True,,1,no,,13,think,,113,113,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_43,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_43,True,,1,no,,13,think,,113,113,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_44,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_44,True,,1,no,,13,think,,113,113,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_45,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_45,False,,1,no,,13,think,,113,113,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_46,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_46,True,,1,no,,13,think,,113,113,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_47,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_47,True,,1,cry,,13,think,,113,1,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_48,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_48,True,,1,cry,,13,think,,1,1,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_49,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_49,True,,1,cry,,13,think,,1,10,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_50,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_50,True,,1,cry,,13,think,,10,10,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_51,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_51,True,,1,cry,,13,think,,10,100,0.5,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_52,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_52,False,,1,cry,,13,think,,100,100,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_53,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_53,True,,1,special,,13,think,,100,100,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_54,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_54,True,,1,special,,13,think,,100,100,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_55,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_55,True,,1,special,,13,think,,100,10,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_56,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_56,False,,1,special,,13,think,,10,130,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_57,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_57,True,,1,special,,13,think,,130,130,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_58,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_58,True,,1,special,,13,think,,130,130,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_59,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_59,True,,1,special,,13,think,,130,113,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_60,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_60,True,,1,special,,13,delight,,113,113,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_61,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_61,True,,1,special,,13,delight,,113,113,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_62,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_62,True,,1,special,,13,good,,113,113,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_63,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_63,True,,1,no,,13,good,,113,113,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_64,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_64,True,,1,no,,13,think,,113,113,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_65,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_65,False,,1,void,,13,think,,113,113,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_66,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_66,True,,1,void,,13,think,,113,113,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_67,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_67,True,,1,no,,13,think,,113,113,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_68,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_68,True,,1,no,,13,think,,113,113,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_69,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_69,True,,1,no,,13,think,,113,113,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_70,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_70,True,,1,no,,13,delight,,113,113,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_71,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_71,True,,1,no,,13,delight,,113,130,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_72,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_72,True,,1,no,,13,delight,,130,130,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_73,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_73,True,,1,no,,13,delight,,130,130,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_74,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_74,True,,1,no,,13,delight,,130,130,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_75,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_75,True,,1,no,,13,delight,,130,130,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_76,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_76,True,,1,no,,13,delight,,130,10,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_77,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_77,True,,1,no,,13,delight,,10,113,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_78,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_78,True,,1,no,,13,delight,,113,113,1.0,,dorothy_s,,,,,,,,,,
event_boomtheghost2_05_e_79,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_79,True,,1,no,,13,delight,,113,113,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_80,40085,event_boomtheghost2_05_e,Speech,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_80,True,,1,no,,13,delight,,113,113,1.0,,rapi_ss,,,,,,,,,,
event_boomtheghost2_05_e_81,40085,event_boomtheghost2_05_e,Narration,rapi_ss,Locale_MainScenario:event_boomtheghost2_05_e_81,False,,1,no,,13,delight,,113,113,1.0,,,sfx_scn_underwatermove,,,,,,,,,
event_boomtheghost2_05_e_82,40085,event_boomtheghost2_05_e,Speech,alfred,Locale_MainScenario:event_boomtheghost2_05_e_82,True,,1,no,,13,delight,,S_1500,S_1500,1.0,,alfred,,alfred,15,sad,elegg_s,17,angry,irregularghost,19,idle
event_boomtheghost2_05_e_83,40085,event_boomtheghost2_05_e,Speech,alfred,Locale_MainScenario:event_boomtheghost2_05_e_83,True,,1,no,,13,delight,,S_1500,S_1500,1.0,,alfred,,,15,sad,,17,angry,,19,idle
event_boomtheghost2_05_e_84,40085,event_boomtheghost2_05_e,Speech,alfred,Locale_MainScenario:event_boomtheghost2_05_e_84,True,,1,no,,13,delight,,S_1500,S_1500,1.0,,alfred,,,15,sad,,17,angry,,19,idle
event_boomtheghost2_05_e_85,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_85,False,,1,void,,13,delight,,100,100,1.0,,dorothy_s,,,15,sad,,17,angry,,19,idle
event_boomtheghost2_05_e_86,40085,event_boomtheghost2_05_e,Speech,alfred,Locale_MainScenario:event_boomtheghost2_05_e_86,False,,1,void,,13,delight,,S_1500,S_1500,1.0,,alfred,,,15,sad,,17,angry,,19,idle
event_boomtheghost2_05_e_87,40085,event_boomtheghost2_05_e,Speech,alfred,Locale_MainScenario:event_boomtheghost2_05_e_87,True,,1,void,,13,delight,,S_1500,S_150,1.0,,alfred,,,15,sad,,17,angry,,19,idle
event_boomtheghost2_05_e_88,40085,event_boomtheghost2_05_e,Speech,alfred,Locale_MainScenario:event_boomtheghost2_05_e_88,True,,1,void,,13,delight,,S_150,1517,1.0,,alfred,,,15,sad,,17,angry,,19,idle
event_boomtheghost2_05_e_89,40085,event_boomtheghost2_05_e,Speech,elegg_s,Locale_MainScenario:event_boomtheghost2_05_e_89,False,,1,void,,13,delight,,1517,1517,1.0,,elegg_s,,,15,sad,,17,angry,,19,idle
event_boomtheghost2_05_e_90,40085,event_boomtheghost2_05_e,Monologue,elegg_s,Locale_MainScenario:event_boomtheghost2_05_e_90,False,,1,void,,13,delight,,1517,1719,1.5,,,,,15,sad,,17,angry,,19,idle
event_boomtheghost2_05_e_91,40085,event_boomtheghost2_05_e,Monologue,elegg_s,Locale_MainScenario:event_boomtheghost2_05_e_91,False,,1,void,,13,delight,,1719,1719,1.0,,,,,15,sad,,17,angry,,19,idle
event_boomtheghost2_05_e_92,40085,event_boomtheghost2_05_e,Monologue,elegg_s,Locale_MainScenario:event_boomtheghost2_05_e_92,False,,1,void,,13,delight,,1719,1719,1.0,,,,,15,sad,,17,angry,,19,idle
event_boomtheghost2_05_e_93,40085,event_boomtheghost2_05_e,Monologue,irregularghost,Locale_MainScenario:event_boomtheghost2_05_e_93,False,,1,void,,13,delight,,1719,1719,1.0,,,,,15,sad,,17,angry,,19,idle
event_boomtheghost2_05_e_94,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_94,False,,1,cry,,13,delight,,10,100,0.5,,dorothy_s,,,15,sad,,17,angry,,19,idle
event_boomtheghost2_05_e_95,40085,event_boomtheghost2_05_e,Speech,dorothy_s,Locale_MainScenario:event_boomtheghost2_05_e_95,True,,1,cry,,13,delight,,100,100,1.0,,dorothy_s,,,15,sad,,17,angry,,19,idle
