id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,play_sound
event_newyearnewsword_03_e_15,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_15,True,,1,idle,,S_130,S_130,1.0,,,13,idle,
event_newyearnewsword_03_e_16,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_16,True,,1,idle,,S_130,S_130,1.0,,,13,idle,
event_newyearnewsword_03_e_17,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_17,True,,1,idle,,S_130,S_130,1.0,,,13,idle,
event_newyearnewsword_03_e_18,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_18,True,,1,idle,,S_130,S_130,1.0,,,13,idle,
event_newyearnewsword_03_e_19,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_19,True,,1,sad,,S_130,S_10,1.0,,,13,idle,
event_newyearnewsword_03_e_20,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_20,True,,1,idle,,S_130,S_130,1.0,,,13,idle,
event_newyearnewsword_03_e_21,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_21,True,,1,idle,,S_130,12,1.0,,,13,delight,
event_newyearnewsword_03_e_22,40036,event_newyearnewsword_03_e,Monologue,janghwa,,Locale_SubScenario:event_newyearnewsword_03_e_22,False,,1,idle,,12,12,1.0,,,13,delight,sfx_scn_glasstable
event_newyearnewsword_03_e_23,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_23,True,,1,surprise,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_24,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_24,True,,1,surprise,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_25,40036,event_newyearnewsword_03_e,Monologue,janghwa,,Locale_SubScenario:event_newyearnewsword_03_e_25,False,,1,surprise,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_26,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_26,True,,1,surprise,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_27,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_27,True,,1,surprise,,S_10,S_100,1.0,,,13,idle,
event_newyearnewsword_03_e_28,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_28,True,,1,angry,,S_100,S_100,1.0,,,13,idle,
event_newyearnewsword_03_e_29,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_29,True,,1,angry,,S_100,S_100,1.0,,,13,idle,
event_newyearnewsword_03_e_30,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_30,True,,1,angry,,S_130,S_1300,2.0,,,13,delight,
event_newyearnewsword_03_e_31,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_31,True,,1,angry,,S_1300,S_1300,1.0,,,13,delight,
event_newyearnewsword_03_e_32,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_32,True,,1,angry,,S_1300,S_1300,1.0,,,13,idle,
event_newyearnewsword_03_e_33,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_33,True,,1,idle,,S_1300,S_1300,1.0,,,13,idle,
event_newyearnewsword_03_e_34,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_34,True,,1,idle,,S_1300,S_1300,1.0,,,13,idle,
event_newyearnewsword_03_e_35,40036,event_newyearnewsword_03_e,Narration,janghwa,,Locale_SubScenario:event_newyearnewsword_03_e_35,False,,1,idle,,S_1300,S_130,1.0,,,13,idle,sfx_scn_fillacup
event_newyearnewsword_03_e_36,40036,event_newyearnewsword_03_e,Monologue,janghwa,,Locale_SubScenario:event_newyearnewsword_03_e_36,False,,1,surprise,,S_130,S_10,1.0,,,13,idle,
event_newyearnewsword_03_e_37,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_37,False,,1,surprise,,S_10,S_10,1.0,,,13,idle,
event_newyearnewsword_03_e_38,40036,event_newyearnewsword_03_e,Monologue,hongryeon_o,,Locale_SubScenario:event_newyearnewsword_03_e_38,False,,1,surprise,,S_10,S_10,1.0,,,13,idle,
event_newyearnewsword_03_e_39,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_39,True,,1,surprise,,S_10,12,1.0,,,13,delight,
event_newyearnewsword_03_e_40,40036,event_newyearnewsword_03_e,Narration,janghwa,,Locale_SubScenario:event_newyearnewsword_03_e_40,False,,1,surprise,,12,12,1.0,,,13,idle,sfx_scn_clinkglasses
event_newyearnewsword_03_e_41,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_41,False,,1,surprise,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_42,40036,event_newyearnewsword_03_e,Narration,hongryeon_o,,Locale_SubScenario:event_newyearnewsword_03_e_42,False,,1,surprise,,12,12,1.0,,,13,special,sfx_scn_swallow
event_newyearnewsword_03_e_43,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_43,True,,1,idle,,12,S_130,1.0,,,13,special,
event_newyearnewsword_03_e_44,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_44,True,,1,idle,,S_130,S_130,1.0,,,13,idle,
event_newyearnewsword_03_e_45,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_45,True,,1,angry,,S_130,S_10,1.0,,,13,idle,
event_newyearnewsword_03_e_46,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_46,True,,1,angry,,S_130,S_130,1.0,,,13,surprise,
event_newyearnewsword_03_e_47,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_47,True,,1,angry,,S_10,S_10,1.0,,,13,surprise,
event_newyearnewsword_03_e_48,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_48,True,,1,angry,,S_130,S_130,1.0,,,13,surprise,
event_newyearnewsword_03_e_49,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_49,True,,1,angry,,S_10,S_10,1.0,,,13,surprise,
event_newyearnewsword_03_e_50,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_50,True,,1,angry,,S_10,12,1.0,,,13,delight,
event_newyearnewsword_03_e_51,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_51,True,,1,angry,,12,12,1.0,,,13,delight,
event_newyearnewsword_03_e_52,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_52,True,,1,angry,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_53,40036,event_newyearnewsword_03_e,Narration,janghwa,,Locale_SubScenario:event_newyearnewsword_03_e_53,False,,1,idle,,12,12,1.0,,,13,idle,sfx_scn_fillacup
event_newyearnewsword_03_e_54,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_54,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_55,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_55,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_56,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_56,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_57,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_57,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_58,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_58,True,,1,idle,,12,12,1.0,,,13,delight,
event_newyearnewsword_03_e_59,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_59,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_60,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_60,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_61,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_61,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_62,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_62,True,,1,idle,,12,S_10,1.0,,,13,idle,
event_newyearnewsword_03_e_63,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_63,True,,1,idle,,S_130,S_130,1.0,,,13,surprise,
event_newyearnewsword_03_e_64,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_64,True,,1,idle,,S_10,S_10,1.0,,,13,surprise,
event_newyearnewsword_03_e_65,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_65,True,,1,idle,,S_10,S_130,1.0,,,13,surprise,
event_newyearnewsword_03_e_66,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_66,True,,1,idle,,S_130,S_130,1.0,,,13,idle,
event_newyearnewsword_03_e_67,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_67,True,,1,idle,,S_130,S_130,1.0,,,13,idle,
event_newyearnewsword_03_e_68,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_68,True,,1,idle,,S_130,S_1300,1.0,,,13,special,
event_newyearnewsword_03_e_69,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_69,True,,1,idle,,S_1300,S_1300,1.0,,,13,delight,
event_newyearnewsword_03_e_70,40036,event_newyearnewsword_03_e,Narration,janghwa,,Locale_SubScenario:event_newyearnewsword_03_e_70,False,,1,idle,,S_1300,S_1300,1.0,,,13,idle,
event_newyearnewsword_03_e_71,40036,event_newyearnewsword_03_e,Monologue,janghwa,,Locale_SubScenario:event_newyearnewsword_03_e_71,False,,1,idle,,S_1300,S_1300,1.0,,,13,idle,
event_newyearnewsword_03_e_72,40036,event_newyearnewsword_03_e,Monologue,janghwa,,Locale_SubScenario:event_newyearnewsword_03_e_72,False,,1,idle,,S_1300,S_130,1.0,,,13,idle,sfx_scn_down
event_newyearnewsword_03_e_73,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_73,True,,1,idle,,S_130,S_130,1.0,,,13,special,
event_newyearnewsword_03_e_74,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_74,True,,1,idle,,S_130,S_130,1.0,,,13,special,
event_newyearnewsword_03_e_75,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_75,True,,1,idle,,S_130,S_10,1.0,,,13,special,
event_newyearnewsword_03_e_76,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_76,True,,1,idle,,S_10,12,1.0,,,13,idle,
event_newyearnewsword_03_e_77,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_77,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_78,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_78,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_79,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_79,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_80,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_80,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_81,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_81,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_82,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_82,True,,1,idle,,12,S_130,1.0,,,13,idle,
event_newyearnewsword_03_e_83,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_83,True,,1,idle,,S_130,S_130,1.0,,,13,delight,
event_newyearnewsword_03_e_84,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_84,True,,1,idle,,S_130,S_10,1.0,,,13,delight,
event_newyearnewsword_03_e_85,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_85,True,,1,idle,,S_130,S_130,1.0,,,13,idle,
event_newyearnewsword_03_e_86,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_86,True,,1,idle,,S_130,S_130,1.0,,,13,idle,
event_newyearnewsword_03_e_87,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_87,True,,1,idle,,S_130,S_130,1.0,,,13,idle,
event_newyearnewsword_03_e_88,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_88,False,,1,idle,,S_130,12,1.0,,,13,idle,
event_newyearnewsword_03_e_89,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_89,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_90,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_90,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_91,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_91,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_92,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_92,True,,1,idle,,12,S_10,2.0,,,13,idle,
event_newyearnewsword_03_e_93,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_93,False,,1,idle,,S_10,S_10,1.0,,,13,idle,
event_newyearnewsword_03_e_94,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_94,True,,1,idle,,S_10,S_10,1.0,,,13,idle,
event_newyearnewsword_03_e_95,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_95,True,,1,idle,,S_130,S_130,1.0,,,13,surprise,
event_newyearnewsword_03_e_96,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_96,True,,1,idle,,S_130,S_130,1.0,,,13,surprise,
event_newyearnewsword_03_e_97,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_97,True,,1,idle,,S_130,S_130,1.0,,,13,surprise,
event_newyearnewsword_03_e_98,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_98,False,,1,idle,,S_10,S_10,1.0,,,13,surprise,
event_newyearnewsword_03_e_99,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_99,True,,1,idle,,S_10,12,1.0,,,13,delight,
event_newyearnewsword_03_e_100,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_100,True,,1,sad,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_101,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_101,True,,1,sad,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_102,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_102,True,,1,sad,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_103,40036,event_newyearnewsword_03_e,Monologue,janghwa,,Locale_SubScenario:event_newyearnewsword_03_e_103,False,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_104,40036,event_newyearnewsword_03_e,Monologue,janghwa,,Locale_SubScenario:event_newyearnewsword_03_e_104,False,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_105,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_105,True,,1,idle,,12,12,1.0,,,13,delight,
event_newyearnewsword_03_e_106,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_106,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_107,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_107,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_108,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_108,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_109,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_109,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_110,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_110,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_111,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_111,True,,1,sad,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_112,40036,event_newyearnewsword_03_e,Speech,janghwa,janghwa,Locale_SubScenario:event_newyearnewsword_03_e_112,True,,1,sad,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_113,40036,event_newyearnewsword_03_e,Speech,hongryeon_o,hongryeon_o,Locale_SubScenario:event_newyearnewsword_03_e_113,True,,1,idle,,12,12,1.0,,,13,idle,
event_newyearnewsword_03_e_114,40036,event_newyearnewsword_03_e,Monologue,hongryeon_o,,Locale_SubScenario:event_newyearnewsword_03_e_114,False,,1,delight,,12,12,1.0,,,13,delight,
event_newyearnewsword_03_e_115,40036,event_newyearnewsword_03_e,Monologue,hongryeon_o,,Locale_SubScenario:event_newyearnewsword_03_e_115,False,,1,delight,,black,black,1.0,,,13,delight,
