id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,play_sound
d_nikke_d_killerwife_02_22,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_22,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_23,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_23,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_24,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_24,True,,1,special,,10,100,1.0,,,
d_nikke_d_killerwife_02_25,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_25,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_26,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_26,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_27,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_27,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_28,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_28,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_29,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_29,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_30,d_nikke_d_killerwife_02,Choice,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_30,True,,1,special,,100,100,1.0,,d_nikke_d_killerwife_02_32,
d_nikke_d_killerwife_02_31,d_nikke_d_killerwife_02,Choice,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_31,True,,1,special,,100,100,1.0,,d_nikke_d_killerwife_02_38,
d_nikke_d_killerwife_02_32,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_32,True,,1,void,,100,100,1.0,,,
d_nikke_d_killerwife_02_33,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_33,True,,1,void,,100,100,1.0,,,
d_nikke_d_killerwife_02_34,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_34,True,,1,void,,100,100,1.0,,,
d_nikke_d_killerwife_02_35,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_35,True,,1,void,,100,100,1.0,,,
d_nikke_d_killerwife_02_36,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_36,True,,1,void,,100,100,1.0,,,
d_nikke_d_killerwife_02_37,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_37,True,,1,void,,100,100,1.0,,d_nikke_d_killerwife_02_41,
d_nikke_d_killerwife_02_38,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_38,True,,1,void,,100,100,1.0,,,
d_nikke_d_killerwife_02_39,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_39,True,,1,void,,100,100,1.0,,,
d_nikke_d_killerwife_02_40,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_40,True,,1,void,,100,100,1.0,,d_nikke_d_killerwife_02_41,
d_nikke_d_killerwife_02_41,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_41,True,,1,void,,100,100,1.0,,,
d_nikke_d_killerwife_02_42,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_42,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_43,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_43,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_44,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_44,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_45,d_nikke_d_killerwife_02,Choice,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_45,True,,1,special,,100,100,1.0,,d_nikke_d_killerwife_02_47,
d_nikke_d_killerwife_02_46,d_nikke_d_killerwife_02,Choice,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_46,True,,1,special,,100,100,1.0,,d_nikke_d_killerwife_02_51,
d_nikke_d_killerwife_02_47,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_47,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_48,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_48,True,,1,void,,100,100,1.0,,,
d_nikke_d_killerwife_02_49,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_49,True,,1,think,,100,100,1.0,,,
d_nikke_d_killerwife_02_50,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_50,True,,1,special,,100,100,1.0,,d_nikke_d_killerwife_02_55,
d_nikke_d_killerwife_02_51,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_51,True,,1,think,,100,100,1.0,,,
d_nikke_d_killerwife_02_52,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_52,True,,1,think,,100,100,1.0,,,
d_nikke_d_killerwife_02_53,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_53,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_54,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_54,True,,1,special,,100,100,1.0,,d_nikke_d_killerwife_02_55,
d_nikke_d_killerwife_02_55,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_55,True,,1,special,,100,10,1.0,,,
d_nikke_d_killerwife_02_56,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_56,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_57,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_57,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_58,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_58,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_59,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_59,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_60,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_60,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_61,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_61,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_62,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_62,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_63,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_63,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_64,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_64,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_65,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_65,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_66,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_66,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_67,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_67,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_68,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_68,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_69,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_69,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_70,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_70,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_71,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_71,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_72,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_72,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_73,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_73,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_74,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_74,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_75,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_75,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_76,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_76,True,,1,void,,10,10,1.0,,,
d_nikke_d_killerwife_02_77,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_77,True,,1,void,,10,10,1.0,,,
d_nikke_d_killerwife_02_78,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_78,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_79,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_79,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_80,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_80,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_81,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_81,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_82,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_82,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_83,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_83,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_84,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_84,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_85,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_85,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_86,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_86,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_87,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_87,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_88,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_88,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_89,d_nikke_d_killerwife_02,Narration,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_89,True,,1,think,,10,100,1.0,,,sfx_scn_perfume
d_nikke_d_killerwife_02_90,d_nikke_d_killerwife_02,Monologue,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_90,True,,1,think,,100,100,1.0,,,
d_nikke_d_killerwife_02_91,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_91,True,,1,think,,100,100,1.0,,,
d_nikke_d_killerwife_02_92,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_92,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_93,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_93,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_94,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_94,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_95,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_95,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_96,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_96,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_97,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_97,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_98,d_nikke_d_killerwife_02,Monologue,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_98,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_99,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_99,True,,1,special,,100,100,1.0,,,
d_nikke_d_killerwife_02_100,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_100,True,,1,special,,100,10,1.0,,,
d_nikke_d_killerwife_02_101,d_nikke_d_killerwife_02,Choice,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_101,True,,1,special,,10,10,1.0,,d_nikke_d_killerwife_02_103,
d_nikke_d_killerwife_02_102,d_nikke_d_killerwife_02,Choice,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_102,True,,1,special,,10,10,1.0,,d_nikke_d_killerwife_02_105,
d_nikke_d_killerwife_02_103,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_103,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_104,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_104,True,,1,special,,10,10,1.0,,d_nikke_d_killerwife_02_105,
d_nikke_d_killerwife_02_105,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_105,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_106,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_106,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_107,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_107,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_108,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_108,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_109,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_109,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_110,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_110,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_111,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_111,True,,1,special,,10,10,1.0,,,
d_nikke_d_killerwife_02_112,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_112,True,,1,good,,10,100,1.0,,,
d_nikke_d_killerwife_02_113,d_nikke_d_killerwife_02,Monologue,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_113,True,,1,good,,100,100,1.0,,,
d_nikke_d_killerwife_02_114,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_114,True,,1,shy,,100,100,1.0,,,
d_nikke_d_killerwife_02_115,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_115,True,,1,idle,,100,100,1.0,,,
d_nikke_d_killerwife_02_116,d_nikke_d_killerwife_02,Speech,d_w,d_w,Locale_NikkeEpisode:d_nikke_d_killerwife_02_116,True,,1,idle,,100,100,1.0,,,
d_nikke_d_killerwife_02_117,d_nikke_d_killerwife_02,Self,d_w,,Locale_NikkeEpisode:d_nikke_d_killerwife_02_117,True,,1,idle,,100,100,1.0,,,
