id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_nikke_ein_03_11,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_11,True,,,,,,,1,1,0,,,,None,None,,None,False,,,2,shy,,,12,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_12,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_12,True,,,,,,,1,1,0,,,,None,None,,None,False,,,2,shy,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_13,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_13,True,,,,,,,1,1,0,,,,None,None,,None,False,,,2,shy,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_14,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_14,True,,,,,,,1,1,0,,,,None,None,,None,False,,,2,surprise,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_15,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_15,True,,,,,,,1,1,0,,,,None,None,,None,False,,,2,surprise,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_16,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_16,True,,,,,,,1,1,0,,,,None,None,,None,False,,,2,surprise,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_17,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_17,True,,,,,,,1,L_120,0,,,,None,None,,None,False,,,2,surprise,,,12,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_18,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_18,True,,,,,,,L_120,L_120,0,,,,None,None,,None,False,,,2,surprise,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_19,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_19,True,,,,,,,L_120,L_120,0,,,,None,None,,None,False,,,2,surprise,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_20,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_20,True,,,,,,,L_120,L_120,0,,,,None,None,,None,False,,,2,surprise,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_21,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_21,True,,,,,,,L_120,20,0,,,,None,None,,None,False,,,2,delight,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_22,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_22,True,,,,,,,20,20,0,,,,None,None,,None,False,,,2,delight,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_23,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_23,True,,,,,,,20,20,0,,,,None,None,,None,False,,,2,idle,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_24,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_24,True,,,,,,,20,20,0,,,,None,None,,None,False,,,2,idle,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_25,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_25,True,,,,,,,20,1,0,,,,None,None,,None,False,,,2,idle,,,12,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_26,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_26,True,,,,,,,1,1,0,,,,None,None,,None,False,,,2,idle,,,12,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_27,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_27,True,,,,,,,1,1,0,,,,None,None,,None,False,,,2,idle,,,12,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_28,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_28,True,,,,,,,1,20,0,,,,None,None,,None,False,,,2,idle,,,12,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_29,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_29,True,,,,,,,20,20,0,,,,None,None,,None,False,,,2,idle,,,12,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_30,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_30,True,,,,,,,20,20,0,,,,None,None,,None,False,,,2,idle,,,12,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_31,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_31,True,,,,,,,20,200,0,,,,None,None,,None,False,,,2,idle,,,12,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_32,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_32,True,,,,,,,200,200,0,,,,None,None,,None,False,,,2,idle,,,12,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_33,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_33,True,,,,,,,200,200,0,,,,None,None,,None,False,,,2,idle,,,12,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_34,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_34,True,,,,,,,L_120,L_120,0,,,,None,None,,None,False,,,2,idle,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_35,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_35,True,,,,,,,L_120,L_120,0,,,,None,None,,None,False,,,2,idle,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_36,d_nikke_ein_03,,Monologue,rupee,,Locale_NikkeEpisode:d_nikke_ein_03_36,False,,,,,,,L_120,1,0,,,,None,None,,None,False,,,2,surprise,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_37,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_37,True,,,,,,,1,1,0,,,,None,None,,None,False,,,2,surprise,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_38,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_38,True,,,,,,,1,1,0,,,,None,None,,None,False,,,2,surprise,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_39,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_39,True,,,,,,,1,L_120,0,,,,None,None,,None,False,,,2,surprise,,,12,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_40,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_40,True,,,,,,,L_120,L_120,0,,,,None,None,,None,False,,,2,surprise,,,12,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_41,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_41,True,,,,,,,L_120,L_120,0,,,,None,None,,None,False,,,2,surprise,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_42,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_42,True,,,,,,,L_120,L_1200,0,,,,None,None,,None,False,,,2,surprise,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_43,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_43,True,,,,,,,L_1200,L_1200,0,,,,None,None,,None,False,,,2,surprise,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_44,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_44,True,,,,,,,L_1200,L_1200,0,,,,None,None,,None,False,,,2,surprise,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_45,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_45,True,,,,,,,L_1200,1,0,,,,None,None,,None,False,,,2,idle,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_46,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_46,True,,,,,,,1,1,0,,,,None,None,,None,False,,,2,idle,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_47,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_47,True,,,,,,,1,1,0,,,,None,None,,None,False,,,2,idle,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_48,d_nikke_ein_03,,Speech,ein,ein,Locale_NikkeEpisode:d_nikke_ein_03_48,True,,,,,,,1,1,0,,,,None,None,,None,False,,,2,idle,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_49,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_49,True,,,,,,,1,L_120,0,,,,None,None,,None,False,,,2,idle,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_50,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_50,True,,,,,,,L_120,L_120,0,,,,None,None,,None,False,,,2,idle,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ein_03_51,d_nikke_ein_03,,Speech,rupee,rupee,Locale_NikkeEpisode:d_nikke_ein_03_51,True,,,,,,,L_120,L_120,0,,,,None,None,,None,False,,,2,idle,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
