id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/hide_char_id,play_sound,set_camera_shake,jump_target
d_nikke_privaty_unkindmaid_05_48,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_48,True,,1,surprise,,1,1,1.0,,,,,
d_nikke_privaty_unkindmaid_05_49,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_49,True,,1,surprise,,1,1,1.0,,,,,
d_nikke_privaty_unkindmaid_05_50,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_50,True,,1,surprise,,1,1,1.0,,,,,
d_nikke_privaty_unkindmaid_05_51,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_51,True,,1,shy,,1,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_52,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_52,True,,1,shy,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_53,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_53,True,,1,shy,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_54,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_54,True,,1,shy,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_55,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_55,True,,1,sad,,10,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_56,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_56,True,,1,sad,,100,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_57,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_57,True,,1,shy,,100,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_58,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_58,True,,1,shy,,100,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_59,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_59,True,,1,shy,,100,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_60,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_60,True,,1,shy,,100,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_61,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_61,True,,1,shy,,100,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_62,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_62,True,,1,no,,100,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_63,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_63,True,,1,no,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_64,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_64,True,,1,no,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_65,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_65,True,,1,no,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_66,d_nikke_privaty_unkindmaid_05,Monologue,privaty_m,,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_66,False,,2,no,,10,2,1.0,none,,sfx_scn_handtouch,,
d_nikke_privaty_unkindmaid_05_67,d_nikke_privaty_unkindmaid_05,Self,privaty_m,,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_67,False,,2,no,,2,2,1.0,bgm_story_shapeofhope,,,,
d_nikke_privaty_unkindmaid_05_68,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_68,True,,1,surprise,,2,100,1.0,,,,Low_2,
d_nikke_privaty_unkindmaid_05_69,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_69,True,,1,surprise,,100,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_70,d_nikke_privaty_unkindmaid_05,Self,privaty_m,,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_70,False,,1,surprise,,100,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_71,d_nikke_privaty_unkindmaid_05,Self,privaty_m,,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_71,False,,1,surprise,,100,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_72,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_72,True,,1,shy2,,100,1,1.0,,,,,
d_nikke_privaty_unkindmaid_05_73,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_73,False,,1,shy2,,1,1,1.0,,,,,
d_nikke_privaty_unkindmaid_05_74,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_74,True,,1,no,,1,1,1.0,,,,,
d_nikke_privaty_unkindmaid_05_75,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_75,True,,1,no,,1,1,1.0,,,,,
d_nikke_privaty_unkindmaid_05_76,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_76,True,,1,no,,1,1,1.0,,,,,
d_nikke_privaty_unkindmaid_05_77,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_77,True,,1,shy2,,1,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_78,d_nikke_privaty_unkindmaid_05,Self,privaty_m,,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_78,False,,1,shy2,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_79,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_79,True,,1,shy,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_80,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_80,True,,1,shy,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_81,d_nikke_privaty_unkindmaid_05,Choice,privaty_m,,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_81,False,,1,shy,,10,10,1.0,,,,,d_nikke_privaty_unkindmaid_05_83
d_nikke_privaty_unkindmaid_05_82,d_nikke_privaty_unkindmaid_05,Choice,privaty_m,,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_82,False,,1,shy,,10,10,1.0,,,,,d_nikke_privaty_unkindmaid_05_87
d_nikke_privaty_unkindmaid_05_83,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_83,False,,1,idle,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_84,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_84,True,,1,idle,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_85,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_85,True,,1,surprise,,10,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_86,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_86,True,,1,surprise,,100,100,1.0,,,,,d_nikke_privaty_unkindmaid_05_96
d_nikke_privaty_unkindmaid_05_87,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_87,False,,1,idle,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_88,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_88,True,,1,idle,,10,1,1.0,,,,,
d_nikke_privaty_unkindmaid_05_89,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_89,True,,1,idle,,1,1,1.0,,,,,
d_nikke_privaty_unkindmaid_05_90,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_90,True,,1,idle,,1,1,1.0,,,,,
d_nikke_privaty_unkindmaid_05_91,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_91,True,,1,idle,,1,1,1.0,,,,,
d_nikke_privaty_unkindmaid_05_92,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_92,True,,1,idle,,1,1,1.0,,,,,
d_nikke_privaty_unkindmaid_05_93,d_nikke_privaty_unkindmaid_05,Self,privaty_m,,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_93,False,,1,idle,,1,1,1.0,,,,,
d_nikke_privaty_unkindmaid_05_94,d_nikke_privaty_unkindmaid_05,Self,privaty_m,,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_94,False,,1,idle,,1,1,1.0,,,,,
d_nikke_privaty_unkindmaid_05_95,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_95,False,,1,surprise,,1,100,1.0,,,,,d_nikke_privaty_unkindmaid_05_96
d_nikke_privaty_unkindmaid_05_96,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_96,True,,1,surprise,,100,100,1.0,,,,Low_2,
d_nikke_privaty_unkindmaid_05_97,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_97,True,,1,shy,,100,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_98,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_98,True,,1,shy,,100,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_99,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_99,True,,1,sad,,100,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_100,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_100,True,,1,sad,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_101,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_101,True,,1,sad2,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_102,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_102,False,,1,sad2,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_103,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_103,True,,1,sad,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_104,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_104,True,,1,sad,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_105,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_105,True,,1,sad,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_106,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_106,True,,1,shy2,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_107,d_nikke_privaty_unkindmaid_05,Self,privaty_m,,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_107,False,,1,shy2,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_108,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_108,True,,1,shy,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_109,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_109,True,,1,shy,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_110,d_nikke_privaty_unkindmaid_05,Narration,privaty_m,,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_110,False,,1,shy,,10,10,1.0,,,sfx_scn_grab,,
d_nikke_privaty_unkindmaid_05_111,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_111,False,,1,shy,,10,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_112,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_112,True,,1,surprise,,100,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_113,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_113,True,,1,surprise,,100,100,1.0,,,,Low_2,
d_nikke_privaty_unkindmaid_05_114,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_114,True,,1,surprise,,100,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_115,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_115,True,,1,surprise,,100,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_116,d_nikke_privaty_unkindmaid_05,Narration,privaty_m,,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_116,False,,1,surprise,,100,100,1.0,,,sfx_scn_handtouch,,
d_nikke_privaty_unkindmaid_05_117,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_117,True,,1,surprise,,100,100,1.0,,,,,
d_nikke_privaty_unkindmaid_05_118,d_nikke_privaty_unkindmaid_05,Narration,privaty_m,,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_118,False,,1,surprise,,100,100,1.0,,,sfx_scn_hairtouch,,
d_nikke_privaty_unkindmaid_05_119,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_119,True,,1,no,,100,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_120,d_nikke_privaty_unkindmaid_05,Self,privaty_m,,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_120,False,,1,no,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_121,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_121,True,,1,idle,,10,10,1.0,,,,,
d_nikke_privaty_unkindmaid_05_122,d_nikke_privaty_unkindmaid_05,Speech,privaty_m,privaty_m,Locale_NikkeEpisode:d_nikke_privaty_unkindmaid_05_122,True,,1,idle,,10,10,1.0,,,,,
