id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,highlight,speaker,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,jump_target
d_nikke_anchor_innocentmaid_01_52,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_52,True,,1,idle,,31,31,1.0,,,cocoa,cocoa,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_53,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_53,True,,1,idle,,31,31,1.0,,,anchor_m,anchor_m,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_54,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_54,True,,1,idle,,31,31,1.0,,,cocoa,cocoa,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_55,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_55,True,,1,idle,,31,31,1.0,,,cocoa,cocoa,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_56,d_nikke_anchor_innocentmaid_01,Monologue,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_56,False,,1,idle,,black,black,1.0,,,cocoa,,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_57,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_57,True,,1,idle,,31,31,1.0,,,anchor_m,anchor_m,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_58,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_58,True,,1,idle,,31,31,1.0,,,cocoa,cocoa,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_59,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_59,True,,1,idle,,31,31,1.0,,,cocoa,cocoa,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_60,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_60,True,,1,idle,,31,31,1.0,,,anchor_m,anchor_m,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_61,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_61,True,,1,idle,,31,31,1.0,,,cocoa,cocoa,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_62,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_62,True,,1,idle,,31,XS_10,1.0,,,anchor_m,anchor_m,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_63,d_nikke_anchor_innocentmaid_01,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_63,False,,1,idle,,XS_10,XS_10,1.0,,,anchor_m,,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_64,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_64,False,,1,idle,,XS_10,XS_10,1.0,,,anchor_m,anchor_m,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_65,d_nikke_anchor_innocentmaid_01,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_65,False,,1,idle,,XS_10,XS_10,1.0,,,anchor_m,,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_66,d_nikke_anchor_innocentmaid_01,Monologue,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_66,False,,1,idle,,XS_10,XS_100,1.0,,,anchor_m,,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_67,d_nikke_anchor_innocentmaid_01,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_67,False,,1,idle,,XS_100,XS_100,1.0,,,anchor_m,,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_68,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_68,False,,1,idle,,XS_100,XS_100,1.0,,,anchor_m,anchor_m,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_69,d_nikke_anchor_innocentmaid_01,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_69,False,,1,idle,,XS_100,XS_100,1.0,,,anchor_m,,,3,idle,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_70,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_70,True,,1,idle,,XS_300,XS_300,1.0,,,cocoa,cocoa,,3,serious,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_71,d_nikke_anchor_innocentmaid_01,Narration,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_71,False,,1,idle,,XS_300,XS_300,1.0,,sfx_scn_write,cocoa,,,3,serious,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_72,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_72,True,,1,idle,,XS_300,XS_30,1.0,,,cocoa,cocoa,,3,serious,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_73,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_73,True,,1,idle,,XS_30,XS_30,1.0,,,cocoa,cocoa,,3,serious,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_74,d_nikke_anchor_innocentmaid_01,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_74,False,,1,idle,,XS_30,XS_30,1.0,,,cocoa,,,3,serious,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_75,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_75,True,,1,idle,,XS_30,S_50,1.0,,,soda,soda,,3,serious,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_76,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_76,True,,1,idle,,S_50,S_50,1.0,,,soda,soda,,3,serious,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_77,d_nikke_anchor_innocentmaid_01,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_77,False,,1,idle,,S_50,S_50,1.0,,,soda,,,3,serious,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_78,d_nikke_anchor_innocentmaid_01,Narration,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_78,False,,1,idle,,black,black,1.0,,sfx_scn_chimebell,soda,,,3,serious,,5,idle,,,,
d_nikke_anchor_innocentmaid_01_79,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_79,True,,1,idle,,S_130,S_1300,1.0,,,mast_m,mast_m,,3,serious,,5,idle,mast_m,13,idle,
d_nikke_anchor_innocentmaid_01_80,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_80,True,,1,idle,,S_1300,S_1300,1.0,,,mast_m,mast_m,,3,idle,,5,idle,,13,idle2,
d_nikke_anchor_innocentmaid_01_81,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_81,True,,1,idle,,S_1300,S_1300,1.0,,,mast_m,mast_m,,3,idle,,5,idle,,13,idle2,
d_nikke_anchor_innocentmaid_01_82,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_82,True,,1,idle,,XS_300,XS_300,1.0,,,cocoa,cocoa,,3,idle,,5,idle,,13,idle2,
d_nikke_anchor_innocentmaid_01_83,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_83,True,,1,idle,,XS_300,XS_300,1.0,,,cocoa,cocoa,,3,idle,,5,idle,,13,idle2,
d_nikke_anchor_innocentmaid_01_84,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_84,True,,1,idle,,S_1300,S_1300,1.0,,,mast_m,mast_m,,3,idle,,5,idle,,13,idle2,
d_nikke_anchor_innocentmaid_01_85,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_85,True,,1,idle,,S_1300,S_1300,1.0,,,mast_m,mast_m,,3,idle,,5,idle,,13,idle,
d_nikke_anchor_innocentmaid_01_86,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_86,True,,1,idle,,S_1300,S_1300,1.0,,,mast_m,mast_m,,3,idle,,5,idle,,13,idle,
d_nikke_anchor_innocentmaid_01_87,d_nikke_anchor_innocentmaid_01,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_87,False,,1,idle,,S_1300,S_1300,1.0,,,mast_m,,,3,idle,,5,idle,,13,idle,
d_nikke_anchor_innocentmaid_01_88,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_88,True,,1,idle,,S_1300,S_130,0.7,,,mast_m,mast_m,,3,idle,,5,idle,,13,delight,
d_nikke_anchor_innocentmaid_01_89,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_89,True,,1,idle,,S_130,S_130,1.0,,,mast_m,mast_m,,3,idle,,5,idle,,13,delight,
d_nikke_anchor_innocentmaid_01_90,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_90,True,,1,idle,,S_130,S_130,1.0,,,mast_m,mast_m,,3,idle,,5,idle,,13,delight,
d_nikke_anchor_innocentmaid_01_91,d_nikke_anchor_innocentmaid_01,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_91,False,,1,idle,,S_130,S_130,1.0,,,mast_m,,,3,idle,,5,idle,,13,delight,
d_nikke_anchor_innocentmaid_01_92,d_nikke_anchor_innocentmaid_01,Monologue,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_92,False,,1,idle,,S_130,S_130,1.0,,,mast_m,,,3,idle,,5,idle,,13,delight,
d_nikke_anchor_innocentmaid_01_93,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_93,True,,1,idle,,S_130,XS_10,1.0,,,anchor_m,anchor_m,,3,idle,,5,idle,,13,delight,
d_nikke_anchor_innocentmaid_01_94,d_nikke_anchor_innocentmaid_01,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_94,False,,1,idle,,XS_10,XS_10,1.0,,,anchor_m,,,3,idle,,5,idle,,13,delight,
d_nikke_anchor_innocentmaid_01_95,d_nikke_anchor_innocentmaid_01,Choice,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_95,False,,1,idle,,XS_10,XS_10,1.0,,,anchor_m,,,3,idle,,5,idle,,13,idle,d_nikke_anchor_innocentmaid_01_97
d_nikke_anchor_innocentmaid_01_96,d_nikke_anchor_innocentmaid_01,Choice,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_96,False,,1,idle,,XS_10,XS_10,1.0,,,anchor_m,,,3,idle,,5,idle,,13,idle,d_nikke_anchor_innocentmaid_01_97
d_nikke_anchor_innocentmaid_01_97,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_97,True,,1,idle,,XS_10,XS_10,1.0,,,anchor_m,anchor_m,,3,idle,,5,idle,,13,idle,
d_nikke_anchor_innocentmaid_01_98,d_nikke_anchor_innocentmaid_01,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_98,False,,1,idle,,XS_10,XS_10,1.0,,,anchor_m,,,3,idle,,5,idle,,13,idle,
d_nikke_anchor_innocentmaid_01_99,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_99,True,,1,idle,,XS_10,XS_100,1.0,,,anchor_m,anchor_m,,3,idle,,5,idle,,13,idle,
d_nikke_anchor_innocentmaid_01_100,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_100,True,,1,idle,,XS_100,XS_100,1.0,,,anchor_m,anchor_m,,3,idle,,5,idle,,13,idle,
d_nikke_anchor_innocentmaid_01_101,d_nikke_anchor_innocentmaid_01,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_101,False,,1,idle,,XS_100,XS_100,1.0,,,anchor_m,,,3,idle,,5,idle,,13,idle,
d_nikke_anchor_innocentmaid_01_102,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_102,True,,1,idle,,XS_100,XS_300,1.0,,,cocoa,cocoa,,3,idle,,5,idle,,13,idle,
d_nikke_anchor_innocentmaid_01_103,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_103,True,,1,idle,,XS_300,XS_300,1.0,,,cocoa,cocoa,,3,idle,,5,idle,,13,idle,
d_nikke_anchor_innocentmaid_01_104,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_104,True,,1,idle,,S_1300,S_1300,1.0,,,mast_m,mast_m,,3,idle,,5,idle,,13,angry,
d_nikke_anchor_innocentmaid_01_105,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_105,True,,1,idle,,S_1300,S_1300,1.0,,,mast_m,mast_m,,3,idle,,5,idle,,13,angry,
d_nikke_anchor_innocentmaid_01_106,d_nikke_anchor_innocentmaid_01,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_106,True,,1,idle,,XS_300,XS_300,1.0,,,cocoa,cocoa,,3,idle,,5,idle,,13,angry,
d_nikke_anchor_innocentmaid_01_107,d_nikke_anchor_innocentmaid_01,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_01_107,False,,1,idle,,XS_300,XS_300,1.0,,,cocoa,,,3,idle,,5,idle,,13,angry,
