stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6434024,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_001_oc,point_fly_arkcity_001_oc,sbg_arkcity_001,ArcCity,Day,ibg_arkcity_001,0,60,0,2310050151,path_fly_mid_small_018,path_grd_mid_small_055,,path_fly_mid_elite1_802,10.0,path_grd_mid_small_043,,path_grd_mid_small_055,0.0,path_fly_mid_elite2_805,,path_fly_mid_small_036,8.0,path_grd_mid_small_012,6.0,path_fly_mid_small_030,10.0,,,3210010151,Drop,2210040151.0,Drop,2210040151.0,Drop,2210040151.0,Drop,2220030151,Drop,2220030151.0,Drop,2220040151.0,Drop,1320030251.0,Drop,3210010151,Drop,1210010151.0,Drop,2210040151.0,Drop,2310050251.0,Drop,2220030151,Drop,2220010151.0,Drop,2220030151.0,Drop,2220010151.0,Drop,2220030151,Drop,2220010151.0,Drop,2220040151.0,Drop,1320030251.0,Drop,3210010151.0,Drop,2210040151.0,Drop,2310050251.0,Drop,2310050151.0,Drop,2210040151.0,Dash,2210040151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,2220030151.0,Drop,2220030151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,3210010151.0,Dash,3210010151.0,Dash,2210040151.0,Dash,2210040151.0,Dash,,,,,,,,
6434025,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_arkcity_005_oc,point_fly_arkcity_005_oc,sbg_arkcity_005,ArcCity,Day,ibg_arkcity_001,0,48,0,1320060151,path_grd_mid_small_002,path_grd_mid_elite1_802,5.0,path_grd_mid_small_034,10.0,path_grd_mid_elite3_811,0.0,path_grd_mid_small_040,10.0,path_grd_mid_small_037,,path_grd_mid_small_008,,,,,,,,2220030151,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151,Dash,2220010151.0,Dash,1220050151.0,Drop,2320030251.0,Drop,1320060251,Drop,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,2220010151,Drop,2320030251.0,Drop,1320060251.0,Drop,1320060151.0,Drop,2220030151,Drop,2220030151.0,Drop,1220050151.0,Drop,2220040151.0,Dash,2220010151.0,Drop,1220050151.0,Drop,2220010151.0,Drop,2220040151.0,Dash,2220010151.0,Jump,2220010151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,
6490626,wave_simulationroom_005,Campaign,180,6,False,False,point_grd_arkcity_001_oc,point_fly_arkcity_fly_001_oc,sbg_arkcity_fly_001,ArcCity,Day,ibg_arkcity_001,0,39,1,2410010217,path_fly_far_centurion_903,path_fly_mid_small_018,,path_fly_mid_elite1_802,3.0,path_fly_mid_small_042,4.0,path_fly_mid_small_030,5.0,path_fly_mid_small_042,3.0,path_fly_mid_small_027,5.0,,,,,,,2410010217,Normal,,,,,,,1210010111,Dash,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,2210010111,Drop,2210010111.0,Drop,1210030111.0,Drop,3210030111.0,Drop,1210020111,Dash,1210030111.0,Dash,1210020111.0,Drop,2310020211.0,Drop,2210010111,Drop,2210010111.0,Drop,1210040111.0,Dash,3210030111.0,Dash,1210020111.0,Dash,1210030111.0,Dash,1210020111.0,Drop,2310020211.0,Drop,1310010211.0,Drop,1210010111.0,Dash,1210010111.0,Dash,3210030111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6490627,wave_simulationroom_005,Campaign,180,6,False,False,point_grd_arkcity_001_oc,point_fly_arkcity_fly_001_oc,sbg_arkcity_fly_001,ArcCity,Day,ibg_arkcity_001,0,39,1,2410010227,path_fly_far_centurion_903,path_fly_mid_small_018,,path_fly_mid_elite1_802,3.0,path_fly_mid_small_042,4.0,path_fly_mid_small_030,5.0,path_fly_mid_small_042,3.0,path_fly_mid_small_027,5.0,,,,,,,2410010227,Normal,,,,,,,1210010121,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,2210010121,Drop,2210010121.0,Drop,1210030121.0,Drop,3210030121.0,Drop,1210020121,Dash,1210030121.0,Dash,1210020121.0,Drop,2310020221.0,Drop,2210010121,Drop,2210010121.0,Drop,1210040121.0,Dash,3210030121.0,Dash,1210020121.0,Dash,1210030121.0,Dash,1210020121.0,Drop,2310020221.0,Drop,1310010221.0,Drop,1210010121.0,Dash,1210010121.0,Dash,3210030121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6490628,wave_simulationroom_005,Campaign,180,6,False,False,point_grd_arkcity_001_oc,point_fly_arkcity_fly_001_oc,sbg_arkcity_fly_001,ArcCity,Day,ibg_arkcity_001,0,39,1,2410010237,path_fly_far_centurion_903,path_fly_mid_small_018,,path_fly_mid_elite1_802,3.0,path_fly_mid_small_042,4.0,path_fly_mid_small_030,5.0,path_fly_mid_small_042,3.0,path_fly_mid_small_027,5.0,,,,,,,2410010237,Normal,,,,,,,1210010131,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,2210010131,Drop,2210010131.0,Drop,1210030131.0,Drop,3210030131.0,Drop,1210020131,Dash,1210030131.0,Dash,1210020131.0,Drop,2310020231.0,Drop,2210010131,Drop,2210010131.0,Drop,1210040131.0,Dash,3210030131.0,Dash,1210020131.0,Dash,1210030131.0,Dash,1210020131.0,Drop,2310020231.0,Drop,1310010231.0,Drop,1210010131.0,Dash,1210010131.0,Dash,3210030131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6490629,wave_simulationroom_005,Campaign,180,6,False,False,point_grd_arkcity_001_oc,point_fly_arkcity_fly_001_oc,sbg_arkcity_fly_001,ArcCity,Day,ibg_arkcity_001,0,39,1,2410010247,path_fly_far_centurion_903,path_fly_mid_small_018,,path_fly_mid_elite1_802,3.0,path_fly_mid_small_042,4.0,path_fly_mid_small_030,5.0,path_fly_mid_small_042,3.0,path_fly_mid_small_027,5.0,,,,,,,2410010247,Normal,,,,,,,1210010141,Dash,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,2210010141,Drop,2210010141.0,Drop,1210030141.0,Drop,3210030141.0,Drop,1210020141,Dash,1210030141.0,Dash,1210020141.0,Drop,2310020241.0,Drop,2210010141,Drop,2210010141.0,Drop,1210040141.0,Dash,3210030141.0,Dash,1210020141.0,Dash,1210030141.0,Dash,1210020141.0,Drop,2310020241.0,Drop,1310010241.0,Drop,1210010141.0,Dash,1210010141.0,Dash,3210030141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6490630,wave_simulationroom_005,Campaign,180,6,False,False,point_grd_arkcity_001_oc,point_fly_arkcity_fly_001_oc,sbg_arkcity_fly_001,ArcCity,Day,ibg_arkcity_001,0,39,1,2410010257,path_fly_far_centurion_903,path_fly_mid_small_018,,path_fly_mid_elite1_802,3.0,path_fly_mid_small_042,4.0,path_fly_mid_small_030,5.0,path_fly_mid_small_042,3.0,path_fly_mid_small_027,5.0,,,,,,,2410010257,Normal,,,,,,,1210010151,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,2210010151,Drop,2210010151.0,Drop,1210030151.0,Drop,3210030151.0,Drop,1210020151,Dash,1210030151.0,Dash,1210020151.0,Drop,2310020251.0,Drop,2210010151,Drop,2210010151.0,Drop,1210040151.0,Dash,3210030151.0,Dash,1210020151.0,Dash,1210030151.0,Dash,1210020151.0,Drop,2310020251.0,Drop,1310010251.0,Drop,1210010151.0,Dash,1210010151.0,Dash,3210030151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6450004,wave_simulationroom_005,Campaign,180,7,False,True,point_grd_arkcity_005_midclear_oc,point_fly_arkcity_005_oc,sbg_arkcity_005_midclear,ArcCity,Day,ibg_arkcity_001,1,6,15,2421040111,path_grd_mid_centurion_903,path_fly_far_special_55,,path_fly_far_special_56,,path_fly_far_special_55,,path_fly_far_small_051,,path_fly_far_small_043,,,,,,,,,,2421040111,Normal,3320040112.0,Drop,3320040112.0,Drop,3320040112.0,Drop,2310030211,Dash,,,,,,,2310030211,Dash,,,,,,,2310030211,Dash,,,,,,,1210010111,Drop,2310030211.0,Drop,1210010111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,2310030211.0,Drop,1310010211.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6451004,wave_simulationroom_005,Campaign,180,7,False,True,point_grd_arkcity_005_midclear_oc,point_fly_arkcity_005_oc,sbg_arkcity_005_midclear,ArcCity,Day,ibg_arkcity_001,1,6,15,2421040121,path_grd_mid_centurion_903,path_fly_far_special_55,,path_fly_far_special_56,,path_fly_far_special_55,,path_fly_far_small_051,,path_fly_far_small_043,,,,,,,,,,2421040121,Normal,3320040122.0,Drop,3320040122.0,Drop,3320040122.0,Drop,2310030221,Dash,,,,,,,2310030221,Dash,,,,,,,2310030221,Dash,,,,,,,1210010121,Drop,2310030221.0,Drop,1210010121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,2310030221.0,Drop,1310010221.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452004,wave_simulationroom_005,Campaign,180,7,False,True,point_grd_arkcity_005_midclear_oc,point_fly_arkcity_005_oc,sbg_arkcity_005_midclear,ArcCity,Day,ibg_arkcity_001,1,6,15,2421040131,path_grd_mid_centurion_903,path_fly_far_special_55,,path_fly_far_special_56,,path_fly_far_special_55,,path_fly_far_small_051,,path_fly_far_small_043,,,,,,,,,,2421040131,Normal,3320040132.0,Drop,3320040132.0,Drop,3320040132.0,Drop,2310030231,Dash,,,,,,,2310030231,Dash,,,,,,,2310030231,Dash,,,,,,,1210010131,Drop,2310030231.0,Drop,1210010131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,2310030231.0,Drop,1310010231.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6453004,wave_simulationroom_005,Campaign,180,7,False,True,point_grd_arkcity_005_midclear_oc,point_fly_arkcity_005_oc,sbg_arkcity_005_midclear,ArcCity,Day,ibg_arkcity_001,1,6,15,2421040141,path_grd_mid_centurion_903,path_fly_far_special_55,,path_fly_far_special_56,,path_fly_far_special_55,,path_fly_far_small_051,,path_fly_far_small_043,,,,,,,,,,2421040141,Normal,3320040142.0,Drop,3320040142.0,Drop,3320040142.0,Drop,2310030241,Dash,,,,,,,2310030241,Dash,,,,,,,2310030241,Dash,,,,,,,1210010141,Drop,2310030241.0,Drop,1210010141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,2310030241.0,Drop,1310010241.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6454004,wave_simulationroom_005,Campaign,180,7,False,True,point_grd_arkcity_005_midclear_oc,point_fly_arkcity_005_oc,sbg_arkcity_005_midclear,ArcCity,Day,ibg_arkcity_001,1,6,15,2421040151,path_grd_mid_centurion_903,path_fly_far_special_55,,path_fly_far_special_56,,path_fly_far_special_55,,path_fly_far_small_051,,path_fly_far_small_043,,,,,,,,,,2421040151,Normal,3320040152.0,Drop,3320040152.0,Drop,3320040152.0,Drop,2310030251,Dash,,,,,,,2310030251,Dash,,,,,,,2310030251,Dash,,,,,,,1210010151,Drop,2310030251.0,Drop,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,2310030251.0,Drop,1310010251.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6420046,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,30,12,0,3320070111,path_grd_close_small_001,path_grd_close_special_024,4.0,path_fly_mid_small_050,7.0,path_grd_close_elite1_801,0.0,path_grd_mid_small_043,7.0,,,,,,,,,,,2220020111,Drop,2220020111.0,Drop,2220020111.0,Dash,2220020111.0,Dash,3220030111,Drop,1120010111.0,Drop,1120010111.0,Drop,3320070211.0,Drop,2210010111,Dash,2210010111.0,Dash,2210010111.0,Dash,3210030111.0,Dash,3220030111,Dash,3220030111.0,Dash,2220040111.0,Drop,3320070111.0,Drop,2220020111,Dash,2220020111.0,Dash,2220020111.0,Dash,3220050111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6420047,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,0,42,0,2320010111,path_fly_mid_small_018,path_grd_mid_elite1_802,,path_fly_mid_small_036,7.0,path_grd_mid_elite1_802,0.0,path_fly_mid_small_027,8.0,path_grd_mid_small_043,,,,,,,,,,2210010111,Drop,2210010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,2220030111,Dash,3120010111.0,Dash,3220080111.0,Drop,2320010211.0,Drop,2210010111,Drop,2210010111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,2220030111,Dash,2220030111.0,Dash,3220080111.0,Drop,2320010111.0,Drop,3210040111,Drop,2210010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,2220030111.0,Dash,1220050111.0,Dash,2220030111.0,Dash,1220050111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6420048,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,0,42,0,2310050111,path_grd_mid_small_002,path_grd_mid_elite2_808,5.0,path_fly_mid_small_050,8.0,path_fly_mid_elite1_802,0.0,path_fly_mid_small_021,8.0,path_grd_mid_small_043,,,,,,,,,,2220030111,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111,Dash,3120010111.0,Dash,3220060111.0,Drop,1320030211.0,Drop,3210010111,Drop,3210010111.0,Drop,3210010111.0,Drop,3210030111.0,Dash,3210010111,Dash,1210010111.0,Dash,3210030111.0,Drop,2310050111.0,Drop,1210010111,Drop,3210010111.0,Drop,3210010111.0,Drop,1210010111.0,Drop,2220030111.0,Dash,2220030111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6420049,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_002_oc,point_fly_simulation_002_oc,sbg_simulation_002_oc,Simulation,Day,ibg_simulation_001,0,36,12,3320080111,path_grd_mid_small_070,path_fly_mid_small_033,,path_grd_mid_elite1_802,9.0,path_grd_far_small_044,,path_grd_far_small_071,0.0,path_grd_mid_elite2_808,,path_fly_mid_small_030,8.0,,,,,,,1220010111,Drop,1220010111.0,Drop,1220010111.0,Drop,2220040111.0,Dash,1210020111,Dash,1210020111.0,Dash,1210020111.0,Dash,1310020211.0,Drop,1220010111,Drop,1220010111.0,Drop,3220070111.0,Drop,3320080211.0,Drop,1220010111,Drop,3220070111.0,Drop,1220010111.0,Drop,3220070111.0,Drop,3220070111,Drop,1220010111.0,Drop,3220070111.0,Drop,2220040111.0,Dash,1220010111.0,Dash,3220070111.0,Dash,2320010211.0,Drop,3320080111.0,Drop,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6420050,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,12,42,0,3320060111,path_grd_mid_small_002,path_grd_mid_small_068,5.0,path_grd_mid_elite1_802,10.0,path_fly_close_small_001,,path_grd_mid_small_068,0.0,path_grd_mid_elite2_805,,path_fly_close_small_035,,path_grd_mid_small_043,8.0,,,,,2220030111,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,1220040111,Dash,1220040111.0,Dash,2220050111.0,Dash,2320020211.0,Drop,2220030111,Jump,1220040111.0,Jump,3220060111.0,Drop,3320060211.0,Drop,2210020111,Dash,2210040111.0,Dash,2210020111.0,Dash,2210040111.0,Dash,2220030111,Dash,2220030111.0,Dash,2220050111.0,Dash,2320020211.0,Drop,1220040111.0,Jump,3220060111.0,Jump,3320060211.0,Drop,3320060111.0,Drop,2210020111.0,Dash,2210020111.0,Dash,2210040111.0,Dash,2210040111.0,Dash,2220030111.0,Drop,2220030111.0,Drop,2220030111.0,Drop,2220030111.0,Drop,,,,,,,,,,,,,,,,
6420051,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,6,24,6,3320010111,path_grd_close_small_001,path_grd_mid_elite1_802,,path_grd_far_small_044,9.0,path_grd_mid_elite2_805,0.0,path_grd_mid_small_008,8.0,,,,,,,,,,,1220040111,Dash,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,1220040111,Dash,1220040111.0,Dash,2220010111.0,Drop,3320010211.0,Drop,1220040111,Dash,2220010111.0,Dash,1220040111.0,Dash,2220010111.0,Dash,1220040111,Dash,2220010111.0,Drop,3320010211.0,Drop,3320010111.0,Drop,1220040111,Drop,1220040111.0,Drop,1220040111.0,Drop,1220040111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6420052,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,12,24,6,3310050111,path_fly_mid_small_018,path_fly_mid_elite2_808,,path_fly_close_small_020,10.0,path_fly_far_small_003,0.0,path_fly_mid_elite2_808,7.0,path_fly_close_small_020,,,,,,,,,,2210020111,Dash,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,2210020111,Dash,2210020111.0,Dash,3310050211.0,Drop,2310060211.0,Drop,1210030111,Drop,2210020111.0,Drop,2210020111.0,Drop,1210030111.0,Drop,2210020111,Dash,1210030111.0,Dash,2210020111.0,Dash,1210030111.0,Dash,2210020111,Dash,2210020111.0,Dash,2310060211.0,Drop,3310050111.0,Drop,1210030111.0,Drop,1210030111.0,Drop,1210030111.0,Drop,1210030111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6420053,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_002_oc,point_fly_simulation_002_oc,sbg_simulation_002_oc,Simulation,Day,ibg_simulation_001,12,24,6,1320060111,path_fly_mid_small_039,path_fly_mid_elite1_802,,path_grd_close_small_054,12.0,path_fly_far_small_034,0.0,path_grd_mid_elite1_802,10.0,path_grd_close_small_042,7.0,,,,,,,,,1210020111,Dash,1210020111.0,Dash,1210040111.0,Dash,1210040111.0,Dash,1210020111,Dash,1210020111.0,Dash,3210030111.0,Drop,1310040211.0,Drop,3220050111,Dash,3220050111.0,Dash,3220050111.0,Dash,1320060211.0,Drop,3210030111,Dash,1210040111.0,Dash,1210020111.0,Dash,1310040211.0,Drop,3220050111,Dash,3220050111.0,Dash,3220060111.0,Drop,1320060111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6420054,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,18,21,15,1320030111,path_grd_close_small_001,path_grd_far_small_056,,path_grd_mid_elite1_802,10.0,path_fly_close_small_041,,path_grd_far_elite2_806,0.0,path_fly_close_small_004,10.0,path_grd_mid_small_055,12.0,path_fly_mid_small_008,,,,,,1220020111,Drop,1220020111.0,Drop,1220020111.0,Drop,1220020111.0,Drop,1220050111,Drop,1220020111.0,Drop,1220020111.0,Drop,1320030211.0,Drop,1220020111,Dash,1220020111.0,Dash,1220050111.0,Drop,2320030211.0,Drop,1210020111,Drop,3210040111.0,Drop,1210020111.0,Drop,1210050111.0,Drop,1220020111,Drop,1220020111.0,Drop,2320030211.0,Drop,1320030111.0,Drop,1210020111.0,Drop,1210050111.0,Drop,1210020111.0,Drop,3210040111.0,Drop,1220020111.0,Dash,1220020111.0,Dash,1220020111.0,Dash,1220050111.0,Drop,3210040111.0,Drop,1210020111.0,Drop,1210020111.0,Drop,1210050111.0,Drop,,,,,,,,,,,,,,,,
6420055,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,18,18,18,3320040111,path_grd_close_small_001,path_fly_mid_small_042,5.0,path_grd_far_elite1_803,10.0,path_fly_close_small_023,,path_fly_mid_small_050,0.0,path_grd_far_elite1_803,,path_grd_mid_small_043,,path_fly_close_small_001,9.0,,,,,3220040111,Drop,3220040111.0,Drop,3220040111.0,Drop,3220040111.0,Drop,2210010111,Drop,2210010111.0,Drop,2210010111.0,Drop,2310050211.0,Drop,3220040111,Dash,3220020111.0,Dash,2220050111.0,Drop,3320040211.0,Drop,2210010111,Dash,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,2210010111,Drop,2210010111.0,Drop,2210010111.0,Drop,2310050211.0,Drop,3220040111.0,Dash,3220020111.0,Dash,2220050111.0,Drop,3320040111.0,Drop,3220040111.0,Drop,3220020111.0,Drop,3220040111.0,Drop,3220020111.0,Drop,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,,,,,,,,,,,,,,,,
6421046,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,30,12,0,3320070121,path_grd_close_small_001,path_grd_close_special_024,4.0,path_fly_mid_small_050,7.0,path_grd_close_elite1_801,0.0,path_grd_mid_small_043,7.0,,,,,,,,,,,2220020121,Drop,2220020121.0,Drop,2220020121.0,Dash,2220020121.0,Dash,3220030121,Drop,1120010121.0,Drop,1120010121.0,Drop,3320070221.0,Drop,2210010121,Dash,2210010121.0,Dash,2210010121.0,Dash,3210030121.0,Dash,3220030121,Dash,3220030121.0,Dash,2220040121.0,Drop,3320070121.0,Drop,2220020121,Dash,2220020121.0,Dash,2220020121.0,Dash,3220050121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6421047,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,0,42,0,2320010121,path_fly_mid_small_018,path_grd_mid_elite1_802,,path_fly_mid_small_036,7.0,path_grd_mid_elite1_802,0.0,path_fly_mid_small_027,8.0,path_grd_mid_small_043,,,,,,,,,,2210010121,Drop,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,2220030121,Dash,3120010121.0,Dash,3220080121.0,Drop,2320010221.0,Drop,2210010121,Drop,2210010121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,2220030121,Dash,2220030121.0,Dash,3220080121.0,Drop,2320010121.0,Drop,3210040121,Drop,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,2220030121.0,Dash,1220050121.0,Dash,2220030121.0,Dash,1220050121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
