stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,mod_value,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7031011,wave_campaign_hard_013,Defense,90,8,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,15,36,21,20,,path_grd_close_elite1_801,path_fly_mid_small_005,12.0,path_grd_close_small_048,,path_grd_far_small_033,,path_grd_mid_elite2_805,3.0,path_fly_mid_small_005,,path_grd_far_special_063,,path_grd_mid_small_075,10.0,path_grd_mid_elite2_805,,,,3220050131,Dash,1120010131.0,Dash,2220050131.0,Drop,2320050231.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,3220050131.0,Dash,3220020131.0,Jump,1120010131.0,Dash,3220020131.0,Jump,3220050131.0,Jump,1120010131.0,Jump,3220050131.0,Jump,3220020131.0,Dash,3220050131.0,Jump,1120010131.0,Dash,3320010231.0,Jump,3320010131.0,Normal,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2310030231.0,Drop,1120010131.0,Jump,1120010131.0,Jump,3220050131.0,Dash,2220040131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,1120010131.0,Dash,1120010131.0,Dash,3220050131.0,Dash,3220020131.0,Drop,2320010231.0,Dash,2320010231.0,Jump,,,,,,,,
7031012,wave_campaign_hard_013,BaseDefense,60,6,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,0,54,6,normal,,path_grd_mid_small_002,path_grd_far_small_071,,path_grd_mid_small_052,,path_grd_mid_special_025,3.0,path_fly_mid_small_030,10.0,path_grd_mid_small_073,9.0,path_grd_mid_small_076,5.0,path_grd_mid_elite1_802,7.0,,,,,3220030131,Drop,3220030131.0,Drop,3220070131.0,Dash,3220070131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,2220040131.0,Dash,3220030131.0,Jump,3220070131.0,Jump,3220030131.0,Jump,3220070131.0,Jump,1120010131.0,Jump,1120010131.0,Jump,3220030131.0,Drop,1320010231.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3210030131.0,Drop,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,3220070131.0,Dash,3220030131.0,Dash,3220070131.0,Dash,3220030131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,2220040131.0,Drop,3320020231.0,Drop,,,,,,,,,,,,,,,,
7031013,wave_campaign_hard_013,BaseDefense,60,7,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,15,48,0,normal,,path_grd_close_special_024,path_grd_mid_small_061,10.0,path_grd_mid_small_049,5.0,path_grd_mid_elite2_808,2.0,path_fly_mid_small_039,10.0,path_grd_mid_small_012,6.0,path_grd_mid_small_076,7.0,path_grd_mid_elite1_802,,,,,,3120010131,Jump,3120010131.0,Jump,2220020131.0,Drop,2320050231.0,Drop,1220060131.0,Dash,2220040131.0,Dash,1220060131.0,Dash,2220040131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Drop,2220020131.0,Jump,2220020131.0,Jump,1320030231.0,Drop,1320040231.0,Drop,2210010131.0,Dash,2220040131.0,Drop,2220040131.0,Drop,2210030131.0,Drop,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220040131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Drop,1320040131.0,Drop,,,,,,,,,,,,,,,,
7031014,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,21,27,0,,2320060131.0,path_grd_mid_small_049,path_fly_mid_special_016,7.0,path_grd_close_small_051,6.0,path_fly_mid_small_050,0.0,path_grd_close_elite1_801,7.0,path_grd_close_small_001,,,,,,,,,,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,2210020131.0,Jump,2110010131.0,Jump,2110010131.0,Jump,1310010231.0,Jump,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,1210020131.0,Jump,1210040131.0,Jump,1210020131.0,Dash,1210040131.0,Drop,3220030131.0,Jump,3220030131.0,Jump,3220030131.0,Dash,2320060131.0,Drop,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7031015,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,45,0,,3320060131.0,path_grd_mid_small_002,path_grd_mid_elite2_805,,path_grd_mid_small_012,8.0,path_grd_mid_elite2_805,0.0,path_grd_mid_special_025,7.0,,,,,,,,,,,2220030131,Jump,3220060131.0,Jump,2220030131.0,Jump,3220060131.0,Jump,2220030131.0,Drop,3220060131.0,Drop,3320060231.0,Drop,3320060231.0,Drop,2220030131.0,Drop,2220030131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,2220030131.0,Drop,3220060131.0,Drop,3320060231.0,Drop,3320060131.0,Drop,2220030131.0,Drop,3120010131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7031016,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,6,42,0,,2320010131.0,path_grd_mid_small_002,path_grd_mid_small_043,5.0,path_grd_mid_elite2_805,10.0,path_grd_mid_small_005,,path_grd_mid_elite2_805,0.0,path_grd_close_small_014,10.0,path_grd_mid_small_052,8.0,,,,,,,1220030131,Drop,1220030131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,1220030131.0,Dash,1220030131.0,Dash,1220030131.0,Dash,1220030131.0,Dash,1220030131.0,Dash,1220030131.0,Dash,2320010231.0,Drop,2320010231.0,Drop,2220010131.0,Dash,1220030131.0,Dash,2220010131.0,Dash,1220030131.0,Dash,1220030131.0,Dash,1220030131.0,Dash,2320010231.0,Drop,2320010131.0,Drop,3320080231.0,Drop,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,1220030131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
7031017,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,38,7,,3320040131.0,path_grd_far_small_053,path_grd_mid_elite1_802,6.0,path_fly_mid_small_050,,path_grd_mid_elite2_808,0.0,path_fly_mid_special_016,6.0,,,,,,,,,,,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,3220020131.0,Dash,3220050131.0,Jump,3220050131.0,Jump,2220050131.0,Drop,3320040231.0,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,1210040131.0,Drop,3220050131.0,Jump,3220050131.0,Jump,3320040231.0,Drop,3320040131.0,Drop,2210010131.0,Drop,2110010131.0,Drop,2210010131.0,Drop,1210040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7031018,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,42,0,,2310020131.0,path_grd_mid_small_002,path_fly_mid_elite1_802,,path_fly_mid_small_039,7.0,path_fly_mid_small_039,0.0,path_fly_mid_elite1_802,8.0,path_grd_mid_small_043,8.0,,,,,,,,,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,2310020231.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210040131.0,Drop,2210040131.0,Drop,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,2310020131.0,Drop,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7031019,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,57,0,,3320020131.0,path_grd_mid_small_005,path_grd_mid_elite2_808,,path_grd_mid_small_043,8.0,path_grd_mid_small_011,,path_grd_mid_elite2_808,0.0,path_grd_mid_small_043,10.0,path_grd_mid_elite1_802,,path_grd_mid_small_012,,,,,,2220020131,Dash,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,3320050231.0,Drop,3320020231.0,Drop,2220020131.0,Dash,3220070131.0,Dash,2220020131.0,Dash,3220070131.0,Dash,2220020131.0,Drop,2220020131.0,Drop,2220020131.0,Drop,2220020131.0,Drop,2220020131.0,Dash,2220020131.0,Dash,3320050231.0,Drop,3320020131.0,Drop,2220020131.0,Dash,3220070131.0,Dash,2220020131.0,Dash,3220070131.0,Dash,2220020131.0,Dash,3220070131.0,Dash,2220020131.0,Dash,2320020231.0,Drop,3220070131.0,Drop,3220070131.0,Drop,2220020131.0,Drop,2220020131.0,Drop,,,,,,,,,,,,,,,,
7031020,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,42,0,,1310010131.0,path_grd_mid_small_055,path_fly_mid_elite1_802,,path_grd_mid_small_043,8.0,path_fly_mid_elite1_802,0.0,path_grd_mid_small_034,10.0,path_grd_mid_small_046,8.0,,,,,,,,,3220030131,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010231.0,Dash,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010131.0,Dash,3220080131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7031021,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,6,36,0,,2320020131.0,path_grd_mid_small_002,path_grd_mid_elite1_802,5.0,path_grd_mid_small_049,10.0,path_grd_mid_elite2_805,0.0,path_grd_close_small_004,8.0,path_grd_mid_small_005,6.0,,,,,,,,,1220040131,Jump,1220040131.0,Jump,1220040131.0,Jump,1220040131.0,Jump,1220040131.0,Dash,1220040131.0,Dash,3220060131.0,Drop,2320070231.0,Drop,1220040131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,1220040131.0,Drop,3220060131.0,Drop,2320070231.0,Drop,2320020131.0,Drop,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7031022,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,57,0,,3310050131.0,path_fly_mid_small_018,path_fly_mid_small_050,,path_fly_mid_elite2_808,10.0,path_fly_mid_small_036,,path_fly_mid_elite1_802,0.0,path_fly_mid_elite2_808,10.0,path_fly_mid_small_050,,path_fly_mid_small_036,8.0,,,,,1210020131,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,3210030131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,3310050231.0,Jump,3310050231.0,Drop,1210020131.0,Drop,1210020131.0,Drop,1210020131.0,Drop,1210020131.0,Drop,1210020131.0,Dash,1210020131.0,Dash,3210030131.0,Drop,2310060231.0,Drop,1210020131.0,Dash,1210020131.0,Dash,3310050231.0,Drop,3310050131.0,Drop,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,3210030131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,,,,,,,,,,,,,,,,
7031023,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,42,0,,1310030131.0,path_grd_mid_small_052,path_fly_mid_elite1_802,,path_fly_mid_small_050,8.0,path_fly_mid_elite2_805,0.0,path_grd_mid_small_052,8.0,path_fly_mid_small_050,7.0,,,,,,,,,2220030131,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Drop,1310030231.0,Drop,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,3210020131.0,Drop,3210020131.0,Drop,1310010231.0,Drop,1310030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7031024,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,38,4,,3310020131.0,path_grd_mid_small_002,path_fly_mid_elite2_808,5.0,path_grd_mid_small_043,10.0,path_fly_mid_elite3_811,0.0,path_grd_mid_small_052,10.0,path_fly_mid_small_002,,,,,,,,,,1220010131,Dash,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,2210020131.0,Dash,1210010131.0,Dash,3310020231.0,Drop,3310020231.0,Drop,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,2210020131.0,Dash,3310020231.0,Drop,3310020231.0,Drop,3310020131.0,Drop,1220010131.0,Jump,1220010131.0,Jump,1220010131.0,Drop,1220010131.0,Drop,2210020131.0,Dash,2210020131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7031025,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,48,0,,1320060131.0,path_grd_mid_small_070,path_grd_mid_small_058,5.0,path_grd_mid_elite1_802,,path_grd_mid_small_043,,path_grd_mid_elite2_805,0.0,path_grd_mid_small_070,10.0,path_grd_mid_small_008,,,,,,,,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,1320060231.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Drop,1320060231.0,Drop,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,1320060231.0,Drop,1320060131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Drop,2220040131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
7031026,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,42,0,,3320070131.0,path_grd_mid_small_055,path_grd_mid_elite2_805,,path_fly_mid_small_027,10.0,path_grd_mid_elite3_814,0.0,path_fly_mid_small_027,8.0,path_grd_mid_small_061,10.0,,,,,,,,,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3320070231.0,Dash,3320070231.0,Dash,2210030131.0,Drop,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,3220050131.0,Drop,3320070231.0,Jump,3320070231.0,Jump,3320070131.0,Jump,2210030131.0,Drop,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7031027,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,15,54,0,,1320030131.0,path_fly_mid_small_018,path_grd_mid_elite2_805,5.0,path_fly_mid_special_016,10.0,path_grd_mid_elite2_808,0.0,path_fly_close_special_046,10.0,path_grd_mid_elite2_805,,path_fly_mid_small_002,8.0,,,,,,,1210030131,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,2220010131.0,Dash,2120010131.0,Dash,3320010231.0,Dash,1320030231.0,Drop,1210030131.0,Dash,2110010131.0,Dash,1210030131.0,Dash,3210030131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,3320010231.0,Drop,1320030131.0,Drop,1210030131.0,Dash,2110010131.0,Dash,1210030131.0,Dash,3210030131.0,Dash,2220010131.0,Dash,2120010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
7031028,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,6,39,9,,3310040131.0,path_grd_mid_small_011,path_fly_mid_small_050,5.0,path_fly_mid_elite1_802,12.0,path_grd_mid_small_011,6.0,path_fly_far_elite2_809,0.0,path_grd_close_small_042,10.0,path_fly_mid_small_027,,path_fly_mid_small_036,8.0,,,,,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,2210010131.0,Dash,2210010131.0,Dash,2210050131.0,Drop,3310040231.0,Drop,2210010131.0,Dash,2210010131.0,Dash,2210050131.0,Drop,2310040231.0,Drop,3220050131.0,Dash,3220050131.0,Dash,2220070131.0,Dash,2220070131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2310040231.0,Drop,3310040131.0,Drop,2220070131.0,Dash,3220050131.0,Dash,2220070131.0,Dash,3220050131.0,Dash,2310040231.0,Drop,2210010131.0,Dash,2210050131.0,Dash,2210010131.0,Dash,2210050131.0,Drop,2210050131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,,,,,,,,,,,,,,,,
7031029,wave_campaign_hard_013,Campaign,90,5,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,36,0,,1320060131.0,path_grd_mid_small_055,path_grd_mid_elite3_814,,path_grd_mid_small_011,8.0,path_grd_mid_elite3_814,0.0,path_grd_mid_small_043,8.0,,,,,,,,,,,2220010131,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220020131.0,Dash,3320010231.0,Dash,2220040131.0,Dash,1320060231.0,Dash,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220020131.0,Dash,3320010231.0,Dash,2220040131.0,Drop,1320060131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7031030,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,45,0,,2320060131.0,path_grd_mid_small_008,path_grd_mid_elite1_802,6.0,path_grd_mid_small_058,10.0,path_grd_mid_elite1_802,0.0,path_fly_mid_elite1_802,8.0,path_grd_mid_small_049,8.0,,,,,,,,,3220030131,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Dash,3220030131.0,Dash,3220060131.0,Dash,2320060231.0,Drop,3220060131.0,Drop,3220020131.0,Drop,3220060131.0,Drop,3220020131.0,Drop,3220030131.0,Dash,3220030131.0,Dash,3220060131.0,Dash,2320060131.0,Drop,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,2310050231.0,Drop,3220030131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7031031,wave_campaign_hard_013,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,0,54,0,,2310050131.0,path_fly_mid_small_050,path_fly_mid_elite2_805,5.0,path_fly_mid_small_008,10.0,path_fly_mid_small_005,,path_fly_mid_elite2_805,0.0,path_fly_mid_small_036,10.0,path_fly_mid_small_021,8.0,path_fly_mid_small_036,,,,,,1210030131,Dash,1210030131.0,Dash,1210030131.0,Dash,1210040131.0,Normal,1210030131.0,Dash,1210030131.0,Dash,1310020231.0,Drop,1310010231.0,Drop,1210030131.0,Dash,2210040131.0,Dash,1210030131.0,Dash,2210040131.0,Dash,1210030131.0,Dash,2210040131.0,Dash,1210030131.0,Dash,2210040131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010231.0,Drop,2310050131.0,Drop,1210030131.0,Dash,1210030131.0,Dash,2210040131.0,Dash,2210040131.0,Dash,2210040131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,2210040131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,,,,,,,,,,,,,,,,
