stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,mod_value,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7006011,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,6,17,13,,1320020111.0,path_grd_close_small_001,path_fly_close_small_004,,path_grd_mid_small_055,,path_fly_far_small_009,,path_grd_mid_small_061,0.0,path_fly_far_small_009,,,,,,,,,,3220050111,Jump,3220050111.0,Jump,3220070111.0,Jump,3220070111.0,Jump,1210010111.0,Jump,1210010111.0,Jump,3210020111.0,Jump,3210020111.0,Jump,3220060111.0,Jump,3220060111.0,Jump,3220070111.0,Jump,1320020211.0,Jump,3210030111.0,Jump,3210030111.0,Jump,3210030111.0,Jump,3210030111.0,Jump,1220030111.0,Drop,1220030111.0,Drop,1220030111.0,Drop,1320020111.0,Drop,3210030111.0,Jump,3210030111.0,Jump,3210030111.0,Jump,3210030111.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006012,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,27,12,6,,2310010111.0,path_grd_close_small_013,path_fly_far_small_006,,path_grd_close_small_010,,path_grd_mid_small_058,,path_fly_close_special_046,0.0,path_grd_mid_small_058,,,,,,,,,,3220070111,Jump,3220050111.0,Normal,3220070111.0,Random,1320020211.0,Drop,3210020111.0,Normal,3210010111.0,Normal,3210010111.0,Normal,3210020111.0,Normal,1220010111.0,Jump,1220010111.0,Jump,1220010111.0,Jump,3220070111.0,Jump,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,2110010111.0,Drop,2110010111.0,Drop,2110010111.0,Drop,2310010111.0,Drop,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006013,wave_campaign_hard_002,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Night,ibg_iceland_001,21,30,0,,3320070111.0,path_grd_close_small_054,path_grd_mid_elite1_802,8.0,path_grd_mid_small_043,4.0,path_grd_close_small_069,11.0,path_fly_close_elite2_807,0.0,path_grd_mid_elite1_802,10.0,path_grd_mid_small_043,5.0,,,,,,,3220040111,Drop,3220040111.0,Drop,3220040111.0,Drop,1320030211.0,Drop,2220030111.0,Dash,2220030111.0,Dash,3220020111.0,Drop,3320070211.0,Drop,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,3220020111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,1310030211.0,Dash,1310030211.0,Dash,2220030111.0,Jump,2220030111.0,Jump,2220040111.0,Drop,3320070111.0,Drop,2220030111.0,Dash,2220040111.0,Dash,2220030111.0,Dash,2220040111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
7006014,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_standard,sbg_iceland_escape_001,IceLand,Night,ibg_iceland_001,36,18,0,,2310020111.0,path_fly_mid_small_036,path_fly_mid_small_036,,path_fly_mid_small_021,,path_fly_close_special_044,,path_fly_close_small_001,0.0,path_fly_close_special_044,,,,,,,,,,2210010111,Normal,2210010111.0,Normal,3210030111.0,Normal,3210030111.0,Normal,2210010111.0,Jump,2210010111.0,Jump,2210010111.0,Jump,2310020211.0,Jump,3210030111.0,Normal,3210030111.0,Normal,2210010111.0,Normal,2210010111.0,Normal,2110010111.0,Jump,2110010111.0,Jump,2110010111.0,Jump,2210010111.0,Jump,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,2310020111.0,Drop,2110010111.0,Jump,2110010111.0,Jump,2110010111.0,Jump,2210010111.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006015,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_standard,sbg_iceland_escape_001,IceLand,Night,ibg_iceland_001,12,6,18,,2310010111.0,path_fly_close_small_017,path_fly_close_small_004,,path_fly_mid_small_002,,path_fly_far_small_009,,path_fly_far_small_043,0.0,path_fly_far_small_009,,,,,,,,,,1210010111,Jump,1210010111.0,Jump,1210030111.0,Jump,1210030111.0,Jump,1210010111.0,Normal,1210010111.0,Normal,1210010111.0,Normal,3310020211.0,Normal,3210040111.0,Jump,3210040111.0,Jump,3210040111.0,Jump,3210040111.0,Jump,3210030111.0,Normal,3210030111.0,Normal,3210010111.0,Normal,3210010111.0,Normal,3210010111.0,Jump,3210010111.0,Jump,3210010111.0,Jump,2310010111.0,Jump,3210030111.0,Normal,3210030111.0,Normal,3210010111.0,Normal,3210010111.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006016,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Night,ibg_iceland_001,6,39,0,,2320050111.0,path_fly_close_small_007,path_grd_mid_special_025,,path_fly_mid_small_008,,path_grd_mid_small_052,,path_grd_mid_small_002,0.0,path_grd_mid_small_052,,,,,,,,,,3210030111,Jump,3210010111.0,Jump,3210010111.0,Jump,3210030111.0,Jump,2120010111.0,Drop,1120010111.0,Drop,1120010111.0,Drop,2320020211.0,Drop,3210020111.0,Drop,3210020111.0,Drop,3210030111.0,Drop,3210030111.0,Drop,3220070111.0,Jump,3220070111.0,Jump,3220050111.0,Jump,3220050111.0,Jump,2220010111.0,Jump,2220010111.0,Jump,2220010111.0,Jump,2320050111.0,Drop,3220070111.0,Jump,3220070111.0,Jump,3220050111.0,Jump,3220050111.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006017,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Night,ibg_iceland_001,6,30,0,,1310010111.0,path_grd_mid_small_002,path_grd_mid_small_055,,path_grd_mid_small_055,,path_fly_mid_small_024,,path_fly_close_small_004,0.0,path_fly_mid_small_024,,,,,,,,,,2220030111,Drop,2220030111.0,Drop,2220030111.0,Drop,2320020211.0,Drop,2210020111.0,Normal,2210020111.0,Normal,2210020111.0,Normal,2210020111.0,Normal,2220030111.0,Drop,2220030111.0,Drop,2220030111.0,Drop,2220030111.0,Drop,2210020111.0,Jump,2210020111.0,Jump,2210020111.0,Jump,2210020111.0,Jump,1210020111.0,Jump,1210020111.0,Jump,1210020111.0,Jump,1310010111.0,Jump,2210020111.0,Jump,2210020111.0,Jump,2210020111.0,Jump,2210020111.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006018,wave_campaign_hard_002,Campaign,90,7,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Night,ibg_iceland_001,9,48,12,,3320040111.0,path_grd_far_small_044,path_grd_mid_elite2_805,,path_grd_mid_special_065,8.0,path_grd_far_small_044,12.0,path_grd_close_elite2_804,0.0,path_grd_mid_elite1_802,10.0,path_grd_mid_special_065,6.0,,,,,,,2220030111,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,3220060111.0,Dash,3220060111.0,Dash,3320060211.0,Dash,3320060211.0,Dash,3120010111.0,Dash,3120010111.0,Dash,2220030111.0,Drop,2220030111.0,Drop,2220030111.0,Dash,3220060111.0,Dash,2220030111.0,Dash,3220060111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,3320060211.0,Dash,3320060211.0,Dash,3220060111.0,Jump,3220060111.0,Jump,2220040111.0,Drop,3320040111.0,Drop,2220030111.0,Dash,2220030111.0,Dash,3220060111.0,Drop,3220060111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
7006019,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,18,0,18,,1320010111.0,path_fly_close_small_029,path_grd_far_small_050,,path_fly_close_small_004,,path_grd_far_small_032,,path_grd_close_small_039,0.0,path_grd_far_small_032,,,,,,,,,,3210030111,Jump,3210010111.0,Jump,3210030111.0,Jump,3210010111.0,Jump,3220070111.0,Drop,3220040111.0,Drop,3220040111.0,Drop,3220070111.0,Drop,3210010111.0,Jump,2210020111.0,Jump,3210030111.0,Jump,1310010211.0,Jump,2220030111.0,Drop,2220030111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,1220010111.0,Dash,1220010111.0,Dash,1220010111.0,Dash,1320010111.0,Drop,2220030111.0,Drop,2220030111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006020,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,0,30,6,,2320010111.0,path_grd_far_small_003,path_fly_mid_small_008,,path_fly_mid_small_036,,path_grd_close_small_010,,path_grd_mid_small_002,0.0,path_grd_close_small_010,,,,,,,,,,3220020111,Drop,3220070111.0,Drop,3220070111.0,Drop,3220010111.0,Drop,3210010111.0,Dash,3210010111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,3210010111.0,Drop,2210020111.0,Drop,3210010111.0,Drop,1310020211.0,Drop,3220060111.0,Jump,3220060111.0,Jump,3220020111.0,Jump,3220020111.0,Jump,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,2320010111.0,Drop,3220060111.0,Jump,3220060111.0,Jump,3220020111.0,Jump,3220020111.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006021,wave_campaign_hard_002,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Night,ibg_iceland_001,30,30,0,,1320060111.0,path_fly_mid_special_047,path_grd_close_elite2_804,12.0,path_grd_mid_small_070,,path_fly_close_small_029,12.0,path_grd_close_elite2_804,0.0,path_grd_mid_elite1_802,8.0,path_grd_close_small_042,8.0,,,,,,,1110010111,Dash,1110010111.0,Dash,1210020111.0,Drop,3210030111.0,Drop,3220040111.0,Jump,3220040111.0,Jump,2320050211.0,Drop,2320050211.0,Drop,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,1220050111.0,Dash,1210020111.0,Drop,1210020111.0,Drop,1210020111.0,Drop,1210020111.0,Drop,3220040111.0,Dash,3220040111.0,Dash,1320060211.0,Dash,1320060211.0,Dash,3220040111.0,Dash,3220040111.0,Dash,2220040111.0,Drop,1320060111.0,Drop,3220040111.0,Dash,3220040111.0,Dash,1220050111.0,Drop,1220050111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
7006022,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Night,ibg_iceland_001,45,0,0,,1320010111.0,path_grd_close_special_064,path_fly_close_small_007,,path_grd_close_small_010,,path_fly_close_small_007,,path_grd_close_small_001,0.0,path_grd_close_small_057,,,,,,,,,,1120010111,Jump,1120010111.0,Jump,3120010111.0,Jump,1320020211.0,Jump,1210020111.0,Jump,1210020111.0,Jump,1210010111.0,Jump,1210010111.0,Jump,3220070111.0,Jump,3220060111.0,Jump,3220050111.0,Jump,3220070111.0,Drop,3210030111.0,Jump,3210010111.0,Jump,3210020111.0,Jump,3210020111.0,Jump,1220020111.0,Jump,1220020111.0,Jump,1220020111.0,Jump,1320010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006023,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Night,ibg_iceland_001,18,10,8,,3310010111.0,path_fly_close_small_029,path_grd_far_small_050,,path_fly_close_small_007,,path_grd_close_small_057,,path_fly_mid_small_008,0.0,path_fly_far_small_022,,,,,,,,,,3210030111,Drop,3210010111.0,Drop,3210030111.0,Drop,3210030111.0,Drop,3220070111.0,Jump,3220040111.0,Jump,3220040111.0,Jump,3320010211.0,Drop,3210010111.0,Jump,2210020111.0,Jump,3210030111.0,Jump,3210030111.0,Jump,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,1210030111.0,Drop,1210030111.0,Drop,1210030111.0,Drop,3310010111.0,Drop,1210010111.0,Jump,1210010111.0,Jump,1210030111.0,Jump,1210030111.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006024,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,6,32,13,,2320010111.0,path_grd_mid_small_002,path_fly_close_small_020,,path_grd_mid_small_011,,path_fly_far_small_022,,path_fly_far_small_028,,path_grd_mid_small_058,0.0,path_grd_close_special_064,,,,,,,,3220070111,Jump,3220070111.0,Jump,3220050111.0,Jump,3220050111.0,Jump,1210010111.0,Dash,1210010111.0,Dash,3210010111.0,Dash,3310020211.0,Dash,1220010111.0,Drop,1220010111.0,Drop,3220040111.0,Drop,3320040211.0,Drop,1210010111.0,Jump,1210010111.0,Jump,1210030111.0,Jump,1210030111.0,Jump,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,1220020111.0,Drop,1220020111.0,Drop,1220020111.0,Drop,2320010111.0,Drop,1120010111.0,Jump,1120010111.0,Jump,1120010111.0,Jump,1120010111.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,
7006025,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Night,ibg_iceland_001,24,12,0,,1320010111.0,path_fly_mid_small_036,path_grd_close_small_013,,path_fly_close_small_007,,path_grd_close_small_060,,path_grd_mid_small_005,0.0,path_grd_close_small_060,,,,,,,,,,1210020111,Jump,1210020111.0,Jump,1210020111.0,Jump,3310010211.0,Jump,3220070111.0,Jump,3220070111.0,Jump,1220010111.0,Jump,1220010111.0,Jump,3210030111.0,Drop,3210030111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,3220060111.0,Drop,3220060111.0,Drop,1220010111.0,Drop,1220010111.0,Drop,2220010111.0,Jump,2220010111.0,Jump,2220010111.0,Jump,1320010111.0,Drop,3220060111.0,Drop,3220060111.0,Drop,1220010111.0,Drop,1220010111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006026,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Night,ibg_iceland_001,15,10,20,,3310010111.0,path_grd_far_small_050,path_fly_far_small_037,,path_grd_mid_small_011,,path_fly_far_small_022,,path_fly_close_special_046,0.0,path_fly_far_small_022,,,,,,,,,,3220050111,Drop,3220050111.0,Drop,1220010111.0,Drop,1220010111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,1310010211.0,Drop,3220020111.0,Jump,3220020111.0,Jump,3220070111.0,Jump,3220070111.0,Jump,1210020111.0,Jump,1210020111.0,Jump,3210020111.0,Jump,3210020111.0,Jump,1110010111.0,Dash,1110010111.0,Dash,1110010111.0,Dash,3310010111.0,Dash,1210020111.0,Jump,1210020111.0,Jump,3210020111.0,Jump,3210020111.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006027,wave_campaign_hard_002,Campaign,90,7,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,0,30,27,,3320020111.0,path_fly_mid_small_030,path_grd_mid_elite2_805,5.0,path_grd_far_special_066,4.0,path_fly_mid_small_039,10.0,path_grd_mid_elite2_808,0.0,path_fly_mid_small_050,,path_grd_far_small_044,,,,,,,,1210010111,Drop,1210010111.0,Drop,1210010111.0,Drop,3210030111.0,Drop,2220020111.0,Dash,2220020111.0,Dash,3320020211.0,Drop,3320020211.0,Drop,2220020111.0,Dash,3220070111.0,Dash,3220060111.0,Drop,3220060111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,3220070111.0,Dash,3220070111.0,Dash,2320020211.0,Drop,3320020111.0,Drop,1210010111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,3210030111.0,Dash,3220060111.0,Dash,3220060111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
7006028,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Night,ibg_iceland_001,30,6,0,,1320060111.0,path_fly_close_small_029,path_grd_close_small_013,,path_fly_close_small_007,,path_grd_close_small_039,,path_grd_mid_small_005,0.0,path_grd_close_small_039,,,,,,,,,,3210010111,Normal,3210010111.0,Normal,3210030111.0,Normal,3210030111.0,Normal,3220050111.0,Dash,3220050111.0,Dash,2220030111.0,Dash,2320010211.0,Dash,2210020111.0,Normal,2210020111.0,Normal,3210030111.0,Jump,1310010211.0,Jump,1220010111.0,Jump,1220010111.0,Jump,3220060111.0,Jump,3220060111.0,Jump,1220010111.0,Dash,1220010111.0,Dash,1220010111.0,Dash,1320060111.0,Drop,1220010111.0,Jump,1220010111.0,Jump,3220060111.0,Jump,3220060111.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006029,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Night,ibg_iceland_001,24,6,6,,3310020111.0,path_grd_far_small_003,path_fly_mid_small_021,,path_grd_close_small_010,,path_fly_close_small_004,,path_fly_close_small_001,0.0,path_fly_close_small_004,,,,,,,,,,3220020111,Drop,3220020111.0,Random,3220020111.0,Random,3220020111.0,Random,1210020111.0,Normal,1210020111.0,Normal,3210020111.0,Normal,1310020211.0,Normal,3220030111.0,Drop,3220030111.0,Random,3220060111.0,Random,3220050111.0,Random,3210030111.0,Drop,3210030111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,2210010111.0,Jump,2210010111.0,Jump,2210010111.0,Jump,3310020111.0,Jump,3210030111.0,Drop,3210030111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006030,wave_campaign_hard_002,Campaign,180,6,False,False,point_grd_talkertive_01,point_fly_talkertive_01,sbg_iceland_b_001,IceLand,Night,ibg_iceland_001,0,0,1,,1520020131.0,b_grd_talkertive_01,,,,,,,,,,,,,,,,,,,1520020131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006031,wave_campaign_hard_002,BaseDefense,60,10,True,True,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Night,ibg_iceland_basedefense_001,45,72,0,normal,,path_grd_mid_elite2_805,path_fly_close_special_044,7.0,path_grd_mid_special_065,25.0,path_grd_close_special_024,25.0,path_grd_mid_small_052,12.0,path_grd_mid_elite2_808,4.0,path_fly_close_special_046,,path_grd_mid_special_025,25.0,path_fly_mid_elite1_802,,path_grd_mid_elite1_802,14.0,3220040121,Jump,3220040121.0,Jump,2320050121.0,Drop,2320050121.0,Drop,3210040521.0,Drop,3210040521.0,Drop,3210040521.0,Drop,2310030221.0,Drop,3120010521.0,Jump,3120010521.0,Jump,3220040121.0,Drop,2220040121.0,Drop,1220050521.0,Jump,1220050521.0,Jump,1220050521.0,Drop,1220050521.0,Drop,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,1220050521.0,Jump,1220050521.0,Jump,1320030221.0,Drop,2320050121.0,Drop,3210040521.0,Dash,3210040521.0,Dash,3210040521.0,Drop,2310030221.0,Drop,3120010521.0,Jump,3120010521.0,Jump,1220050521.0,Drop,1220050521.0,Drop,3210040521.0,Dash,3210040521.0,Dash,3210040521.0,Drop,2310030221.0,Drop,3120010521.0,Dash,3120010521.0,Dash,2220040121.0,Drop,3320020121.0,Drop
7006032,wave_campaign_hard_002,Campaign,180,6,False,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,6,36,1,,2420050221.0,path_grd_mid_centurion_902,path_fly_close_small_017,,path_grd_mid_elite1_802,4.0,path_fly_mid_elite1_802,4.0,path_grd_mid_small_075,,path_grd_mid_small_055,,path_grd_mid_small_011,4.0,,,,,,,2420050221,Normal,,,,,,,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,2120010121.0,Dash,2120010121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,1210020121.0,Drop,1210010121.0,Drop,1210020121.0,Drop,1310030221.0,Drop,3120010121.0,Dash,3120010121.0,Jump,2220010121.0,Jump,2220040121.0,Dash,2220020121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220020121.0,Drop,2120010121.0,Drop,2120010121.0,Drop,2120010121.0,Drop,2320050221.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
7007001,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,6,27,0,,3310010141.0,path_fly_mid_small_018,path_fly_mid_small_005,6.0,path_grd_close_small_039,3.0,path_fly_mid_elite1_802,0.0,path_fly_mid_small_024,7.0,,,,,,,,,,,3210010141,Drop,3210010141.0,Drop,3110010141.0,Dash,3110010141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,1310020241.0,Dash,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,3210010141.0,Drop,3210010141.0,Drop,3210030141.0,Drop,3310010141.0,Drop,2210020141.0,Jump,2210020141.0,Jump,2210020141.0,Jump,2210020141.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007002,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Night,ibg_iceland_001,15,27,0,,3320050141.0,path_grd_close_small_067,path_grd_mid_small_070,6.0,path_grd_mid_special_065,,path_grd_close_elite1_801,0.0,path_grd_mid_small_043,,,,,,,,,,,,3220040141,Dash,3220040141.0,Dash,3220060141.0,Drop,2320020241.0,Drop,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,2220050141.0,Dash,2120010141.0,Dash,2120010141.0,Dash,3220060141.0,Drop,3220060141.0,Drop,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Drop,3320050141.0,Drop,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
