stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,mod_value,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/5/private_monster_count,wave_data/7/private_monster_count,wave_data/8/private_monster_count
6210101,wave_tower_default_002,BaseDefense,60,10,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_basedefense_001,,path_grd_mid_special_025,2120010151,Jump,2120010151.0,Jump,2120010151.0,Drop,2220040151.0,Drop,path_grd_close_small_042,,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,path_grd_mid_special_065,12.0,3120010151.0,Dash,3120010151.0,Dash,3120010151.0,Dash,3220020151.0,Drop,path_grd_close_elite1_801,3.0,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Drop,3320060251.0,Drop,path_grd_far_special_066,,3120010151.0,Dash,3120010151.0,Dash,3120010151.0,Drop,2220040151.0,Drop,path_fly_close_special_044,1110010151.0,Drop,1110010151.0,Drop,1210020151.0,Drop,1210040151.0,Drop,30,51,15,normal,path_grd_mid_small_070,,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,path_grd_mid_small_076,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,2220040151.0,Jump,path_grd_mid_elite1_802,2220010151.0,Dash,2220010151.0,Dash,3220020151.0,Drop,1320040151.0,Drop,,,7.0
6210102,wave_tower_default_002,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Day,ibg_tower_001,1320040151.0,path_grd_mid_small_049,3220050151,Drop,3220050151.0,Drop,3220050151.0,Drop,1320040251.0,Drop,path_grd_far_small_071,7.0,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,path_grd_mid_small_012,,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,3220020151.0,Dash,path_grd_mid_small_055,0.0,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,1320040151.0,Drop,path_grd_far_special_066,,2220030151.0,Dash,2220030151.0,Dash,3220060151.0,Drop,3220060151.0,Drop,,,,,,,,,,0,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210103,wave_tower_default_002,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Day,ibg_tower_001,3320040151.0,path_grd_close_small_042,1220010151,Dash,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,path_grd_mid_elite1_802,6.0,1220010151.0,Jump,1220010151.0,Jump,3220020151.0,Drop,3320010251.0,Drop,path_grd_close_special_064,7.0,1220010151.0,Dash,1220010151.0,Dash,1220050151.0,Drop,1220050151.0,Drop,path_grd_mid_special_025,0.0,1220010151.0,Jump,1220010151.0,Jump,2220040151.0,Drop,3320040151.0,Drop,path_grd_close_small_042,8.0,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,path_grd_mid_small_012,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,27,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210104,wave_tower_default_002,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,1310020151.0,path_fly_mid_small_018,3210010151,Drop,3210010151.0,Drop,2110010151.0,Dash,2110010151.0,Dash,path_fly_close_small_029,6.0,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,1310030251.0,Drop,path_grd_close_small_013,,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,path_fly_close_elite1_801,0.0,3210010151.0,Dash,3210010151.0,Dash,2210010151.0,Drop,1310020151.0,Drop,path_fly_mid_small_039,7.0,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,,,,,,,,,,21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210105,wave_tower_default_002,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,3220030151,Drop,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,path_grd_close_small_042,4.0,3220030151.0,Dash,1220050151.0,Dash,3220030151.0,Dash,1220050151.0,Dash,path_grd_mid_small_070,5.0,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,3220020151.0,Drop,path_fly_close_small_032,8.0,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,path_grd_mid_elite2_808,2.0,3220030151.0,Jump,3220020151.0,Jump,3320070251.0,Drop,2320030151.0,Drop,path_fly_close_elite1_801,3210040151.0,Jump,3210040151.0,Jump,3210030151.0,Drop,2310030251.0,Drop,27,45,0,normal,path_grd_mid_special_065,,3120010151.0,Jump,3120010151.0,Jump,1220050151.0,Drop,2220040151.0,Drop,path_grd_mid_small_076,3220030151.0,Dash,2220040151.0,Dash,3220030151.0,Dash,2220040151.0,Dash,path_grd_close_small_051,1220050151.0,Jump,1220050151.0,Jump,1220050151.0,Drop,2320030151.0,Drop,8.0,5.0,3.0
6210106,wave_tower_default_002,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Day,ibg_tower_001,3310010151.0,path_fly_close_special_044,1110010151,Drop,1110010151.0,Drop,1110010151.0,Drop,1310020251.0,Drop,path_fly_mid_small_042,12.0,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,path_grd_close_special_064,,2120010151.0,Jump,2120010151.0,Jump,2120010151.0,Jump,2120010151.0,Jump,path_fly_close_special_044,0.0,1110010151.0,Jump,1110010151.0,Jump,2210010151.0,Drop,3310010151.0,Drop,path_fly_close_small_029,11.0,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,3210030151.0,Drop,path_fly_close_special_046,1110010151.0,Dash,1110010151.0,Dash,1110010151.0,Dash,1110010151.0,Dash,66,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
6210107,wave_tower_default_002,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Day,ibg_tower_001,2320030151.0,path_grd_far_small_003,1220030151,Drop,1220030151.0,Drop,3220070151.0,Jump,3220070151.0,Jump,path_grd_mid_small_070,7.0,1220030151.0,Dash,1220030151.0,Dash,1220030151.0,Dash,2320030251.0,Drop,path_fly_mid_small_053,7.0,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,3210030151.0,Drop,path_grd_mid_elite1_802,0.0,1220030151.0,Dash,1220030151.0,Dash,3220070151.0,Drop,2320030151.0,Drop,path_grd_far_small_074,7.0,1220030151.0,Drop,1220030151.0,Drop,3220070151.0,Drop,2220040151.0,Dash,,,,,,,,,,0,21,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210108,wave_tower_default_002,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Day,ibg_tower_001,1320060151.0,path_grd_far_small_059,3220040151,Dash,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,7.0,3220040151.0,Drop,3220040151.0,Drop,1220050151.0,Dash,1320060251.0,Dash,path_fly_mid_small_005,,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,3210030151.0,Dash,path_grd_mid_elite1_802,0.0,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Drop,1320060151.0,Drop,path_grd_far_small_074,6.0,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,,,,,,,,,,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210109,wave_tower_default_002,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Day,ibg_tower_defense_001,,path_fly_mid_small_005,2210020151,Dash,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,path_grd_mid_special_025,12.0,3120010151.0,Drop,3120010151.0,Drop,3220060151.0,Dash,3220060151.0,Dash,path_grd_close_small_042,12.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,path_grd_close_elite1_801,2.0,2220010151.0,Jump,2220010151.0,Jump,3220020151.0,Drop,2320030251.0,Drop,path_fly_close_small_004,6.0,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,path_grd_far_small_044,2220010151.0,Dash,3220060151.0,Dash,2220010151.0,Dash,3220060151.0,Dash,21,36,6,20,path_grd_mid_small_075,12.0,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,path_grd_mid_elite1_802,2220010151.0,Dash,2220010151.0,Dash,2220050151.0,Drop,2320030151.0,Drop,,,,,,,,,,,,
6210110,wave_tower_default_002,Campaign,180,6,False,False,point_grd_landeater_01,point_fly_landeater_01,sbg_iceland_b_001,IceLand,Day,ibg_iceland_001,2520010121.0,b_g_landeater_01,2520010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210111,wave_tower_default_002,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Day,ibg_tower_001,1320040141.0,path_grd_close_small_001,1220020141,Drop,1220020141.0,Drop,1220030141.0,Dash,1220030141.0,Dash,path_grd_mid_elite1_802,7.0,1120010141.0,Jump,1120010141.0,Jump,1220020141.0,Drop,2320050241.0,Drop,path_fly_mid_small_053,6.0,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,1210040141.0,Dash,path_grd_mid_special_065,0.0,1120010141.0,Dash,1120010141.0,Dash,1220030141.0,Drop,1320040141.0,Drop,path_grd_far_small_071,11.0,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,3220020141.0,Dash,,,,,,,,,,6,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
