stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/4/private_monster_count,wave_data/2/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,mod_value,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7025011,wave_campaign_hard_010,Campaign,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Night,ibg_cityforestunder_001,2320030141.0,path_grd_close_small_067,3220030141,Dash,3220030141.0,Dash,3220030141.0,Drop,2320020241.0,Drop,path_grd_mid_small_012,,3220030141.0,Dash,3220030141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,path_grd_mid_small_046,1220050141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,path_grd_close_elite1_801,0.0,2120010141.0,Jump,2120010141.0,Jump,2220040141.0,Drop,3320050241.0,Drop,path_grd_mid_small_043,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,2320030141.0,Dash,30,18,0,6.0,4.0,path_grd_close_special_064,3.0,2120010141.0,Dash,2120010141.0,Dash,1220050141.0,Drop,1220050141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7025012,wave_campaign_hard_010,Campaign,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Night,ibg_cityforestunder_001,2310060141.0,path_fly_mid_small_018,1210030141,Drop,1210030141.0,Drop,1210010141.0,Dash,1210010141.0,Dash,path_fly_close_special_044,,3210010141.0,Drop,3210010141.0,Drop,3210050141.0,Drop,3310050241.0,Drop,path_fly_mid_small_030,1210030141.0,Drop,1210030141.0,Drop,1210030141.0,Drop,3210030141.0,Drop,path_fly_close_special_046,10.0,2210020141.0,Dash,2210020141.0,Dash,3210040141.0,Drop,3210050141.0,Drop,path_fly_mid_elite2_808,1210030141.0,Dash,1210030141.0,Dash,3310030241.0,Dash,3310050241.0,Dash,51,36,0,0.0,,path_fly_close_special_046,6.0,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Drop,2310060141.0,Drop,path_fly_close_small_041,9.0,3210040141.0,Drop,3210050141.0,Drop,3210040141.0,Drop,3210050141.0,Drop,path_fly_mid_special_016,10.0,2210020141.0,Drop,2210020141.0,Drop,3210010141.0,Drop,3210030141.0,Drop,,,,,,,,,,,,,,,,,,,,
7025013,wave_campaign_hard_010,Campaign,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Night,ibg_cityforestunder_001,2310050141.0,path_fly_mid_small_018,2210020141,Dash,2210020141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,path_grd_mid_elite1_802,,1220050141.0,Drop,3220030141.0,Drop,1220050141.0,Drop,1320030241.0,Drop,path_grd_mid_small_055,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,2220010141.0,Dash,path_fly_mid_elite1_802,0.0,3210050141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,2310050141.0,Drop,path_grd_mid_small_049,2220020141.0,Jump,2220020141.0,Jump,2220020141.0,Jump,2220040141.0,Dash,0,36,0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7025014,wave_campaign_hard_010,Campaign,90,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Night,ibg_cityforestunder_001,1320060141.0,path_grd_far_small_059,3220040141,Dash,3220040141.0,Dash,3220040141.0,Dash,2220040141.0,Dash,path_grd_mid_elite1_802,7.0,3220040141.0,Drop,3220040141.0,Drop,1220050141.0,Dash,1320060241.0,Dash,path_fly_mid_small_005,3210020141.0,Dash,3210020141.0,Dash,3210030141.0,Dash,3310050241.0,Dash,path_grd_mid_elite1_802,0.0,3220040141.0,Dash,3220040141.0,Dash,2220040141.0,Drop,2320030241.0,Drop,path_grd_far_small_074,3220040141.0,Dash,2220040141.0,Dash,3220040141.0,Dash,1320060141.0,Dash,0,24,12,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7025015,wave_campaign_hard_010,Campaign,90,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Night,ibg_cityforestunder_001,1320010141.0,path_grd_mid_small_073,3220070141,Drop,3220070141.0,Drop,3220070141.0,Drop,2220040141.0,Dash,path_grd_far_elite1_803,3.0,3220010141.0,Jump,3220010141.0,Jump,3220070141.0,Drop,3320020241.0,Drop,path_grd_mid_small_070,3220010141.0,Dash,3220010141.0,Dash,3220010141.0,Dash,1320010241.0,Drop,path_fly_far_small_031,10.0,3210010141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,3310050241.0,Drop,path_grd_far_elite1_803,3220070141.0,Dash,3220070141.0,Dash,2220040141.0,Drop,3320020241.0,Drop,0,27,30,0.0,6.0,path_fly_mid_small_030,10.0,3210010141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,3310050241.0,Drop,path_grd_mid_elite1_802,5.0,3220010141.0,Dash,3220010141.0,Dash,3220070141.0,Drop,1320010141.0,Drop,path_grd_far_small_044,9.0,3220070141.0,Dash,2220040141.0,Dash,3220070141.0,Dash,2220040141.0,Dash,,,,,,,,,,,,,,,,,,,,
7025016,wave_campaign_hard_010,Defense,90,7,True,True,point_grd_cityforestunder_003_rightclear,point_fly_cityforestunder_003_rightclear,sbg_cityforestunder_003_rightclear,CityForestUnder,Night,ibg_cityforestunder_defense_001,,path_grd_close_small_036,1220060141,Normal,1220060141.0,Normal,1220060141.0,Normal,1220060141.0,Normal,path_grd_mid_small_005,8.0,3220050141.0,Jump,3220050141.0,Jump,3220050141.0,Jump,3220020141.0,Jump,path_fly_close_special_044,2110010141.0,Drop,2110010141.0,Drop,1210030141.0,Dash,1210030141.0,Dash,path_fly_close_small_017,4.0,2210020141.0,Drop,2210020141.0,Drop,1210040141.0,Drop,2310060241.0,Drop,path_grd_mid_special_025,2120010141.0,Drop,2120010141.0,Drop,1220060141.0,Normal,1220060141.0,Normal,36,39,0,12.0,,path_grd_mid_small_037,10.0,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3220020141.0,Dash,path_grd_mid_small_076,10.0,1220060141.0,Normal,3220020141.0,Dash,1220060141.0,Normal,2220050141.0,Dash,path_fly_close_elite1_801,,1210020141.0,Dash,1210020141.0,Dash,3210030141.0,Drop,2310060241.0,Drop,20,path_grd_mid_small_043,15.0,1220060141.0,Normal,1220060141.0,Normal,1220060141.0,Normal,2320010241.0,Drop,,,,,,,,,
7025017,wave_campaign_hard_010,BaseDefense,60,6,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Night,ibg_cityforestunder_basedefense_001,,path_grd_mid_small_046,2220010141,Dash,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,path_grd_far_small_062,7.0,2220010141.0,Dash,3220020141.0,Dash,2220010141.0,Dash,3220020141.0,Dash,path_grd_mid_small_070,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220050141.0,Normal,path_fly_mid_elite2_805,3.0,3220020141.0,Drop,2220010141.0,Drop,3320040241.0,Drop,2310040241.0,Drop,path_grd_mid_small_043,2220010141.0,Drop,2220010141.0,Drop,3220020141.0,Drop,2220010141.0,Drop,6,48,6,10.0,10.0,path_grd_close_small_069,7.0,3220020141.0,Drop,3220020141.0,Drop,3220020141.0,Drop,2220050141.0,Normal,path_grd_mid_small_076,5.0,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,path_fly_mid_small_050,7.0,3220020141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,1210040141.0,Drop,normal,path_grd_mid_elite1_802,10.0,2220010141.0,Drop,2220010141.0,Drop,3220020141.0,Drop,3320040241.0,Drop,,,,,,,,,
7025018,wave_campaign_hard_010,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Night,ibg_cityforestunder_001,3320030141.0,path_grd_mid_small_040,1220060141,Dash,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,path_fly_mid_small_005,7.0,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,1210040141.0,Dash,path_fly_mid_small_050,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,1210040141.0,Dash,path_fly_mid_elite1_802,0.0,3210010141.0,Dash,3210010141.0,Dash,1210010141.0,Drop,1310010241.0,Drop,path_grd_mid_small_043,2220030141.0,Jump,3220020141.0,Jump,2220030141.0,Jump,3320030141.0,Dash,0,33,0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7025019,wave_campaign_hard_010,Campaign,90,7,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Night,ibg_cityforestunder_001,3320080141.0,path_fly_mid_small_030,2210010141,Drop,2210010141.0,Drop,2210010141.0,Drop,3210040141.0,Drop,path_grd_mid_small_043,,2220020141.0,Dash,1220050141.0,Dash,3220030141.0,Dash,1220050141.0,Dash,path_grd_mid_elite1_802,2220020141.0,Jump,2220020141.0,Jump,3220030141.0,Drop,3320080241.0,Drop,path_grd_close_small_042,12.0,2220020141.0,Dash,1220050141.0,Dash,3220030141.0,Dash,1220050141.0,Dash,path_grd_close_small_013,2220020141.0,Dash,2220020141.0,Dash,2220020141.0,Dash,2320010241.0,Dash,18,30,0,0.0,6.0,path_grd_mid_elite1_802,7.0,3220030141.0,Dash,3220030141.0,Dash,1220050141.0,Drop,3320080141.0,Drop,path_fly_close_small_029,9.0,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,3210040141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7025020,wave_campaign_hard_010,Campaign,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Night,ibg_cityforestunder_001,3310050141.0,path_grd_far_special_066,2220010141,Jump,2220010141.0,Jump,2220030141.0,Drop,2220050141.0,Drop,path_fly_mid_elite1_802,10.0,1210030141.0,Jump,1210030141.0,Jump,3210050141.0,Drop,3310050241.0,Drop,path_grd_mid_small_070,2220030141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,3320080241.0,Drop,path_grd_mid_small_070,,2220030141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,3320080241.0,Drop,path_grd_mid_elite1_802,2220030141.0,Dash,2220030141.0,Dash,3220080141.0,Drop,3320080241.0,Drop,0,42,21,0.0,10.0,path_fly_mid_small_030,10.0,1210030141.0,Drop,1210030141.0,Drop,1210030141.0,Drop,3310050141.0,Drop,path_grd_far_small_050,6.0,2220030141.0,Drop,2220030141.0,Drop,3220080141.0,Drop,3320080241.0,Drop,path_fly_mid_small_039,9.0,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,3210050141.0,Dash,,,,,,,,,,,,,,,,,,,,
7025021,wave_campaign_hard_010,Defense,90,8,True,True,point_grd_cityforestunder_003_rightclear,point_fly_cityforestunder_003_rightclear,sbg_cityforestunder_003_rightclear,CityForestUnder,Night,ibg_cityforestunder_defense_001,,path_fly_mid_elite1_802,2210020141,Dash,2210020141.0,Dash,1210020141.0,Dash,2310040241.0,Dash,path_grd_close_small_010,10.0,2220010141.0,Dash,2220010141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,path_fly_mid_small_024,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,path_fly_mid_small_050,4.0,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,2310060241.0,Dash,path_fly_mid_elite1_802,2210020141.0,Drop,2210020141.0,Drop,1210020141.0,Drop,2310040241.0,Drop,12,57,0,10.0,,path_grd_close_small_007,8.0,1220060141.0,Drop,1220060141.0,Drop,1220060141.0,Drop,1220060141.0,Drop,path_fly_mid_small_050,,1210020141.0,Drop,1210020141.0,Drop,1210020141.0,Drop,1210040141.0,Normal,path_grd_mid_small_075,4.0,2220010141.0,Dash,1220060141.0,Dash,2220010141.0,Dash,2320020241.0,Dash,20,path_fly_mid_elite2_808,10.0,2210020141.0,Drop,1210020141.0,Drop,2310040241.0,Drop,2310060241.0,Drop,path_grd_mid_small_043,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash
7025022,wave_campaign_hard_010,BaseDefense,60,6,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Night,ibg_cityforestunder_basedefense_001,,path_grd_mid_small_070,3220050141,Drop,3220050141.0,Drop,3220050141.0,Drop,2220040141.0,Normal,path_grd_mid_elite1_802,5.0,3220050141.0,Drop,3220050141.0,Drop,2220040141.0,Drop,2320070241.0,Drop,path_fly_close_small_020,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,3210040141.0,Drop,path_fly_mid_small_050,4.0,3220050141.0,Drop,3210040141.0,Dash,3220050141.0,Drop,3310040241.0,Dash,path_grd_mid_small_034,3220050141.0,Jump,3220050141.0,Jump,3220050141.0,Jump,2320070241.0,Drop,12,39,9,10.0,8.0,path_grd_close_small_069,8.0,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,2220040141.0,Normal,path_grd_mid_small_075,6.0,3220050141.0,Drop,3220050141.0,Drop,2220040141.0,Drop,3220050141.0,Drop,path_fly_far_elite1_803,8.0,3220050141.0,Drop,3210030141.0,Dash,3220050141.0,Drop,3310040241.0,Dash,normal,path_grd_mid_small_070,9.0,3220050141.0,Drop,3220050141.0,Drop,1220050141.0,Drop,2320070141.0,Drop,,,,,,,,,
7025023,wave_campaign_hard_010,Campaign,90,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Night,ibg_cityforestunder_001,2310040141.0,path_grd_mid_small_002,1220060141,Dash,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,path_fly_mid_elite1_802,6.0,1210030141.0,Drop,3210050141.0,Drop,3210030141.0,Drop,2310040241.0,Drop,path_grd_close_small_060,1220060141.0,Drop,1220050141.0,Drop,1220060141.0,Drop,1220050141.0,Drop,path_fly_mid_small_021,6.0,1210030141.0,Drop,1210030141.0,Drop,1210030141.0,Drop,3210050141.0,Drop,path_fly_mid_elite2_805,1210030141.0,Drop,3210050141.0,Drop,2310060241.0,Drop,2310040141.0,Drop,12,42,0,0.0,,path_fly_close_small_049,,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,3210030141.0,Normal,path_grd_mid_small_043,,1220060141.0,Drop,1220050141.0,Drop,1220060141.0,Drop,1220050141.0,Drop,path_grd_mid_small_005,8.0,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,,,,,,,,,,,,,,,,,,,,
7025024,wave_campaign_hard_010,Campaign,90,7,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Night,ibg_cityforestunder_001,1320010141.0,path_grd_mid_small_046,1220040141,Drop,1220040141.0,Drop,1220040141.0,Drop,3220080141.0,Drop,path_grd_mid_elite1_802,,1220040141.0,Drop,1220040141.0,Drop,2220040141.0,Drop,1320010241.0,Drop,path_grd_far_small_044,3220070141.0,Jump,1220040141.0,Jump,3220070141.0,Jump,1220040141.0,Jump,path_grd_far_elite2_809,0.0,1220040141.0,Drop,1220040141.0,Drop,3220080141.0,Drop,1320010141.0,Drop,path_grd_far_small_044,3220070141.0,Jump,1220040141.0,Jump,3220070141.0,Jump,1220040141.0,Jump,0,21,21,,8.0,path_grd_mid_small_070,8.0,1220040141.0,Drop,1220040141.0,Drop,3220080141.0,Drop,2220040141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7025025,wave_campaign_hard_010,Campaign,90,7,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Night,ibg_cityforestunder_001,2320060141.0,path_grd_mid_small_043,3220050141,Dash,2220050141.0,Dash,3220050141.0,Dash,2220050141.0,Dash,path_fly_close_elite2_804,,1210030141.0,Dash,1210030141.0,Dash,2310060241.0,Drop,2310050241.0,Drop,path_grd_mid_small_070,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3220020141.0,Dash,path_grd_close_small_039,10.0,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3220020141.0,Dash,path_grd_mid_elite2_805,3220020141.0,Dash,2220050141.0,Dash,3320040241.0,Drop,2320060141.0,Drop,15,39,0,0.0,,path_fly_mid_small_030,10.0,2210020141.0,Drop,2310060241.0,Drop,2210020141.0,Drop,2310050141.0,Drop,path_grd_mid_small_043,6.0,3220050141.0,Dash,3220050141.0,Dash,3220020141.0,Dash,3220020141.0,Dash,path_grd_mid_small_043,4.0,3220020141.0,Dash,3220020141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,,,,,,,,,,,,,,,,,,,,
7025026,wave_campaign_hard_010,Campaign,90,7,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Night,ibg_cityforestunder_001,2310040141.0,path_grd_mid_small_002,1220060141,Dash,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,path_fly_mid_elite1_802,6.0,1210030141.0,Drop,3210040141.0,Drop,3210030141.0,Drop,2310040241.0,Drop,path_grd_close_small_060,1220060141.0,Drop,1220050141.0,Drop,1220060141.0,Drop,1220050141.0,Drop,path_fly_mid_small_021,6.0,3210040141.0,Drop,1210030141.0,Drop,1210030141.0,Drop,3210040141.0,Drop,path_fly_mid_elite2_805,1210030141.0,Drop,3210040141.0,Drop,1310010241.0,Drop,2310040141.0,Drop,12,42,0,0.0,,path_fly_close_small_049,,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,3210030141.0,Normal,path_grd_mid_small_043,,1220060141.0,Drop,1220050141.0,Drop,1220060141.0,Drop,1220050141.0,Drop,path_grd_mid_small_005,8.0,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,,,,,,,,,,,,,,,,,,,,
7025027,wave_campaign_hard_010,Campaign,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Night,ibg_cityforestunder_001,2310060141.0,path_grd_mid_special_025,1120010141,Jump,1120010141.0,Jump,3220020141.0,Drop,3320050241.0,Drop,path_fly_mid_small_036,7.0,3210030141.0,Dash,2210040141.0,Dash,3210010141.0,Dash,2210040141.0,Dash,path_grd_mid_small_058,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,2220040141.0,Dash,path_fly_mid_small_042,,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Drop,2310060241.0,Drop,path_fly_mid_small_030,1210010141.0,Drop,1210010141.0,Drop,2210040141.0,Drop,2310050241.0,Drop,0,54,0,0.0,7.0,path_fly_mid_elite1_802,,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Drop,2310060141.0,Jump,path_grd_mid_small_043,,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220040141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7025028,wave_campaign_hard_010,Campaign,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Night,ibg_cityforestunder_001,3320030141.0,path_grd_close_small_042,1220030141,Jump,1220030141.0,Jump,1220030141.0,Jump,1220030141.0,Jump,path_fly_mid_elite1_802,,3220060141.0,Drop,3220060141.0,Drop,3220080141.0,Drop,2320030241.0,Drop,path_grd_mid_small_070,1220030141.0,Jump,3220080141.0,Drop,1220030141.0,Jump,3320030241.0,Drop,path_grd_far_small_044,,3220060141.0,Drop,3220060141.0,Drop,3220060141.0,Drop,3220060141.0,Drop,path_grd_mid_elite2_808,1220030141.0,Dash,3220060141.0,Dash,2320030241.0,Drop,3320030141.0,Drop,12,24,18,0.0,8.0,path_grd_far_small_059,,3220060141.0,Drop,3220060141.0,Drop,3220080141.0,Drop,3320030241.0,Drop,path_grd_close_small_042,,3220060141.0,Drop,3220080141.0,Drop,3220060141.0,Drop,3220080141.0,Drop,path_grd_far_small_044,,1220030141.0,Jump,3220080141.0,Drop,3220060141.0,Jump,3220060141.0,Jump,,,,,,,,,,,,,,,,,,,,
7025029,wave_campaign_hard_010,Campaign,90,7,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Night,ibg_cityforestunder_001,2320020141.0,path_grd_mid_special_025,1120010141,Jump,1120010141.0,Jump,3220020141.0,Drop,3320050241.0,Drop,path_fly_mid_small_036,7.0,3210030141.0,Dash,2210040141.0,Dash,3210010141.0,Dash,2210040141.0,Dash,path_grd_mid_small_058,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,2220040141.0,Dash,path_fly_mid_small_042,,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Drop,3210010141.0,Drop,path_fly_mid_small_030,1210010141.0,Drop,1210010141.0,Drop,2210040141.0,Drop,2310050241.0,Drop,0,54,0,0.0,7.0,path_grd_mid_elite1_802,,3220030141.0,Dash,3220030141.0,Dash,2220040141.0,Drop,2320020141.0,Jump,path_grd_mid_small_043,,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220040141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7025030,wave_campaign_hard_010,Campaign,90,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Night,ibg_cityforestunder_001,2310040141.0,path_grd_mid_small_043,1220010141,Drop,3220020141.0,Drop,1220010141.0,Drop,3220020141.0,Drop,path_fly_mid_elite1_802,,2210020141.0,Drop,2210020141.0,Drop,1210040141.0,Drop,2310040241.0,Drop,path_grd_mid_small_058,1220010141.0,Drop,3220020141.0,Drop,1220010141.0,Drop,3320040241.0,Drop,path_fly_mid_elite2_808,0.0,2210020141.0,Dash,2210020141.0,Dash,2310040241.0,Dash,2310040141.0,Dash,path_grd_mid_small_070,3220020141.0,Drop,3220020141.0,Drop,3220020141.0,Drop,2220050141.0,Normal,0,45,0,,8.0,path_grd_mid_elite1_802,,1220010141.0,Dash,1220010141.0,Dash,3220020141.0,Dash,3320040241.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
