stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,mod_value,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7015014,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Night,ibg_cityforestunder_001,2310020111.0,path_grd_close_small_048,1220040111,Jump,1220040111.0,Jump,1220040111.0,Jump,1220040111.0,Jump,path_fly_mid_elite1_802,,3210040111,Dash,3210040111,Dash,3210030111,Drop,2310020211,Drop,path_fly_mid_small_050,,2210010111,Drop,2210010111,Drop,2210010111,Drop,3210030111,Drop,path_grd_close_small_054,7.0,1220050111,Drop,1220050111,Drop,1220050111,Drop,1220050111,Drop,path_fly_far_elite1_803,0.0,2210010111,Dash,2210010111,Dash,3210030111,Drop,2310020111,Drop,18,15,9,path_fly_close_small_029,6.0,3210040111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015015,wave_campaign_hard_005,Campaign,90,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Night,ibg_cityforestunder_001,3320040111.0,path_grd_far_small_044,2220030111,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,path_grd_mid_elite2_805,,3220060111,Dash,3220060111,Dash,3320060211,Dash,3320060211,Dash,path_grd_mid_special_065,8.0,3120010111,Dash,3120010111,Dash,2220030111,Drop,2220030111,Drop,path_grd_far_small_044,12.0,2220030111,Dash,3220060111,Dash,2220030111,Dash,3220060111,Dash,path_grd_close_elite2_804,0.0,2220030111,Dash,2220030111,Dash,3320060211,Dash,3320060211,Dash,9,48,12,path_grd_mid_elite1_802,10.0,3220060111.0,Jump,3220060111.0,Jump,2220040111.0,Drop,3320040111.0,Drop,path_grd_mid_special_065,6.0,2220030111.0,Dash,2220030111.0,Dash,3220060111.0,Drop,3220060111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015016,wave_campaign_hard_005,Defense,90,7,True,True,point_grd_cityforestunder_003_rightclear,point_fly_cityforestunder_003_rightclear,sbg_cityforestunder_003_rightclear,CityForestUnder,Night,ibg_cityforestunder_defense_001,,path_grd_mid_special_025,3120010111,Jump,3120010111.0,Jump,3220050111.0,Dash,2220040111.0,Dash,path_grd_close_small_048,12.0,1220050111,Drop,1220050111,Drop,1220050111,Drop,1220050111,Drop,path_grd_mid_small_037,10.0,3220050111,Jump,3220050111,Jump,3220050111,Jump,3220050111,Jump,path_fly_mid_elite1_802,2.0,2210020111,Drop,2210020111,Drop,3210030111,Drop,1310040211,Drop,path_grd_close_small_036,10.0,1220050111,Dash,1220050111,Dash,1220050111,Dash,2220040111,Dash,18,51,0,path_grd_mid_small_043,,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,path_fly_close_small_032,5.0,3210040111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,path_grd_mid_small_040,,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,2220040111.0,Dash,path_fly_mid_elite1_802,,2210020111.0,Dash,2210020111.0,Dash,3210030111.0,Normal,2310020111.0,Normal,20,,,,,,,,,,
7015017,wave_campaign_hard_005,Defense,90,6,True,True,point_grd_cityforestunder_003_rightclear,point_fly_cityforestunder_003_rightclear,sbg_cityforestunder_003_rightclear,CityForestUnder,Night,ibg_cityforestunder_defense_001,,path_grd_mid_elite2_808,3220050111,Dash,3220050111.0,Dash,2320060211.0,Normal,2320060211.0,Normal,path_fly_mid_small_008,9.0,1210030111,Dash,1210030111,Dash,1210040111,Drop,2310030211,Drop,path_grd_mid_small_037,,3220050111,Jump,3220050111,Jump,3220020111,Jump,2320040211,Normal,path_fly_mid_elite1_802,,1210030111,Dash,1210030111,Dash,1210040111,Drop,2310030211,Drop,path_grd_mid_elite2_808,6.0,3220050111,Jump,3220050111,Jump,1320040211,Drop,2320060111,Drop,0,45,0,path_grd_mid_small_040,,3220050111.0,Dash,3220050111.0,Dash,2220050111.0,Normal,2320040211.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,
7015018,wave_campaign_hard_005,BaseDefense,60,7,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Night,ibg_cityforestunder_basedefense_001,,path_grd_mid_elite2_805,2220010111,Jump,2220010111.0,Jump,1320060211.0,Drop,1320060211.0,Drop,path_grd_far_small_038,4.0,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220040111,Dash,path_grd_mid_special_025,5.0,2120010111,Dash,2120010111,Dash,2220030111,Drop,2220040111,Drop,path_fly_mid_elite1_802,2.0,1210030111,Dash,1210030111,Dash,3210030111,Drop,1310040211,Drop,path_grd_mid_elite1_802,,2220010111,Dash,2220010111,Dash,2220040111,Drop,1320060111,Drop,0,63,12,path_grd_far_small_044,,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,path_grd_mid_small_075,5.0,2220010111.0,Jump,2220040111.0,Jump,2220010111.0,Jump,2220040111.0,Jump,path_grd_mid_special_025,,2220030111.0,Jump,2220030111.0,Jump,2220030111.0,Drop,1320060111.0,Drop,,,,,,,,,,,normal,,,,,,,,,,
7015019,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Night,ibg_cityforestunder_001,1310030111.0,path_grd_close_elite1_801,3220030111,Dash,3220030111.0,Dash,2220040111.0,Jump,2320050211.0,Jump,path_grd_far_small_033,7.0,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220040111,Dash,path_grd_mid_small_058,7.0,3220030111,Dash,3220030111,Dash,3220030111,Dash,2220040111,Dash,path_fly_mid_elite1_802,0.0,3210010111,Dash,3210010111,Dash,3210030111,Drop,1310030111,Drop,path_grd_far_small_044,6.0,2220030111,Jump,2220030111,Jump,2220030111,Jump,2220040111,Dash,9,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015020,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Night,ibg_cityforestunder_001,1310010111.0,path_grd_mid_special_025,1120010111,Jump,1120010111.0,Jump,1220030111.0,Drop,1320030211.0,Drop,path_fly_far_elite1_803,12.0,1110010111,Dash,1110010111,Dash,1210010111,Drop,1210040111,Drop,path_fly_mid_special_016,,1110010111,Drop,1110010111,Drop,1110010111,Drop,1110010111,Drop,path_fly_far_special_045,0.0,1110010111,Drop,1110010111,Drop,3210030111,Dash,1310010111,Drop,path_grd_mid_special_065,11.0,1120010111,Dash,1120010111,Dash,1220030111,Jump,2220040111,Jump,0,60,24,path_fly_mid_special_016,7.0,1110010111.0,Drop,1110010111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015021,wave_campaign_hard_005,Campaign,90,7,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Night,ibg_cityforestunder_001,3320070111.0,path_grd_close_small_054,3220040111,Drop,3220040111.0,Drop,3220040111.0,Drop,1320030211.0,Drop,path_grd_mid_elite1_802,8.0,2220030111,Dash,2220030111,Dash,3220020111,Drop,3320070211,Drop,path_grd_mid_small_043,4.0,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220030111,Dash,path_grd_close_small_069,11.0,3220040111,Dash,3220040111,Dash,3220040111,Dash,3220020111,Dash,path_fly_close_elite2_807,0.0,3210010111,Dash,3210010111,Dash,1310030211,Dash,1310030211,Dash,21,30,0,path_grd_mid_elite1_802,10.0,2220030111.0,Jump,2220030111.0,Jump,2220040111.0,Drop,3320070111.0,Drop,path_grd_mid_small_043,5.0,2220030111.0,Dash,2220040111.0,Dash,2220030111.0,Dash,2220040111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015024,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Night,ibg_cityforestunder_001,3320010111.0,path_grd_close_small_001,3220050111,Drop,3220050111.0,Drop,3120010111.0,Dash,3120010111.0,Dash,path_grd_close_small_013,4.0,3220040111,Jump,3220040111,Jump,3220040111,Jump,2320010211,Jump,path_fly_mid_small_050,8.0,1210030111,Dash,1210030111,Dash,1210030111,Dash,1210040111,Dash,path_grd_close_elite1_801,0.0,3220050111,Dash,3220050111,Dash,3220040111,Drop,3320010111,Drop,path_grd_mid_small_043,,3220040111,Dash,3220040111,Dash,3220040111,Dash,3220040111,Dash,21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015025,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Night,ibg_cityforestunder_001,1310020111.0,path_fly_mid_small_018,3210010111,Drop,3210010111.0,Drop,2110010111.0,Dash,2110010111.0,Dash,path_fly_close_small_029,6.0,2210010111,Drop,2210010111,Drop,2210010111,Drop,1310030211,Drop,path_grd_close_small_013,,2220020111,Dash,2220020111,Dash,2220020111,Dash,2220020111,Dash,path_fly_close_elite1_801,0.0,3210010111,Dash,3210010111,Dash,2210010111,Drop,1310020111,Drop,path_fly_mid_small_039,7.0,2210010111,Dash,2210010111,Dash,2210010111,Dash,2210010111,Dash,21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015026,wave_campaign_hard_005,Campaign,90,7,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Night,ibg_cityforestunder_001,1320060111.0,path_grd_mid_small_043,2220010111,Dash,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,path_fly_mid_elite2_808,,1210030111,Dash,1210030111,Dash,3310010211,Dash,3310010211,Dash,path_fly_far_small_054,6.0,1210030111,Dash,1210030111,Dash,1210030111,Dash,1210030111,Dash,path_grd_mid_special_025,14.0,2120010111,Dash,2120010111,Dash,2220010111,Drop,2220040111,Drop,path_fly_mid_elite1_802,0.0,1210030111,Dash,1210030111,Dash,3210030111,Drop,1310040211,Drop,0,54,6,path_grd_mid_elite1_802,10.0,2220010111.0,Jump,2220010111.0,Jump,2220040111.0,Drop,1320060111.0,Drop,path_fly_mid_small_024,5.0,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015027,wave_campaign_hard_005,BaseDefense,60,7,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Night,ibg_cityforestunder_basedefense_001,,path_grd_mid_elite1_802,3220050111,Dash,3220050111.0,Dash,3220070111.0,Drop,2320070211.0,Drop,path_grd_far_small_044,4.0,3220070111,Dash,2220040111,Dash,3220070111,Dash,2220040111,Dash,path_grd_mid_special_025,5.0,3120010111,Jump,3120010111,Jump,3220050111,Drop,2220040111,Drop,path_grd_mid_elite1_802,2.0,3220050111,Dash,3220050111,Dash,2220040111,Drop,2320070111,Drop,path_fly_mid_elite1_802,,2210020111,Dash,2210020111,Dash,3210030111,Drop,2310010211,Drop,0,57,12,path_grd_far_small_050,8.0,3220070111.0,Jump,2220040111.0,Jump,3220070111.0,Jump,2220040111.0,Jump,path_grd_mid_small_075,5.0,3220070111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,2220040111.0,Dash,path_fly_mid_elite1_802,,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,2310010111.0,Drop,,,,,,,,,,,normal,,,,,,,,,,
7015028,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Night,ibg_cityforestunder_001,3320010111.0,path_fly_far_small_040,1210020111,Dash,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,path_grd_mid_elite1_802,6.0,1220020111,Jump,1220020111,Jump,1220020111,Jump,2320010211,Jump,path_fly_mid_small_050,,2210010111,Drop,2210010111,Drop,2210010111,Drop,3210030111,Drop,path_grd_far_elite1_803,0.0,1220020111,Jump,1220020111,Jump,2220040111,Drop,3320010111,Drop,path_fly_mid_special_047,6.0,1210020111,Dash,1210020111,Dash,2210010111,Drop,2210010111,Drop,0,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015029,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Night,ibg_cityforestunder_001,3320040111.0,path_grd_close_small_042,1220010111,Dash,1220010111.0,Dash,1220010111.0,Dash,1220010111.0,Dash,path_grd_mid_elite1_802,6.0,1220010111,Jump,1220010111,Jump,3220020111,Drop,3320010211,Drop,path_grd_close_special_064,7.0,1220010111,Dash,1220010111,Dash,1220050111,Drop,1220050111,Drop,path_grd_mid_special_025,0.0,1220010111,Jump,1220010111,Jump,2220040111,Drop,3320040111,Drop,path_grd_close_small_042,8.0,1220050111,Dash,1220050111,Dash,1220050111,Dash,1220050111,Dash,27,30,0,path_grd_mid_small_012,,1220010111.0,Dash,1220010111.0,Dash,1220010111.0,Dash,1220010111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015030,wave_campaign_hard_005,Campaign,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Night,ibg_cityforestunder_001,2320050111.0,path_grd_close_elite1_801,2220010111,Dash,2220010111.0,Dash,2220040111.0,Drop,2320030211.0,Drop,path_grd_mid_small_055,5.0,2220010111,Drop,2220010111,Drop,2220010111,Drop,2320030211,Drop,path_fly_close_special_046,10.0,2110010111,Dash,2110010111,Dash,3210040111,Drop,3210030111,Drop,path_grd_mid_small_037,,2220010111,Dash,2220010111,Dash,2220010111,Dash,3220020111,Dash,path_grd_close_elite3_813,0.0,2220010111,Drop,2320030211,Drop,2320030211,Drop,2320050111,Drop,33,24,0,path_grd_mid_small_043,,2220010111.0,Dash,2220040111.0,Dash,2220010111.0,Dash,2220040111.0,Dash,path_grd_mid_small_070,8.0,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220040111.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015031,wave_campaign_hard_005,Defense,90,10,True,True,point_grd_cityforestunder_003_rightclear,point_fly_cityforestunder_003_rightclear,sbg_cityforestunder_003_rightclear,CityForestUnder,Night,ibg_cityforestunder_defense_001,,path_grd_close_special_064,1120010111,Dash,1120010111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,path_fly_mid_special_016,,1110010111,Drop,1110010111,Drop,3210020111,Normal,3210020111,Normal,path_grd_mid_special_025,,3120010111,Drop,3120010111,Drop,3220040111,Jump,2220040111,Jump,path_fly_mid_special_047,4.0,2110010111,Dash,2110010111,Dash,1210020111,Normal,1310020211,Normal,path_grd_close_special_024,,3120010111,Dash,3120010111,Dash,3220040111,Drop,3220040111,Drop,45,51,15,path_grd_far_special_066,,1120010111.0,Drop,1120010111.0,Drop,1120010111.0,Drop,1120010111.0,Drop,path_grd_mid_small_075,12.0,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,2220040111.0,Dash,path_grd_close_special_024,,2120010111.0,Jump,2120010111.0,Jump,3220040111.0,Drop,2320010111.0,Normal,,,,,,,,,,,20,,,,,,,,,,
7015032,wave_campaign_hard_005,BaseDefense,60,6,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Night,ibg_cityforestunder_basedefense_001,,path_grd_close_small_048,3220050111,Drop,3220050111.0,Drop,3220020111.0,Dash,3220020111.0,Dash,path_grd_mid_small_043,,3220050111,Jump,3220050111,Jump,3220050111,Jump,3220050111,Jump,path_grd_mid_small_040,,3220050111,Dash,3220020111,Dash,3220050111,Dash,3220020111,Dash,path_grd_mid_elite1_802,3.0,3220050111,Dash,3220050111,Dash,3220020111,Jump,2320030211,Jump,path_grd_close_small_069,,3220050111,Dash,3220050111,Dash,3220050111,Dash,3220020111,Dash,12,42,0,path_fly_mid_small_030,10.0,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,1210040111.0,Drop,path_grd_mid_small_075,5.0,3220050111.0,Jump,3220050111.0,Jump,3220050111.0,Jump,3220020111.0,Jump,path_grd_mid_elite1_802,7.0,3220050111.0,Dash,3220050111.0,Dash,3220020111.0,Drop,2320030111.0,Drop,,,,,,,,,,,normal,,,,,,,,,,
7015033,wave_campaign_hard_005,BaseDefense,60,7,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Night,ibg_cityforestunder_basedefense_001,,path_grd_mid_elite2_805,1220040111,Dash,1220040111.0,Dash,3320060211.0,Drop,3320060211.0,Drop,path_grd_close_small_042,4.0,1220050111,Dash,2220040111,Dash,1220050111,Dash,2220040111,Dash,path_grd_mid_special_025,5.0,1120010111,Jump,1120010111,Jump,1220050111,Drop,1220050111,Drop,path_fly_mid_elite2_808,2.0,3210020111,Dash,3210020111,Dash,3310020211,Dash,3310020211,Dash,path_grd_mid_elite1_802,8.0,1120010111,Jump,1120010111,Jump,1220050111,Drop,3320060111,Drop,12,63,0,path_grd_close_small_042,,1220050111.0,Jump,1220050111.0,Jump,1220050111.0,Jump,1220050111.0,Jump,path_grd_mid_small_076,5.0,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,2220040111.0,Dash,path_grd_mid_special_025,,1120010111.0,Dash,1120010111.0,Dash,1220050111.0,Drop,3320060111.0,Drop,,,,,,,,,,,normal,,,,,,,,,,
7015034,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Night,ibg_cityforestunder_001,2320020111.0,path_grd_mid_small_068,3220050111,Dash,3220050111.0,Dash,3220070111.0,Drop,3320050211.0,Drop,path_grd_mid_small_043,7.0,3220070111,Dash,3220070111,Dash,3220050111,Dash,3220050111,Dash,path_grd_close_small_048,,3220050111,Drop,3220050111,Drop,3220050111,Drop,3220050111,Drop,path_grd_mid_elite1_802,0.0,3220050111,Dash,3220050111,Dash,3220070111,Drop,2320020111,Drop,path_grd_mid_small_049,11.0,3220050111,Drop,3220070111,Drop,3220050111,Drop,3220070111,Drop,6,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015035,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Night,ibg_cityforestunder_001,2320030111.0,path_grd_far_small_003,1220030111,Drop,1220030111.0,Drop,3220070111.0,Jump,3220070111.0,Jump,path_grd_mid_small_070,7.0,1220030111,Dash,1220030111,Dash,1220030111,Dash,2320030211,Drop,path_fly_mid_small_053,7.0,1210020111,Drop,1210020111,Drop,1210020111,Drop,3210030111,Drop,path_grd_mid_elite1_802,0.0,1220030111,Dash,1220030111,Dash,3220070111,Drop,2320030111,Drop,path_grd_far_small_074,7.0,1220030111,Drop,1220030111,Drop,3220070111,Drop,2220040111,Dash,0,21,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015036,wave_campaign_hard_005,Campaign,90,7,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Night,ibg_cityforestunder_001,2320030111.0,path_grd_close_elite1_801,1220010111,Dash,1220010111.0,Dash,3220020111.0,Jump,2320030211.0,Jump,path_grd_mid_small_055,10.0,1220010111,Drop,1220010111,Drop,1220010111,Drop,2320030211,Drop,path_fly_close_small_029,,1210020111,Drop,1210020111,Drop,1210020111,Drop,3210030111,Drop,path_grd_mid_small_070,9.0,1220010111,Dash,1220010111,Dash,1220010111,Dash,3220020111,Dash,path_grd_close_elite2_804,0.0,1220010111,Jump,1220010111,Jump,2320030211,Drop,2320030211,Drop,24,33,0,path_grd_mid_special_025,5.0,1220010111.0,Jump,1220010111.0,Jump,3220020111.0,Drop,2320030111.0,Drop,path_fly_mid_small_053,10.0,1210020111.0,Drop,1210020111.0,Drop,1210020111.0,Drop,3210030111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015037,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Night,ibg_cityforestunder_001,1310020111.0,path_fly_mid_small_036,3210020111,Dash,3210020111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,path_grd_close_elite1_801,6.0,3220040111,Dash,3220040111,Dash,2220040111,Drop,3320010211,Drop,path_grd_mid_small_058,,3220040111,Dash,3220040111,Dash,3220040111,Dash,2220040111,Dash,path_fly_close_elite1_801,0.0,3210020111,Dash,3210020111,Dash,1210040111,Drop,1310020111,Drop,path_grd_close_special_064,6.0,3220040111,Dash,3220040111,Dash,3220040111,Drop,2220040111,Drop,33,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015038,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Night,ibg_cityforestunder_001,3320050111.0,path_grd_close_small_067,3220030111,Dash,3220030111.0,Dash,3220030111.0,Drop,2320020211.0,Drop,path_grd_mid_small_012,,3220030111,Dash,3220030111,Dash,1220050111,Dash,1220050111,Dash,path_grd_mid_small_046,4.0,1220050111,Drop,1220050111,Drop,1220050111,Drop,1220050111,Drop,path_grd_close_elite1_801,0.0,2120010111,Jump,2120010111,Jump,2220040111,Drop,3320050111,Drop,path_grd_mid_small_043,6.0,1220050111,Dash,1220050111,Dash,1220050111,Dash,1220050111,Dash,30,18,0,path_grd_close_special_064,3.0,2120010111.0,Dash,2120010111.0,Dash,1220050111.0,Drop,1220050111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
