id,event_type,scaling_type,difficulty_condition_type,difficulty_condition_value,chapter_condition_type,chapter_condition_value,weight,spot_autocontrol,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_id,use_oc_mode,use_season_id,battle_event_group
111011143,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6403001,False,0,0
111011144,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6403002,False,0,0
111011145,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6403003,False,0,0
111011146,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6403004,False,0,0
111011147,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6403005,False,0,0
111011148,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6403006,False,0,0
111011149,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6403008,False,0,0
111011150,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6403011,False,0,0
111011151,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6403012,False,0,0
111011152,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6403014,False,0,0
111011153,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6403015,False,0,0
111011154,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6403016,False,0,0
111011155,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6403017,False,0,0
111011156,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6403018,False,0,0
111011157,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6404001,False,0,0
111011158,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6404002,False,0,0
111011159,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6404003,False,0,0
111011160,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6404004,False,0,0
111011161,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6404005,False,0,0
111011162,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6404006,False,0,0
111011163,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6404008,False,0,0
111011164,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6404011,False,0,0
111011165,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6404012,False,0,0
111011166,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6404014,False,0,0
111011167,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6404015,False,0,0
111011168,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6404016,False,0,0
111011169,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6404017,False,0,0
111011170,NormalBattle,DataRef,Range,1,Range,1,10000,True,2,2,3620,10000,True,6404018,False,0,0
111021101,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6400007,False,0,0
111021102,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6400009,False,0,0
111021103,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6400010,False,0,0
111021104,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6400013,False,0,0
111021105,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6400019,False,0,0
111021106,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6400020,False,0,0
111021107,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6401007,False,0,0
111021108,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6401009,False,0,0
111021109,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6401010,False,0,0
111021110,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6401013,False,0,0
111021111,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6401019,False,0,0
111021112,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6401020,False,0,0
111021113,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6402007,False,0,0
111021114,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6402009,False,0,0
111021115,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6402010,False,0,0
111021116,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6402013,False,0,0
111021117,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6402019,False,0,0
111021118,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6402020,False,0,0
111021119,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6403007,False,0,0
111021120,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6403009,False,0,0
111021121,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6403010,False,0,0
111021122,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6403013,False,0,0
111021123,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6403019,False,0,0
111021124,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6403020,False,0,0
111021125,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6404007,False,0,0
111021126,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6404009,False,0,0
111021127,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6404010,False,0,0
111021128,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6404013,False,0,0
111021129,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6404019,False,0,0
111021130,NormalBattle,DataRef,Range,2,Range,1,10000,True,2,2,3620,10000,True,6404020,False,0,0
122992101,NormalBattle,None,Select,99999,Select,1,10000,True,2,2,100,10000,True,6400001,False,0,0
211011101,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6410001,False,0,0
211011102,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6410002,False,0,0
211011103,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6410015,False,0,0
211011104,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6410016,False,0,0
211011105,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6411001,False,0,0
211011106,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6411002,False,0,0
211011107,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6411015,False,0,0
211011108,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6411016,False,0,0
211011109,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6412001,False,0,0
211011110,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6412002,False,0,0
211011111,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6412015,False,0,0
211011112,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6412016,False,0,0
211011113,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6413001,False,0,0
211011114,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6413002,False,0,0
211011115,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6413015,False,0,0
211011116,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6413016,False,0,0
211011117,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6414001,False,0,0
211011118,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6414002,False,0,0
211011119,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6414015,False,0,0
211011120,EliteBattle,DataRef,Range,1,Range,1,3300,True,3,3,3640,10000,False,6414016,False,0,0
211021101,EliteBattle,DataRef,Range,2,Range,1,3300,True,3,3,3640,10000,False,6410003,False,0,0
211021102,EliteBattle,DataRef,Range,2,Range,1,3300,True,3,3,3640,10000,False,6410004,False,0,0
211021103,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6410005,False,0,0
211021104,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6410007,False,0,0
211021105,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6410010,False,0,0
211021106,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6410012,False,0,0
211021107,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6410017,False,0,0
211021108,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6410018,False,0,0
211021109,EliteBattle,DataRef,Range,2,Range,1,3300,True,3,3,3640,10000,False,6411003,False,0,0
211021110,EliteBattle,DataRef,Range,2,Range,1,3300,True,3,3,3640,10000,False,6411004,False,0,0
211021111,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6411005,False,0,0
211021112,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6411007,False,0,0
211021113,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6411010,False,0,0
211021114,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6411012,False,0,0
211021115,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6411017,False,0,0
211021116,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6411018,False,0,0
211021117,EliteBattle,DataRef,Range,2,Range,1,3300,True,3,3,3640,10000,False,6412003,False,0,0
211021118,EliteBattle,DataRef,Range,2,Range,1,3300,True,3,3,3640,10000,False,6412004,False,0,0
211021119,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6412005,False,0,0
211021120,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6412007,False,0,0
211021121,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6412010,False,0,0
211021122,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6412012,False,0,0
211021123,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6412017,False,0,0
211021124,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6412018,False,0,0
211021125,EliteBattle,DataRef,Range,2,Range,1,3300,True,3,3,3640,10000,False,6413003,False,0,0
211021126,EliteBattle,DataRef,Range,2,Range,1,3300,True,3,3,3640,10000,False,6413004,False,0,0
211021127,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6413005,False,0,0
211021128,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6413007,False,0,0
211021129,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6413010,False,0,0
211021130,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6413012,False,0,0
211021131,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6413017,False,0,0
211021132,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6413018,False,0,0
211021133,EliteBattle,DataRef,Range,2,Range,1,3300,True,3,3,3640,10000,False,6414003,False,0,0
211021134,EliteBattle,DataRef,Range,2,Range,1,3300,True,3,3,3640,10000,False,6414004,False,0,0
211021135,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6414005,False,0,0
211021136,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6414007,False,0,0
211021137,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6414010,False,0,0
211021138,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6414012,False,0,0
211021139,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6414017,False,0,0
211021140,EliteBattle,DataRef,Range,2,Range,1,5500,True,3,3,3640,10000,False,6414018,False,0,0
211031101,EliteBattle,DataRef,Range,3,Range,1,5500,True,3,3,3640,10000,False,6410019,False,0,0
211031102,EliteBattle,DataRef,Range,3,Range,1,5500,True,3,3,3640,10000,False,6410020,False,0,0
211031103,EliteBattle,DataRef,Range,3,Range,1,5000,True,3,3,3640,10000,False,6410013,False,0,0
211031104,EliteBattle,DataRef,Range,3,Range,1,5500,True,3,3,3640,10000,False,6411019,False,0,0
211031105,EliteBattle,DataRef,Range,3,Range,1,5500,True,3,3,3640,10000,False,6411020,False,0,0
211031106,EliteBattle,DataRef,Range,3,Range,1,5000,True,3,3,3640,10000,False,6411013,False,0,0
211031107,EliteBattle,DataRef,Range,3,Range,1,5500,True,3,3,3640,10000,False,6412019,False,0,0
211031108,EliteBattle,DataRef,Range,3,Range,1,5500,True,3,3,3640,10000,False,6412020,False,0,0
211031109,EliteBattle,DataRef,Range,3,Range,1,5000,True,3,3,3640,10000,False,6412013,False,0,0
211031110,EliteBattle,DataRef,Range,3,Range,1,5500,True,3,3,3640,10000,False,6413019,False,0,0
211031111,EliteBattle,DataRef,Range,3,Range,1,5500,True,3,3,3640,10000,False,6413020,False,0,0
211031112,EliteBattle,DataRef,Range,3,Range,1,5000,True,3,3,3640,10000,False,6413013,False,0,0
211031113,EliteBattle,DataRef,Range,3,Range,1,5500,True,3,3,3640,10000,False,6414019,False,0,0
211031114,EliteBattle,DataRef,Range,3,Range,1,5500,True,3,3,3640,10000,False,6414020,False,0,0
211031115,EliteBattle,DataRef,Range,3,Range,1,5000,True,3,3,3640,10000,False,6414013,False,0,0
211041101,EliteBattle,DataRef,Range,4,Range,1,5500,True,3,3,3640,10000,False,6410006,False,0,0
211041102,EliteBattle,DataRef,Range,4,Range,1,5000,True,3,3,3640,10000,False,6410009,False,0,0
211041103,EliteBattle,DataRef,Range,4,Range,1,10000,True,3,3,3640,10000,False,6410011,False,0,0
211041104,EliteBattle,DataRef,Range,4,Range,1,5500,True,3,3,3640,10000,False,6411006,False,0,0
211041105,EliteBattle,DataRef,Range,4,Range,1,5000,True,3,3,3640,10000,False,6411009,False,0,0
211041106,EliteBattle,DataRef,Range,4,Range,1,10000,True,3,3,3640,10000,False,6411011,False,0,0
211041107,EliteBattle,DataRef,Range,4,Range,1,5500,True,3,3,3640,10000,False,6412006,False,0,0
211041108,EliteBattle,DataRef,Range,4,Range,1,5000,True,3,3,3640,10000,False,6412009,False,0,0
211041109,EliteBattle,DataRef,Range,4,Range,1,10000,True,3,3,3640,10000,False,6412011,False,0,0
211041110,EliteBattle,DataRef,Range,4,Range,1,5500,True,3,3,3640,10000,False,6413006,False,0,0
211041111,EliteBattle,DataRef,Range,4,Range,1,5000,True,3,3,3640,10000,False,6413009,False,0,0
211041112,EliteBattle,DataRef,Range,4,Range,1,10000,True,3,3,3640,10000,False,6413011,False,0,0
211041113,EliteBattle,DataRef,Range,4,Range,1,5500,True,3,3,3640,10000,False,6414006,False,0,0
211041114,EliteBattle,DataRef,Range,4,Range,1,5000,True,3,3,3640,10000,False,6414009,False,0,0
211041115,EliteBattle,DataRef,Range,4,Range,1,10000,True,3,3,3640,10000,False,6414011,False,0,0
211051101,EliteBattle,DataRef,Range,5,Range,1,5000,True,3,3,3640,10000,False,6410008,False,0,0
211051102,EliteBattle,DataRef,Range,5,Range,1,5000,True,3,3,3640,10000,False,6410014,False,0,0
211051103,EliteBattle,DataRef,Range,5,Range,1,5000,True,3,3,3640,10000,False,6411008,False,0,0
211051104,EliteBattle,DataRef,Range,5,Range,1,5000,True,3,3,3640,10000,False,6411014,False,0,0
211051105,EliteBattle,DataRef,Range,5,Range,1,5000,True,3,3,3640,10000,False,6412008,False,0,0
211051106,EliteBattle,DataRef,Range,5,Range,1,5000,True,3,3,3640,10000,False,6412014,False,0,0
211051107,EliteBattle,DataRef,Range,5,Range,1,5000,True,3,3,3640,10000,False,6413008,False,0,0
211051108,EliteBattle,DataRef,Range,5,Range,1,5000,True,3,3,3640,10000,False,6413014,False,0,0
211051109,EliteBattle,DataRef,Range,5,Range,1,5000,True,3,3,3640,10000,False,6414008,False,0,0
211051110,EliteBattle,DataRef,Range,5,Range,1,5000,True,3,3,3640,10000,False,6414014,False,0,0
222992101,EliteBattle,None,Select,99999,Select,1,10000,True,3,3,100,10000,True,6410001,False,0,0
312011101,BossBattle,DataRef,Select,1,Range,1,10000,True,3,3,3640,10000,False,6490001,False,0,0
311021101,BossBattle,DataRef,Range,2,Range,1,10000,True,3,3,3640,10000,False,6490101,False,0,0
311021102,BossBattle,DataRef,Range,2,Range,1,10000,True,3,3,3640,10000,False,6490102,False,0,0
311021103,BossBattle,DataRef,Range,2,Range,1,10000,True,3,3,3640,10000,False,6490103,False,0,0
311021104,BossBattle,DataRef,Range,2,Range,1,10000,True,3,3,3640,10000,False,6490104,False,0,0
311031101,BossBattle,DataRef,Range,3,Range,1,10000,True,3,3,3640,10000,False,6490201,False,0,0
311031102,BossBattle,DataRef,Range,3,Range,1,10000,True,3,3,3640,10000,False,6490202,False,0,0
311031103,BossBattle,DataRef,Range,3,Range,1,10000,True,3,3,3640,10000,False,6490203,False,0,0
311041101,BossBattle,DataRef,Range,4,Range,1,10000,True,3,3,3640,10000,False,6490301,False,0,0
311041102,BossBattle,DataRef,Range,4,Range,1,10000,True,3,3,3640,10000,False,6490302,False,0,0
311041103,BossBattle,DataRef,Range,4,Range,1,10000,True,3,3,3640,10000,False,6490303,False,0,0
311041104,BossBattle,DataRef,Range,4,Range,1,10000,True,3,3,3640,10000,False,6490304,False,0,0
311041105,BossBattle,DataRef,Range,4,Range,1,10000,True,3,3,3640,10000,False,6490305,False,0,0
311041106,BossBattle,DataRef,Range,4,Range,1,10000,True,3,3,3640,10000,False,6490306,False,0,0
311051101,BossBattle,DataRef,Range,5,Range,1,10000,True,3,3,3640,10000,False,6490401,False,0,0
311051102,BossBattle,DataRef,Range,5,Range,1,10000,True,3,3,3640,10000,False,6490402,False,0,0
311051103,BossBattle,DataRef,Range,5,Range,1,10000,True,3,3,3640,10000,False,6490403,False,0,0
311051104,BossBattle,DataRef,Range,5,Range,1,10000,True,3,3,3640,10000,False,6490404,False,0,0
311061101,BossBattle,DataRef,Range,6,Range,1,10000,True,3,3,3640,10000,False,6490501,False,0,0
311061102,BossBattle,DataRef,Range,6,Range,1,10000,True,3,3,3640,10000,False,6490502,False,0,0
311061103,BossBattle,DataRef,Range,6,Range,1,10000,True,3,3,3640,10000,False,6490503,False,0,0
311061104,BossBattle,DataRef,Range,6,Range,1,10000,True,3,3,3640,10000,False,6490504,False,0,0
311061105,BossBattle,DataRef,Range,6,Range,1,10000,True,3,3,3640,10000,False,6490505,False,0,0
322992101,BossBattle,None,Select,99999,Select,1,10000,True,3,3,100,10000,False,6490001,False,0,0
421011101,EventBossBattle,None,Range,1,Range,1,10000,False,5,30,3640,10000,False,6600801,False,0,0
421011102,EventBossBattle,None,Range,1,Range,1,10000,False,5,30,3640,10000,False,6600802,False,0,0
421011103,EventBossBattle,None,Range,1,Range,1,10000,False,5,30,3640,10000,False,6600803,False,0,0
511100001,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420001,True,1,0
511100002,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420002,True,1,0
511100003,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420003,True,1,0
511100004,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420004,True,1,0
511100005,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420005,True,1,0
511100006,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420006,True,1,0
511100007,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420007,True,1,0
511100008,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420008,True,1,0
511100009,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420009,True,1,0
511100010,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420010,True,1,0
511100011,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420011,True,1,0
511100012,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420012,True,1,0
511100013,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420013,True,1,0
511100014,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420014,True,1,0
511100015,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420015,True,1,0
511100016,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421001,True,1,0
511100017,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421002,True,1,0
511100018,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421003,True,1,0
511100019,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421004,True,1,0
511100020,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421005,True,1,0
511100021,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421006,True,1,0
511100022,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421007,True,1,0
511100023,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421008,True,1,0
511100024,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421009,True,1,0
511100025,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421010,True,1,0
511100026,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421011,True,1,0
511100027,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421012,True,1,0
511100028,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421013,True,1,0
511100029,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421014,True,1,0
511100030,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421015,True,1,0
