id,group_id,second_group_id,grade,group_rate,Stat_Type_1,Stat_CalcType_1,Stat_Value_1,locale_name,iconResource
210,1,2,10,0,stat_atk,Add,12.0,Locale_Event:Event_NKSminigame_System_StatCategory_att_S,icn_nks_attack
301,2,1,1,3500,stat_atkspd,Multi,1.05,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_A,icn_nks_attackspeed
302,2,1,2,0,stat_atkspd,Multi,1.07,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_A,icn_nks_attackspeed
303,2,1,3,0,stat_atkspd,Multi,1.1,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_A,icn_nks_attackspeed
304,2,1,4,0,stat_atkspd,Multi,1.15,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_A,icn_nks_attackspeed
305,2,1,5,0,stat_atkspd,Multi,1.17,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_A,icn_nks_attackspeed
306,2,1,6,0,stat_atkspd,Multi,1.2,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_A,icn_nks_attackspeed
307,2,1,7,0,stat_atkspd,Multi,1.25,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_A,icn_nks_attackspeed
308,2,1,8,0,stat_atkspd,Multi,1.27,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_A,icn_nks_attackspeed
309,2,1,9,0,stat_atkspd,Multi,1.3,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_A,icn_nks_attackspeed
310,2,1,10,0,stat_atkspd,Multi,1.35,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_A,icn_nks_attackspeed
401,2,2,1,1500,stat_atkspd,Multi,1.05,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_S,icn_nks_attackspeed
402,2,2,2,0,stat_atkspd,Multi,1.1,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_S,icn_nks_attackspeed
403,2,2,3,0,stat_atkspd,Multi,1.15,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_S,icn_nks_attackspeed
404,2,2,4,0,stat_atkspd,Multi,1.2,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_S,icn_nks_attackspeed
405,2,2,5,0,stat_atkspd,Multi,1.25,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_S,icn_nks_attackspeed
406,2,2,6,0,stat_atkspd,Multi,1.3,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_S,icn_nks_attackspeed
407,2,2,7,0,stat_atkspd,Multi,1.35,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_S,icn_nks_attackspeed
408,2,2,8,0,stat_atkspd,Multi,1.4,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_S,icn_nks_attackspeed
409,2,2,9,0,stat_atkspd,Multi,1.45,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_S,icn_nks_attackspeed
410,2,2,10,0,stat_atkspd,Multi,1.5,Locale_Event:Event_NKSminigame_System_StatCategory_attSpd_S,icn_nks_attackspeed
501,3,1,1,8500,stat_projSpd,Multi,1.05,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_A,icn_nks_projspeed
502,3,1,2,0,stat_projSpd,Multi,1.07,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_A,icn_nks_projspeed
503,3,1,3,0,stat_projSpd,Multi,1.1,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_A,icn_nks_projspeed
504,3,1,4,0,stat_projSpd,Multi,1.15,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_A,icn_nks_projspeed
505,3,1,5,0,stat_projSpd,Multi,1.17,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_A,icn_nks_projspeed
506,3,1,6,0,stat_projSpd,Multi,1.2,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_A,icn_nks_projspeed
507,3,1,7,0,stat_projSpd,Multi,1.25,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_A,icn_nks_projspeed
508,3,1,8,0,stat_projSpd,Multi,1.27,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_A,icn_nks_projspeed
509,3,1,9,0,stat_projSpd,Multi,1.3,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_A,icn_nks_projspeed
510,3,1,10,0,stat_projSpd,Multi,1.35,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_A,icn_nks_projspeed
601,3,2,1,3000,stat_projSpd,Multi,1.05,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_S,icn_nks_projspeed
602,3,2,2,0,stat_projSpd,Multi,1.1,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_S,icn_nks_projspeed
603,3,2,3,0,stat_projSpd,Multi,1.15,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_S,icn_nks_projspeed
604,3,2,4,0,stat_projSpd,Multi,1.2,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_S,icn_nks_projspeed
605,3,2,5,0,stat_projSpd,Multi,1.25,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_S,icn_nks_projspeed
606,3,2,6,0,stat_projSpd,Multi,1.3,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_S,icn_nks_projspeed
607,3,2,7,0,stat_projSpd,Multi,1.35,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_S,icn_nks_projspeed
608,3,2,8,0,stat_projSpd,Multi,1.4,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_S,icn_nks_projspeed
609,3,2,9,0,stat_projSpd,Multi,1.45,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_S,icn_nks_projspeed
610,3,2,10,0,stat_projSpd,Multi,1.5,Locale_Event:Event_NKSminigame_System_StatCategory_pjSpd_S,icn_nks_projspeed
701,4,1,1,20000,stat_hp,Add,10.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_A,icn_nks_hp
702,4,1,2,0,stat_hp,Add,20.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_A,icn_nks_hp
703,4,1,3,0,stat_hp,Add,30.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_A,icn_nks_hp
704,4,1,4,0,stat_hp,Add,40.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_A,icn_nks_hp
705,4,1,5,0,stat_hp,Add,50.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_A,icn_nks_hp
706,4,1,6,0,stat_hp,Add,60.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_A,icn_nks_hp
707,4,1,7,0,stat_hp,Add,70.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_A,icn_nks_hp
708,4,1,8,0,stat_hp,Add,80.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_A,icn_nks_hp
709,4,1,9,0,stat_hp,Add,90.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_A,icn_nks_hp
710,4,1,10,0,stat_hp,Add,100.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_A,icn_nks_hp
801,4,2,1,8500,stat_hp,Add,10.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_S,icn_nks_hp
802,4,2,2,0,stat_hp,Add,30.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_S,icn_nks_hp
803,4,2,3,0,stat_hp,Add,50.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_S,icn_nks_hp
804,4,2,4,0,stat_hp,Add,70.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_S,icn_nks_hp
805,4,2,5,0,stat_hp,Add,90.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_S,icn_nks_hp
806,4,2,6,0,stat_hp,Add,110.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_S,icn_nks_hp
807,4,2,7,0,stat_hp,Add,130.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_S,icn_nks_hp
808,4,2,8,0,stat_hp,Add,150.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_S,icn_nks_hp
809,4,2,9,0,stat_hp,Add,170.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_S,icn_nks_hp
810,4,2,10,0,stat_hp,Add,200.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxHp_S,icn_nks_hp
901,5,1,1,1500,stat_revivecount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_A,icn_nks_maxrevivecount
902,5,1,2,0,stat_revivecount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_A,icn_nks_maxrevivecount
903,5,1,3,0,stat_revivecount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_A,icn_nks_maxrevivecount
904,5,1,4,0,stat_revivecount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_A,icn_nks_maxrevivecount
905,5,1,5,0,stat_revivecount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_A,icn_nks_maxrevivecount
906,5,1,6,0,stat_revivecount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_A,icn_nks_maxrevivecount
907,5,1,7,0,stat_revivecount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_A,icn_nks_maxrevivecount
908,5,1,8,0,stat_revivecount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_A,icn_nks_maxrevivecount
909,5,1,9,0,stat_revivecount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_A,icn_nks_maxrevivecount
910,5,1,10,0,stat_revivecount,Add,2.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_A,icn_nks_maxrevivecount
1001,5,2,1,500,stat_revivecount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_S,icn_nks_maxrevivecount
1002,5,2,2,0,stat_revivecount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_S,icn_nks_maxrevivecount
1003,5,2,3,0,stat_revivecount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_S,icn_nks_maxrevivecount
1004,5,2,4,0,stat_revivecount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_S,icn_nks_maxrevivecount
1005,5,2,5,0,stat_revivecount,Add,2.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_S,icn_nks_maxrevivecount
1006,5,2,6,0,stat_revivecount,Add,2.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_S,icn_nks_maxrevivecount
1007,5,2,7,0,stat_revivecount,Add,2.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_S,icn_nks_maxrevivecount
1008,5,2,8,0,stat_revivecount,Add,2.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_S,icn_nks_maxrevivecount
1009,5,2,9,0,stat_revivecount,Add,2.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_S,icn_nks_maxrevivecount
1010,5,2,10,0,stat_revivecount,Add,3.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxRevive_S,icn_nks_maxrevivecount
1101,6,1,1,15500,stat_def,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_A,icn_nks_defense
1102,6,1,2,0,stat_def,Add,2.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_A,icn_nks_defense
1103,6,1,3,0,stat_def,Add,3.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_A,icn_nks_defense
1104,6,1,4,0,stat_def,Add,4.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_A,icn_nks_defense
1105,6,1,5,0,stat_def,Add,5.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_A,icn_nks_defense
1106,6,1,6,0,stat_def,Add,6.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_A,icn_nks_defense
1107,6,1,7,0,stat_def,Add,7.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_A,icn_nks_defense
1108,6,1,8,0,stat_def,Add,8.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_A,icn_nks_defense
1109,6,1,9,0,stat_def,Add,9.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_A,icn_nks_defense
1110,6,1,10,0,stat_def,Add,10.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_A,icn_nks_defense
1201,6,2,1,6500,stat_def,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_S,icn_nks_defense
1202,6,2,2,0,stat_def,Add,3.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_S,icn_nks_defense
1203,6,2,3,0,stat_def,Add,5.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_S,icn_nks_defense
1204,6,2,4,0,stat_def,Add,7.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_S,icn_nks_defense
1205,6,2,5,0,stat_def,Add,9.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_S,icn_nks_defense
1206,6,2,6,0,stat_def,Add,12.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_S,icn_nks_defense
1207,6,2,7,0,stat_def,Add,14.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_S,icn_nks_defense
1208,6,2,8,0,stat_def,Add,16.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_S,icn_nks_defense
1209,6,2,9,0,stat_def,Add,18.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_S,icn_nks_defense
1210,6,2,10,0,stat_def,Add,20.0,Locale_Event:Event_NKSminigame_System_StatCategory_def_S,icn_nks_defense
1301,7,1,1,8500,stat_mvSpd,Add,0.3,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_A,icn_nks_speed
1302,7,1,2,0,stat_mvSpd,Add,0.4,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_A,icn_nks_speed
1303,7,1,3,0,stat_mvSpd,Add,0.5,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_A,icn_nks_speed
1304,7,1,4,0,stat_mvSpd,Add,0.62,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_A,icn_nks_speed
1305,7,1,5,0,stat_mvSpd,Add,0.76,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_A,icn_nks_speed
1306,7,1,6,0,stat_mvSpd,Add,0.92,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_A,icn_nks_speed
1307,7,1,7,0,stat_mvSpd,Add,1.08,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_A,icn_nks_speed
1308,7,1,8,0,stat_mvSpd,Add,1.28,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_A,icn_nks_speed
1309,7,1,9,0,stat_mvSpd,Add,1.46,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_A,icn_nks_speed
1310,7,1,10,0,stat_mvSpd,Add,1.66,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_A,icn_nks_speed
1401,7,2,1,2000,stat_mvSpd,Add,0.5,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_S,icn_nks_speed
1402,7,2,2,0,stat_mvSpd,Add,0.65,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_S,icn_nks_speed
1403,7,2,3,0,stat_mvSpd,Add,0.85,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_S,icn_nks_speed
1404,7,2,4,0,stat_mvSpd,Add,1.05,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_S,icn_nks_speed
1405,7,2,5,0,stat_mvSpd,Add,1.28,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_S,icn_nks_speed
1406,7,2,6,0,stat_mvSpd,Add,1.51,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_S,icn_nks_speed
1407,7,2,7,0,stat_mvSpd,Add,1.78,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_S,icn_nks_speed
1408,7,2,8,0,stat_mvSpd,Add,2.05,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_S,icn_nks_speed
1409,7,2,9,0,stat_mvSpd,Add,2.35,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_S,icn_nks_speed
1410,7,2,10,0,stat_mvSpd,Add,2.65,Locale_Event:Event_NKSminigame_System_StatCategory_mvSpd_S,icn_nks_speed
1501,8,1,1,6000,stat_projSize,Multi,1.05,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_A,icn_nks_projsize
1502,8,1,2,0,stat_projSize,Multi,1.07,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_A,icn_nks_projsize
1503,8,1,3,0,stat_projSize,Multi,1.09,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_A,icn_nks_projsize
1504,8,1,4,0,stat_projSize,Multi,1.1,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_A,icn_nks_projsize
1505,8,1,5,0,stat_projSize,Multi,1.13,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_A,icn_nks_projsize
1506,8,1,6,0,stat_projSize,Multi,1.16,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_A,icn_nks_projsize
1507,8,1,7,0,stat_projSize,Multi,1.19,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_A,icn_nks_projsize
1508,8,1,8,0,stat_projSize,Multi,1.2,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_A,icn_nks_projsize
1509,8,1,9,0,stat_projSize,Multi,1.25,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_A,icn_nks_projsize
1510,8,1,10,0,stat_projSize,Multi,1.3,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_A,icn_nks_projsize
1601,8,2,1,500,stat_projSize,Multi,1.05,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_S,icn_nks_projsize
1602,8,2,2,0,stat_projSize,Multi,1.09,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_S,icn_nks_projsize
1603,8,2,3,0,stat_projSize,Multi,1.1,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_S,icn_nks_projsize
1604,8,2,4,0,stat_projSize,Multi,1.16,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_S,icn_nks_projsize
1605,8,2,5,0,stat_projSize,Multi,1.19,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_S,icn_nks_projsize
1606,8,2,6,0,stat_projSize,Multi,1.25,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_S,icn_nks_projsize
1607,8,2,7,0,stat_projSize,Multi,1.35,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_S,icn_nks_projsize
1608,8,2,8,0,stat_projSize,Multi,1.4,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_S,icn_nks_projsize
1609,8,2,9,0,stat_projSize,Multi,1.5,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_S,icn_nks_projsize
1610,8,2,10,0,stat_projSize,Multi,1.7,Locale_Event:Event_NKSminigame_System_StatCategory_pjSize_S,icn_nks_projsize
1701,9,1,1,1500,stat_magnet,Add,1.1,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_A,icn_nks_magnet
1702,9,1,2,0,stat_magnet,Add,1.2,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_A,icn_nks_magnet
1703,9,1,3,0,stat_magnet,Add,1.3,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_A,icn_nks_magnet
1704,9,1,4,0,stat_magnet,Add,1.4,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_A,icn_nks_magnet
1705,9,1,5,0,stat_magnet,Add,1.5,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_A,icn_nks_magnet
1706,9,1,6,0,stat_magnet,Add,1.6,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_A,icn_nks_magnet
1707,9,1,7,0,stat_magnet,Add,1.7,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_A,icn_nks_magnet
1708,9,1,8,0,stat_magnet,Add,1.8,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_A,icn_nks_magnet
1709,9,1,9,0,stat_magnet,Add,1.9,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_A,icn_nks_magnet
1710,9,1,10,0,stat_magnet,Add,2.0,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_A,icn_nks_magnet
1801,9,2,1,500,stat_magnet,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_S,icn_nks_magnet
1802,9,2,2,0,stat_magnet,Add,1.4,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_S,icn_nks_magnet
1803,9,2,3,0,stat_magnet,Add,1.6,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_S,icn_nks_magnet
1804,9,2,4,0,stat_magnet,Add,1.8,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_S,icn_nks_magnet
1805,9,2,5,0,stat_magnet,Add,2.0,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_S,icn_nks_magnet
1806,9,2,6,0,stat_magnet,Add,2.2,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_S,icn_nks_magnet
1807,9,2,7,0,stat_magnet,Add,2.4,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_S,icn_nks_magnet
1808,9,2,8,0,stat_magnet,Add,2.6,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_S,icn_nks_magnet
1809,9,2,9,0,stat_magnet,Add,2.8,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_S,icn_nks_magnet
1810,9,2,10,0,stat_magnet,Add,3.0,Locale_Event:Event_NKSminigame_System_StatCategory_magnet_S,icn_nks_magnet
1901,10,1,1,3500,stat_rerollcount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_A,icn_nks_maxrerollcount
1902,10,1,2,0,stat_rerollcount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_A,icn_nks_maxrerollcount
1903,10,1,3,0,stat_rerollcount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_A,icn_nks_maxrerollcount
1904,10,1,4,0,stat_rerollcount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_A,icn_nks_maxrerollcount
1905,10,1,5,0,stat_rerollcount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_A,icn_nks_maxrerollcount
1906,10,1,6,0,stat_rerollcount,Add,2.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_A,icn_nks_maxrerollcount
1907,10,1,7,0,stat_rerollcount,Add,2.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_A,icn_nks_maxrerollcount
1908,10,1,8,0,stat_rerollcount,Add,2.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_A,icn_nks_maxrerollcount
1909,10,1,9,0,stat_rerollcount,Add,2.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_A,icn_nks_maxrerollcount
1910,10,1,10,0,stat_rerollcount,Add,3.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_A,icn_nks_maxrerollcount
2001,10,2,1,500,stat_rerollcount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_S,icn_nks_maxrerollcount
2002,10,2,2,0,stat_rerollcount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_S,icn_nks_maxrerollcount
2003,10,2,3,0,stat_rerollcount,Add,1.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_S,icn_nks_maxrerollcount
2004,10,2,4,0,stat_rerollcount,Add,2.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_S,icn_nks_maxrerollcount
2005,10,2,5,0,stat_rerollcount,Add,2.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_S,icn_nks_maxrerollcount
2006,10,2,6,0,stat_rerollcount,Add,2.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_S,icn_nks_maxrerollcount
2007,10,2,7,0,stat_rerollcount,Add,3.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_S,icn_nks_maxrerollcount
2008,10,2,8,0,stat_rerollcount,Add,3.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_S,icn_nks_maxrerollcount
2009,10,2,9,0,stat_rerollcount,Add,4.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_S,icn_nks_maxrerollcount
2010,10,2,10,0,stat_rerollcount,Add,5.0,Locale_Event:Event_NKSminigame_System_StatCategory_maxSlotReRoll_S,icn_nks_maxrerollcount
